HocoNum,TechType,HighSpeed,population,state
130017,DSL,0,347,CO
130126,DSL,0,3360,CO
130126,Other,0,20351,CO
130133,DSL,0,578,CO
130133,FTTH,0,283,CO
130133,FTTH,1,1129,CO
130133,Other,0,34086,CO
130228,DSL,0,4602240,CO
130228,FTTH,0,22120,CO
130228,FTTH,1,246895,CO
130228,Other,0,413,CO
130235,DOCSIS,0,360328,CO
130317,DOCSIS,1,3799427,CO
130418,DSL,0,141936,CO
130429,DOCSIS,0,3441,CO
130429,Other,0,6,CO
130439,DSL,0,10824,CO
130471,DSL,0,8234,CO
130471,Other,0,2608,CO
130487,DSL,0,6802,CO
130487,FTTH,0,1854,CO
130569,DSL,0,12,CO
130623,DOCSIS,0,31,CO
130623,DSL,0,68,CO
130627,DSL,0,80287,CO
130663,Other,0,30258,CO
130674,DSL,0,1877,CO
130674,FTTH,0,113,CO
130692,DOCSIS,0,411,CO
130692,FTTH,0,5504,CO
130692,Other,0,54090,CO
130868,DOCSIS,0,1401,CO
130962,DSL,0,2327,CO
130962,FTTH,0,14,CO
130962,Other,0,98,CO
130963,DSL,0,66,CO
130963,FTTH,0,1875,CO
131017,FTTH,0,3599,CO
131017,Other,0,353527,CO
131021,Other,0,676,CO
131034,DOCSIS,0,2302,CO
131034,DSL,0,1087,CO
131034,FTTH,0,2557,CO
131034,Other,0,1380,CO
131044,DSL,0,26,CO
131049,FTTH,0,2552,CO
131090,DSL,0,49,CO
131090,FTTH,0,11,CO
131090,Other,0,32,CO
131111,DSL,0,281,CO
131128,Other,0,10037,CO
131145,DSL,0,43,CO
131145,FTTH,0,43,CO
131265,FTTH,0,171,CO
131310,DOCSIS,0,107884,CO
131310,DSL,0,22060,CO
131310,FTTH,1,1639,CO
131352,DOCSIS,0,14964,CO
131362,DSL,0,2722,CO
131404,DOCSIS,0,15726,CO
131404,FTTH,0,696,CO
131481,FTTH,0,8836,CO
131487,FTTH,0,189,CO
131513,DSL,0,134,CO
140048,Other,0,3135700,CO
140055,Other,0,0,CO
150206,DOCSIS,0,5698,CO
150244,DOCSIS,0,354,CO
180057,DSL,0,109,CO
190008,DSL,0,149,CO
190074,DOCSIS,1,2870,CO
190084,FTTH,0,39,CO
190145,DOCSIS,0,6600,CO
190145,DSL,0,570,CO
190145,FTTH,0,3471,CO
190166,DSL,0,28020,CO
190166,FTTH,1,39,CO
190192,DSL,0,70253,CO
190313,DOCSIS,0,226,CO
190313,FTTH,0,1098,CO
190313,Other,0,37512,CO
190328,Other,0,17343,CO
210028,Other,0,100416,CO
220012,Other,0,1944,CO
230043,FTTH,1,1084,CO
230043,Other,0,24443,CO
230054,Other,0,13127,CO
250092,Other,0,279,CO
270033,Other,0,16718,CO
270064,Other,0,865,CO
280014,FTTH,1,11432,CO
280068,Other,0,35623,CO
290008,Other,0,46248,CO
290051,Other,0,14573,CO
290092,FTTH,0,73,CO
290092,FTTH,1,37,CO
290092,Other,0,975,CO
300037,Other,0,10071,CO
300078,Other,0,653725,CO
300081,Other,0,561,CO
300147,Other,0,1208,CO
300171,DSL,0,468,CO
300192,DSL,0,18051,CO
300192,FTTH,0,18051,CO
300192,Other,0,28890,CO
310005,DSL,0,167,CO
310019,Other,0,19642,CO
310024,FTTH,0,47617,CO
310024,Other,0,47617,CO
310079,Other,0,8121,CO
310079,Other,1,1797,CO
310085,Other,0,13272,CO
320022,Other,0,681,CO
320121,DSL,0,141936,CO
360114,DSL,0,71,CO
130081,Other,0,319,CT
130235,DOCSIS,0,350119,CT
130254,DSL,0,248,CT
130258,DSL,0,3375700,CT
130317,DOCSIS,1,1806167,CT
130360,DOCSIS,1,445306,CT
130370,DOCSIS,1,832839,CT
130418,DSL,0,37714,CT
130576,DOCSIS,1,63923,CT
130591,DOCSIS,0,141066,CT
131425,DSL,0,43230,CT
131425,FTTH,0,38467,CT
131513,DSL,0,6,CT
180057,DSL,0,0,CT
190192,DSL,0,157,CT
320117,Other,0,0,CT
320121,DSL,0,37714,CT
130081,Other,0,97,DE
130317,DOCSIS,1,752876,DE
130418,DSL,0,7320,DE
130804,DOCSIS,0,63,DE
130804,DOCSIS,1,67482,DE
131425,DSL,0,649921,DE
131425,FTTH,0,499536,DE
180057,DSL,0,77,DE
190008,DSL,0,672,DE
280001,DOCSIS,0,57386,DE
290009,Other,0,96,DE
320121,DSL,0,7320,DE
130079,DOCSIS,1,374361,DC
130079,FTTH,1,64044,DC
130317,DOCSIS,1,588024,DC
130418,DSL,0,5574,DC
131425,DSL,0,567242,DC
131425,FTTH,0,293989,DC
131513,DSL,0,132,DC
150249,Other,0,40723,DC
180057,DSL,0,324,DC
190008,DOCSIS,0,1255,DC
190008,DSL,0,48,DC
320121,DSL,0,5574,DC
130077,DSL,0,10288370,FL
130077,FTTH,0,80165,FL
130077,FTTH,1,24264,FL
130159,DOCSIS,0,52282,FL
130159,DOCSIS,1,6471395,FL
130228,DSL,0,3496819,FL
130228,FTTH,0,52956,FL
130228,FTTH,1,104248,FL
130254,DSL,0,31,FL
130258,DSL,0,7748,FL
130317,DOCSIS,0,3583,FL
130317,DOCSIS,1,9948444,FL
130360,DOCSIS,1,724494,FL
130418,DSL,0,132068,FL
130471,DSL,0,84285,FL
130471,FTTH,0,5390,FL
130587,DSL,0,2985,FL
130623,DOCSIS,0,28691,FL
130623,DOCSIS,1,498,FL
130623,DSL,0,28121,FL
130623,DSL,1,3619,FL
130623,FTTH,0,43841,FL
130623,FTTH,1,1715,FL
130623,Other,0,2349,FL
130623,Other,1,2048,FL
130804,DOCSIS,0,13558,FL
130804,DOCSIS,1,241846,FL
130880,FTTH,0,9634,FL
130880,Other,0,9256,FL
130988,DOCSIS,0,46605,FL
130988,DOCSIS,1,6257,FL
130988,DSL,0,29338,FL
130988,DSL,1,467,FL
130988,FTTH,0,10537,FL
130988,FTTH,1,25919,FL
131060,DSL,0,9972,FL
131060,FTTH,0,5599,FL
131060,FTTH,1,4379,FL
131167,DOCSIS,0,175620,FL
131204,DSL,0,13783,FL
131204,FTTH,0,2535,FL
131204,FTTH,1,7002,FL
131310,DSL,0,27137,FL
131310,FTTH,0,339,FL
131362,DSL,0,24833,FL
131362,FTTH,0,1472,FL
131413,DSL,0,297290,FL
131413,FTTH,0,8804,FL
131425,DSL,0,2040131,FL
131425,FTTH,0,2602256,FL
131480,DOCSIS,0,804306,FL
131513,DSL,0,818,FL
160110,DOCSIS,0,41098,FL
160151,DSL,0,732,FL
160151,FTTH,0,240,FL
160151,Other,0,2553,FL
160162,Other,0,1574,FL
170064,DOCSIS,0,1979,FL
170064,DOCSIS,1,22924,FL
180032,FTTH,0,8369,FL
180048,Other,0,85504,FL
180057,DSL,0,32,FL
190008,DOCSIS,0,8686,FL
190008,DSL,0,2528,FL
190008,DSL,1,0,FL
190158,DOCSIS,0,25318,FL
190158,FTTH,0,4319,FL
190192,DSL,0,0,FL
190204,Other,0,1470,FL
190275,DOCSIS,0,22553,FL
200022,FTTH,1,19229,FL
200046,Other,0,97821,FL
210069,Other,0,380,FL
230021,Other,0,0,FL
240010,Other,0,39423,FL
270105,DSL,0,73,FL
280001,DOCSIS,0,347,FL
280001,DOCSIS,1,219919,FL
290009,Other,0,25839,FL
290017,DSL,0,589,FL
290048,DOCSIS,0,354,FL
300119,DOCSIS,0,2150,FL
310028,Other,0,4329,FL
320117,Other,0,541,FL
320121,DSL,0,132068,FL
330013,FTTH,0,65403,FL
360074,Other,0,68445,FL
130044,DOCSIS,0,29151,GA
130044,DSL,0,18327,GA
130077,DSL,0,7214477,GA
130077,FTTH,0,44852,GA
130077,FTTH,1,84223,GA
130151,DSL,0,672,GA
130151,FTTH,0,17292,GA
130159,DOCSIS,0,980,GA
130176,FTTH,0,70217,GA
130228,DSL,0,85829,GA
130228,FTTH,0,2548,GA
130235,DOCSIS,0,1969984,GA
130242,DOCSIS,0,45950,GA
130242,FTTH,0,10385,GA
130258,DSL,0,45405,GA
130265,DOCSIS,0,3301,GA
130265,DSL,0,13046,GA
130265,FTTH,0,305,GA
130272,DOCSIS,0,10027,GA
130281,DOCSIS,0,30258,GA
130317,DOCSIS,1,5393682,GA
130334,DOCSIS,0,73728,GA
130334,DSL,0,3760,GA
130334,FTTH,0,14376,GA
130360,DOCSIS,1,284214,GA
130391,DOCSIS,0,11769,GA
130391,DSL,0,5548,GA
130418,DSL,0,46216,GA
130471,DSL,0,287,GA
130545,DSL,0,2486,GA
130589,DOCSIS,0,19857,GA
130589,FTTH,0,14373,GA
130623,DSL,0,270,GA
130623,FTTH,0,4526,GA
130685,DSL,0,0,GA
130685,FTTH,0,0,GA
130685,Other,0,0,GA
130746,DOCSIS,0,20157,GA
130746,DSL,0,17188,GA
130804,DOCSIS,0,86028,GA
130804,DOCSIS,1,588083,GA
131023,FTTH,0,10523,GA
131041,DSL,0,8136,GA
131041,FTTH,1,38362,GA
131051,DOCSIS,0,24071,GA
131051,DSL,0,16687,GA
131052,DSL,0,14325,GA
131052,FTTH,0,28780,GA
131073,DSL,0,16055,GA
131076,DOCSIS,0,66009,GA
131076,DSL,0,44595,GA
131076,Other,0,11006,GA
131113,DSL,0,14202,GA
131113,FTTH,0,22305,GA
131113,FTTH,1,81,GA
131310,DSL,0,89353,GA
131310,FTTH,0,4782,GA
131310,FTTH,1,23548,GA
131365,DSL,0,12423,GA
131365,FTTH,0,5283,GA
131413,DSL,0,1393171,GA
131413,FTTH,0,24038,GA
131413,FTTH,1,47,GA
131480,DOCSIS,0,380453,GA
131485,FTTH,0,20712,GA
140030,DSL,0,17888,GA
140030,FTTH,0,8055,GA
150206,DOCSIS,1,65354,GA
150235,DOCSIS,0,11984,GA
150236,DOCSIS,0,18632,GA
150258,DOCSIS,0,70158,GA
150258,DSL,0,45880,GA
150292,DOCSIS,0,68443,GA
150299,DOCSIS,0,10052,GA
160151,Other,0,401,GA
180012,DOCSIS,0,13752,GA
180057,DSL,0,0,GA
190008,DOCSIS,0,1598,GA
190008,DSL,0,835,GA
190058,FTTH,0,102599,GA
190134,FTTH,1,28819,GA
190215,DOCSIS,0,32113,GA
190274,DOCSIS,0,84880,GA
200010,DOCSIS,0,7971,GA
200010,FTTH,0,6396,GA
210069,FTTH,1,650,GA
220066,Other,0,30762,GA
230039,DOCSIS,0,541,GA
230076,DOCSIS,0,8969,GA
240041,FTTH,1,30,GA
250045,Other,0,16,GA
250086,Other,0,20134,GA
290125,Other,0,30,GA
300186,Other,0,0,GA
300192,DSL,0,6904,GA
310005,DSL,0,4,GA
310013,FTTH,0,25448,GA
310041,FTTH,1,43433,GA
310054,FTTH,1,232310,GA
320117,Other,0,123,GA
320121,DSL,0,46216,GA
130595,DSL,0,1227454,HI
130595,FTTH,1,422866,HI
131161,DSL,0,9334,HI
131161,FTTH,0,8807,HI
131352,DOCSIS,0,1333635,HI
180057,DSL,0,1,HI
240021,DSL,0,906,HI
240021,FTTH,0,349,HI
250004,Other,0,7299,HI
320116,DSL,0,3258,HI
320116,FTTH,0,3258,HI
320116,Other,0,3258,HI
130032,DSL,0,9764,ID
130032,FTTH,0,3716,ID
130132,DSL,0,10673,ID
130183,DOCSIS,0,996485,ID
130193,DSL,0,7781,ID
130193,FTTH,0,2522,ID
130193,Other,0,946,ID
130228,DSL,0,1078049,ID
130228,FTTH,0,174,ID
130228,FTTH,1,16924,ID
130258,DSL,0,196862,ID
130317,DOCSIS,1,702,ID
130360,DOCSIS,1,16969,ID
130378,DOCSIS,0,3403,ID
130378,DSL,0,2920,ID
130378,FTTH,0,5113,ID
130378,Other,0,5684,ID
130479,DSL,0,7050,ID
130479,FTTH,0,1128,ID
130500,Other,0,96203,ID
130627,DSL,0,14422,ID
130651,DSL,0,699,ID
130784,DOCSIS,0,846,ID
130784,DSL,0,1315,ID
130831,DSL,0,5446,ID
130831,FTTH,0,272,ID
130831,Other,0,2484,ID
130874,DSL,0,2256,ID
130874,Other,0,3147,ID
130986,DOCSIS,0,118501,ID
130986,DSL,0,118498,ID
130986,FTTH,0,118501,ID
131075,DSL,0,26715,ID
131075,FTTH,0,708,ID
131075,Other,0,28492,ID
131123,DSL,0,76,ID
131190,DSL,0,10681,ID
131190,FTTH,0,3861,ID
131269,DOCSIS,0,18037,ID
131269,DOCSIS,1,2450,ID
131310,DSL,0,3767,ID
131352,DOCSIS,0,143821,ID
131497,DOCSIS,0,2398,ID
131497,Other,0,183515,ID
140033,DSL,0,5099,ID
140033,FTTH,0,2411,ID
140033,Other,0,25320,ID
140048,Other,0,1064515,ID
150292,DOCSIS,0,14062,ID
160157,DOCSIS,0,18407,ID
170071,DOCSIS,0,84,ID
170071,Other,0,47449,ID
180057,DSL,0,26,ID
190349,Other,0,19171,ID
210109,Other,0,88,ID
220076,Other,0,33,ID
240027,DOCSIS,0,1155,ID
240046,Other,0,8,ID
240061,DSL,0,0,ID
260010,DOCSIS,0,3260,ID
260010,FTTH,1,234,ID
260050,Other,0,129317,ID
290062,Other,0,56532,ID
300179,Other,0,502,ID
300187,Other,0,910,ID
310017,Other,0,2279,ID
310036,Other,0,6888,ID
310058,Other,0,69629,ID
310075,DSL,0,349,ID
320059,Other,0,0,ID
320105,Other,0,4610,ID
320111,FTTH,0,5908,ID
320117,Other,0,201,ID
320127,Other,0,1092093,ID
130012,DSL,0,23688,IL
130012,FTTH,0,2947,IL
130012,FTTH,1,24034,IL
130012,Other,0,158678,IL
130036,DSL,0,3446,IL
130036,FTTH,0,2386,IL
130077,DSL,0,9823814,IL
130077,FTTH,0,33876,IL
130077,FTTH,1,57427,IL
130079,DOCSIS,1,612084,IL
130079,FTTH,1,111376,IL
130116,Other,0,32736,IL
130119,DSL,0,344,IL
130119,FTTH,1,59,IL
130192,DSL,0,4925,IL
130208,DOCSIS,0,44385,IL
130208,DSL,0,6327,IL
130208,FTTH,0,2644,IL
130208,Other,0,33192,IL
130228,DSL,0,132407,IL
130228,FTTH,0,288,IL
130235,DOCSIS,0,73628,IL
130235,DOCSIS,1,595482,IL
130258,DSL,0,1391344,IL
130258,FTTH,1,571,IL
130287,DSL,0,654,IL
130317,DOCSIS,1,9706653,IL
130335,DSL,0,128805,IL
130335,FTTH,0,284,IL
130368,DSL,0,802,IL
130401,DSL,0,31177,IL
130401,FTTH,0,506,IL
130401,Other,0,645,IL
130402,Other,0,799,IL
130418,DSL,0,112508,IL
130444,DSL,0,10189,IL
130471,DSL,0,15400,IL
130503,DSL,0,1231,IL
130513,Other,0,118560,IL
130528,FTTH,0,1206,IL
130528,FTTH,1,863,IL
130528,Other,0,6574,IL
130535,DSL,0,14351,IL
130544,DSL,0,3312,IL
130544,FTTH,0,58,IL
130557,DSL,0,12740,IL
130559,Other,0,195,IL
130584,DSL,0,7105,IL
130584,FTTH,0,1492,IL
130584,Other,0,40736,IL
130604,DSL,0,2649,IL
130624,DSL,0,45433,IL
130624,FTTH,0,5764,IL
130624,Other,0,198715,IL
130699,DSL,0,186,IL
130705,DOCSIS,0,16369,IL
130711,DSL,0,639,IL
130711,FTTH,0,1641,IL
130735,DSL,0,327,IL
130749,Other,0,12,IL
130769,DOCSIS,0,19248,IL
130769,DSL,0,6640,IL
130799,DSL,0,15979,IL
130799,FTTH,0,14599,IL
130799,FTTH,1,17186,IL
130799,Other,0,33889,IL
130802,DSL,0,908,IL
130804,DOCSIS,0,48361,IL
130804,DOCSIS,1,865622,IL
130819,DSL,0,11416,IL
130859,DSL,0,1570,IL
130859,Other,0,150887,IL
130872,DSL,0,215601,IL
130872,FTTH,1,10809,IL
130908,DSL,0,1274,IL
130908,FTTH,0,376,IL
130955,DOCSIS,0,2928,IL
130977,DSL,0,485,IL
130977,FTTH,0,1107,IL
131016,Other,0,596,IL
131074,DSL,0,2530,IL
