HocoNum,HighSpeed,population,state
130535,0,20405,IL
130544,0,3374,IL
130557,0,14734,IL
130559,0,450,IL
130584,0,44276,IL
130584,1,6635,IL
130604,0,2895,IL
130624,0,178530,IL
130624,1,5432,IL
130699,0,186,IL
130705,0,16369,IL
130735,0,327,IL
130749,0,135,IL
130769,0,27386,IL
130799,0,44098,IL
130802,0,938,IL
130804,0,39802,IL
130804,1,1019761,IL
130819,0,9997,IL
130819,1,4606,IL
130872,0,161769,IL
130872,1,23460,IL
130908,0,1873,IL
130955,0,2889,IL
130977,0,1567,IL
131030,1,0,IL
131074,0,186,IL
131074,1,3060,IL
131081,0,0,IL
131081,1,176598,IL
131104,0,4754,IL
131106,0,1884,IL
131106,1,1217,IL
131179,0,473,IL
131179,1,49,IL
131180,0,53244,IL
131226,0,3807,IL
131261,0,103,IL
131310,0,42363,IL
131358,0,1452,IL
131379,0,475,IL
131431,0,4039,IL
131431,1,901,IL
131445,0,15381,IL
131445,1,17186,IL
131480,1,1221776,IL
131481,0,56,IL
131505,0,2549,IL
140048,0,4099461,IL
140078,0,42381,IL
140105,0,779242,IL
150221,0,186,IL
150262,1,0,IL
150316,0,0,IL
160115,0,2439135,IL
160157,1,6700,IL
190008,0,13699,IL
190008,1,574,IL
190103,0,26724,IL
190169,0,7979,IL
190211,0,7593,IL
190211,1,0,IL
190365,0,10910,IL
190501,0,20189,IL
200006,0,22205,IL
200026,0,5137,IL
200065,0,48624,IL
200070,0,998,IL
220036,0,5047,IL
240041,0,5445,IL
240041,1,30000,IL
240044,1,10160,IL
250007,0,51794,IL
250081,0,10620,IL
260050,0,39176,IL
270025,0,613802,IL
270061,0,169,IL
270065,0,239596,IL
280005,0,571,IL
280051,0,14817,IL
280063,0,793,IL
280069,0,14177,IL
290009,0,127,IL
290021,0,17344,IL
290031,1,13844,IL
290050,0,556,IL
290109,0,9504,IL
300026,0,9305,IL
300074,0,18869,IL
300074,1,1034,IL
300088,0,376,IL
300116,0,345,IL
300133,0,34088,IL
300164,0,107,IL
300175,0,14126,IL
300175,1,55,IL
300186,1,2387,IL
310015,1,0,IL
310066,0,100086,IL
320031,0,381,IL
320053,0,32253,IL
320093,0,391,IL
330045,0,2172,IL
330071,0,501,IL
330086,0,2294,IL
330090,0,28922,IL
340015,0,5582,IL
350047,0,56665,IL
350063,0,99223,IL
350068,0,79079,IL
350085,0,4840,IL
350085,1,88450,IL
350088,0,144148,IL
350118,0,0,IL
360008,0,715,IL
360033,0,77,IL
360086,0,616,IL
360086,1,14,IL
360101,1,9467,IL
360109,1,7528,IL
360122,0,3817,IL
370005,1,3153,IL
370068,0,16827,IL
370068,1,1215,IL
370075,0,6525,IL
370102,0,821,IL
130077,0,3084774,IN
130077,1,354750,IN
130116,0,1329744,IN
130127,0,89,IN
130139,0,4286,IN
130183,0,262756,IN
130183,1,40,IN
130228,0,491928,IN
130228,1,9,IN
130235,1,1280995,IN
130254,0,11429,IN
130254,1,1382,IN
130258,0,1703153,IN
130268,0,5636,IN
130279,0,105544,IN
130288,1,34831,IN
130310,0,0,IN
130316,0,15748,IN
130317,1,3768686,IN
130335,0,0,IN
130363,0,2752,IN
130363,1,10707,IN
130370,0,10,IN
130393,0,15238,IN
130437,0,6112,IN
130437,1,28,IN
130532,0,5794,IN
130542,0,0,IN
130586,0,6769,IN
130586,1,57773,IN
130728,0,12,IN
130742,0,112427,IN
130804,0,4096,IN
130804,1,317229,IN
130834,0,522850,IN
130838,0,142319,IN
130838,1,31879,IN
130853,0,14082,IN
130875,0,7513,IN
130904,0,63623,IN
130904,1,7954,IN
130905,0,18944,IN
130921,0,338999,IN
131016,0,693336,IN
131032,0,24619,IN
131032,1,30437,IN
131078,0,7756,IN
131078,1,3270,IN
131081,0,35050,IN
131081,1,470660,IN
131108,0,75912,IN
131108,1,12669,IN
131124,0,44781,IN
131225,0,19425,IN
131285,0,7557,IN
131285,1,3847,IN
131286,0,7429,IN
131310,0,191147,IN
131310,1,18300,IN
131444,0,6426,IN
131444,1,203,IN
131451,0,10405,IN
131451,1,741,IN
131480,1,273215,IN
131520,0,2218,IN
140048,0,101764,IN
140064,0,117751,IN
170102,0,0,IN
170105,0,7992,IN
180010,1,14616,IN
190056,0,22910,IN
190192,0,66,IN
190211,0,18768,IN
190211,1,1735,IN
190236,0,924508,IN
190320,0,4434,IN
210063,0,13599,IN
210063,1,0,IN
210087,0,14750,IN
210087,1,14297,IN
220027,0,522166,IN
240070,0,7471,IN
250007,0,15697,IN
250027,0,56640,IN
250081,0,10,IN
260004,0,2040,IN
270023,0,32464,IN
290009,0,86763,IN
290039,0,7251,IN
290079,0,21625,IN
300005,0,42826,IN
300005,1,5923,IN
300091,1,1169,IN
300122,0,46,IN
300146,0,346,IN
300176,0,3645,IN
310066,0,462076,IN
320093,0,6672,IN
330045,0,1044,IN
330090,0,863,IN
340005,0,432,IN
350073,0,3387,IN
360008,0,366,IN
360009,1,55028,IN
360043,0,21,IN
360101,1,400,IN
360118,0,3367,IN
370067,0,1916,IN
370078,0,1922,IN
130008,0,18327,IA
130035,1,9189,IA
130040,0,4870,IA
130045,0,11958,IA
130046,0,1916,IA
130066,0,6623,IA
130092,0,3011,IA
130096,0,1106,IA
130120,0,11236,IA
130127,0,84,IA
130142,0,288,IA
130154,0,6093,IA
130154,1,12660,IA
130169,0,4012,IA
130179,0,10186,IA
130183,1,86583,IA
130204,1,3878,IA
130207,1,942,IA
130218,0,870,IA
130218,1,40971,IA
130223,0,1108,IA
130228,0,1641926,IA
130228,1,205954,IA
130235,1,0,IA
130258,0,85726,IA
130259,0,1949,IA
130259,1,6556,IA
130285,0,4889,IA
130290,0,606,IA
130290,1,12902,IA
130302,0,9178,IA
130310,0,4439,IA
130321,0,7779,IA
130324,0,5929,IA
130325,0,3680,IA
130335,0,14333,IA
130343,0,6358,IA
130344,0,5639,IA
130346,0,5393,IA
130347,0,3272,IA
130353,0,3560,IA
130360,1,73695,IA
130374,0,7432,IA
130390,0,5223,IA
130390,1,13094,IA
130419,1,3400,IA
130421,0,2508,IA
130433,0,5041,IA
130450,0,2927,IA
130472,0,7581,IA
130473,0,1796,IA
130473,1,4006,IA
130475,1,8681,IA
130477,0,9675,IA
130478,0,1235,IA
130482,1,6415,IA
130483,0,320,IA
130483,1,5377,IA
130484,0,4973,IA
130484,1,15486,IA
130485,0,37432,IA
130488,0,1102,IA
130489,0,2825,IA
130489,1,1235,IA
130495,0,574,IA
130535,0,9442,IA
130552,0,21836,IA
130559,0,12843,IA
130560,0,2177,IA
130560,1,14571,IA
130567,0,13813,IA
130574,1,3673,IA
130590,0,696,IA
130596,1,4208,IA
130598,0,30371,IA
130621,0,10052,IA
130626,0,1381,IA
130630,0,651,IA
130630,1,9412,IA
130631,0,818,IA
130631,1,862,IA
130641,1,7244,IA
130665,0,17513,IA
130677,0,5273,IA
130682,1,6777,IA
130693,0,3145,IA
130695,0,1722,IA
130709,0,3083,IA
130724,0,1269,IA
130732,1,3685,IA
130756,0,700,IA
130757,0,417,IA
130757,1,29560,IA
130759,0,3955,IA
130766,0,2119,IA
130767,0,2524,IA
130774,0,11472,IA
130774,1,21711,IA
130782,0,16272,IA
130782,1,2671,IA
130785,0,14705,IA
130787,0,1814,IA
130803,1,4195,IA
130804,0,10394,IA
130804,1,2039737,IA
130805,1,7031,IA
130829,0,243,IA
130837,0,1881,IA
130839,0,3522,IA
130845,0,6355,IA
130846,0,4244,IA
130849,0,7871,IA
130877,0,4815,IA
130877,1,53082,IA
130878,0,14498,IA
130906,0,1607,IA
130930,0,1671,IA
130938,0,19053,IA
130938,1,2174,IA
130953,0,29238,IA
130956,0,7,IA
130969,1,3674,IA
130974,0,4421,IA
130979,0,488,IA
130983,0,749,IA
130989,0,1377,IA
130989,1,4037,IA
131003,0,569,IA
131006,0,9035,IA
131008,0,822,IA
131008,1,6050,IA
131010,0,8510,IA
131066,0,2020,IA
131071,0,2867,IA
131085,0,1251,IA
131096,0,2483,IA
131114,0,2009,IA
131116,0,11759,IA
131126,0,2807,IA
131127,0,13775,IA
131135,0,778,IA
131142,0,2738,IA
131146,0,1697,IA
131166,0,3107,IA
131171,0,845,IA
131172,0,1648,IA
131222,0,35242,IA
131222,1,20762,IA
131239,1,11959,IA
131240,0,179,IA
131243,0,1817,IA
131243,1,1186,IA
131267,0,3879,IA
