HocoNum,FTTH 2018,FTTH 2014,changes,total Population 2014,HighSpeed_x,HighPop_x,High 2014,total Population 2018,HighSpeed_y,HighPop_y,High 2018,id,HoldingCompanyName
130691,1616,1612,4,1616,0.0,0.0,0.0,1616,1.0,1616.0,1.0,71,"Kennebec Telephone Company, Inc."
130692,11950,3242,8708,12310,0.0,0.0,0.0,64551,1.0,10853.0,0.16813062539697293,1310,"Kentec Communications, Inc."
130696,1015,436,579,7320,0.0,0.0,0.0,7160,1.0,1015.0,0.14175977653631286,848,"Kinex Networking Solutions, Inc."
130697,14844,3627,11217,63117,0.0,0.0,0.0,69950,1.0,13690.0,0.19571122230164403,403,Kingdom Telephone Company
130708,1565,1565,0,4597,0.0,0.0,0.0,4597,0.0,0.0,0.0,1661,La Jicarita Rural Telephone Cooperative
130709,1727,256,1471,6970,0.0,0.0,0.0,3083,0.0,0.0,0.0,1019,La Motte Telephone Company
130710,240,290,-50,2095,0.0,0.0,0.0,2095,0.0,0.0,0.0,272,"La Ward Telephone Exchange, Inc."
130711,1084,956,128,956,0.0,0.0,0.0,1346,0.0,0.0,0.0,1272,"LaHarpe Communications, Inc"
130714,6309,2434,3875,12276,1.0,2434.0,0.1982730531117628,12317,1.0,6309.0,0.5122188844686206,1606,"Lakeland Communications, Inc."
130721,21189,17747,3442,22740,0.0,0.0,0.0,27133,1.0,17292.0,0.6373051265986068,1884,LTC Communications Inc.
130725,7287,7161,126,7161,1.0,3999.0,0.5584415584415584,7287,1.0,7287.0,1.0,421,"Lavaca Telephone Company, Inc."
130726,1588,1588,0,4346,1.0,1588.0,0.3653934652554073,4346,1.0,1588.0,0.3653934652554073,265,"LaValle Telephone Cooperative, Inc."
130728,2036,2036,0,18858,0.0,0.0,0.0,18858,0.0,0.0,0.0,1489,"Leaco Rural Telephone Cooperative, Inc."
130732,3685,8135,-4450,8135,0.0,0.0,0.0,3685,1.0,3685.0,1.0,1930,Lehigh Valley Cooperative Telephone Association
130733,7684,4247,3437,7718,0.0,0.0,0.0,7718,1.0,7684.0,0.9955947136563876,1642,Lemonweir Valley Telephone Company
130742,10235,9526,709,112199,0.0,0.0,0.0,112720,1.0,10235.0,0.09080021291696239,576,"Ligonier Telephone Co., Inc."
130743,2960,4036,-1076,6407,0.0,0.0,0.0,5271,1.0,783.0,0.1485486624928856,538,"Lincoln Communications, Inc."
130744,57,57,0,1507,0.0,0.0,0.0,1507,0.0,0.0,0.0,1364,Lincoln Telephone Company
130745,26964,7620,19344,22267,0.0,0.0,0.0,33964,0.0,0.0,0.0,791,Lincolnville Telephone Company
130748,717,981,-264,981,0.0,0.0,0.0,17897,0.0,0.0,0.0,137,Lismore Cooperative Telephone Company
130754,10665,2392,8273,17728,0.0,0.0,0.0,20254,1.0,10665.0,0.5265626542905105,764,"Logan Telephone Cooperative, Inc."
130759,3962,4717,-755,4717,0.0,0.0,0.0,3962,0.0,0.0,0.0,496,Lost Nation-Elwood Telephone Company
130768,5490,2461,3029,9555,0.0,0.0,0.0,9555,1.0,5328.0,0.5576138147566719,1614,MADCO Holding Company
130771,2972,2476,496,2476,0.0,0.0,0.0,2972,0.0,0.0,0.0,522,"Madison Telephone, LLC"
130774,23383,9599,13784,12478,0.0,0.0,0.0,33313,1.0,23383.0,0.7019181700837511,1245,"Mahaska Communication Group, LLC"
130777,1651,1532,119,1532,0.0,0.0,0.0,1651,0.0,0.0,0.0,529,Manchester-Hartland Telephone Company
130778,9867,7177,2690,10182,0.0,0.0,0.0,12155,1.0,9867.0,0.8117647058823529,1527,Manti Telephone Company
130782,4971,1236,3735,11712,0.0,0.0,0.0,18895,1.0,2679.0,0.14178354061921142,413,Marne & Elk Horn Telephone Company
130783,14842,14842,0,16682,0.0,0.0,0.0,16682,1.0,60.0,0.0035966910442392997,1329,"Marquette-Adams Telephone Cooperative, Inc."
130791,25650,8987,16663,123785,1.0,8641.0,0.06980651936825948,199065,1.0,25650.0,0.1288523848994047,1693,"Matanuska Telephone Association, Inc."
130794,15706,14227,1479,35784,0.0,0.0,0.0,27952,0.0,0.0,0.0,460,MBO Corporation
130796,2441,1920,521,1920,0.0,0.0,0.0,2441,0.0,0.0,0.0,43,McClure Telephone Company
130797,5965,5863,102,5863,0.0,0.0,0.0,5965,0.0,0.0,0.0,436,"TrioTel Communications, Inc."
130798,4467,2526,1941,9027,0.0,0.0,0.0,9394,0.0,0.0,0.0,1346,McDonald County Telephone Company
130799,35456,35778,-322,54834,1.0,21181.0,0.3862749389065179,44234,0.0,0.0,0.0,1444,McDonough Telephone Cooperative Inc.
130805,7064,6594,470,6594,0.0,0.0,0.0,7064,1.0,7064.0,1.0,1396,Mediapolis Telephone Company
130814,3920,1231,2689,26856,0.0,0.0,0.0,162724,1.0,2970.0,0.018251763722622355,63,"MGW Communications, Inc."
130826,13136,6518,6618,65507,0.0,0.0,0.0,65596,1.0,42750.0,0.6517165680834197,1316,"Mid-Rivers Telephone Cooperative, Inc."
130828,13026,10345,2681,13026,0.0,0.0,0.0,13026,1.0,13026.0,1.0,1323,"Midstate Communications, Inc."
130831,3551,4288,-737,16023,0.0,0.0,0.0,14835,0.0,0.0,0.0,1569,Midvale Telephone Exchange
130838,32758,23554,9204,149386,0.0,0.0,0.0,87538,1.0,32758.0,0.37421462679065093,750,"Miles Enterprises, Inc."
130845,6355,1119,5236,5787,0.0,0.0,0.0,20532,1.0,6355.0,0.3095168517436197,140,Minburn Telephone Company
130850,17167,14443,2724,17175,1.0,14443.0,0.8409315866084425,17167,1.0,17166.0,0.9999417487039086,1544,Molalla Communications Company
130851,4811,681,4130,4544,0.0,0.0,0.0,4811,0.0,0.0,0.0,811,Mon-Cre Telephone Cooperative
130852,3258,2902,356,2902,0.0,0.0,0.0,3258,0.0,0.0,0.0,343,Monitor Cooperative Telephone Company
130853,3996,3996,0,14082,0.0,0.0,0.0,14082,0.0,0.0,0.0,344,Monon Telephone Company Inc.
130854,1844,1768,76,6888,0.0,0.0,0.0,6976,0.0,0.0,0.0,595,Monroe Telephone Company
130856,5323,3761,1562,6583,0.0,0.0,0.0,6921,1.0,6921.0,1.0,1097,Griggs County Telephone
130861,478,5993,-5515,5993,0.0,0.0,0.0,5629,0.0,0.0,0.0,1351,"Moundville Communications, Inc."
130862,4192,744,3448,25977,1.0,744.0,0.02864072063748701,26140,0.0,0.0,0.0,99,Mount Horeb Telephone Company
130865,23902,36796,-12894,36796,0.0,0.0,0.0,23902,1.0,23902.0,1.0,1027,"Mountain Rural Telephone Cooperative Corporation, Inc."
130872,23460,7069,16391,215601,1.0,7069.0,0.032787417498063555,185229,1.0,23460.0,0.12665403365563707,31,MTCO Corporation
130875,2855,2855,0,7513,0.0,0.0,0.0,7513,0.0,0.0,0.0,617,Mulberry Cooperative Telephone Co. Inc.
130877,33776,17807,15969,48021,0.0,0.0,0.0,59780,1.0,50974.0,0.8526932084309133,882,Mutual Telephone Company (IA)
130880,11110,9634,1476,9730,0.0,0.0,0.0,11198,0.0,0.0,0.0,266,Myakka Technologies
130882,7858,2392,5466,17386,0.0,0.0,0.0,17458,1.0,7858.0,0.45010883262687595,1393,"NATCO Communications, Inc."
130885,25764,20908,4856,31073,0.0,0.0,0.0,31070,1.0,25764.0,0.8292243321532025,278,North Dakota Telephone Company
130889,8713,2821,5892,12432,0.0,0.0,0.0,12432,1.0,4828.0,0.38835263835263834,215,Nelson Telephone Cooperative
130890,17770,19162,-1392,57320,0.0,0.0,0.0,56661,1.0,16831.0,0.29704735179400293,1490,"Nemont Telephone Cooperative, Inc."
130902,17003,5415,11588,12902,0.0,0.0,0.0,17003,1.0,17003.0,1.0,1040,"New Hope Telephone Cooperative, Inc. (AL)"
130904,8993,17836,-8843,17836,0.0,0.0,0.0,76777,1.0,8506.0,0.11078838714719252,711,"New Lisbon Telephone Company, Inc."
130908,875,376,499,1650,0.0,0.0,0.0,2059,0.0,0.0,0.0,640,"New Windsor Comunications, Inc."
130919,9283,9222,61,47385,0.0,0.0,0.0,47385,0.0,0.0,0.0,1653,Wittenberg Telephone Company
130920,54546,29448,25098,34221,0.0,0.0,0.0,59049,1.0,2923.0,0.04950126166404173,782,"Nicholville Telephone Company, Inc."
130921,5795,1763,4032,338895,0.0,0.0,0.0,351746,0.0,0.0,0.0,723,NITCO Holding Corp
130925,14880,1147,13733,21653,0.0,0.0,0.0,28660,1.0,14880.0,0.5191905094207956,50,Nortex Communications
130929,55766,31075,24691,57751,1.0,146.0,0.002528094751606033,61405,1.0,55766.0,0.9081670873707353,102,"North Central Telephone Cooperative, Inc."
130930,4,4,0,1623,0.0,0.0,0.0,1725,0.0,0.0,0.0,560,North English Cooperative Telephone Company
130937,13005,9469,3536,1796070,0.0,0.0,0.0,1588019,1.0,3536.0,0.0022266736103283397,170,"Northeast Communications of Wisconsin, Inc."
130938,5594,9157,-3563,21436,0.0,0.0,0.0,21911,1.0,5594.0,0.25530555428780066,364,Northeast Iowa Telephone Company
130939,5483,2608,2875,2608,0.0,0.0,0.0,5483,1.0,5483.0,1.0,577,"Northeast Louisiana Telephone Co., Inc"
130940,12224,7162,5062,18054,0.0,0.0,0.0,18858,0.0,0.0,0.0,163,Northeast Missouri Rural Telephone Company
130941,17205,15947,1258,17148,0.0,0.0,0.0,17205,0.0,0.0,0.0,1429,Northeast Nebraska Telephone Company
130945,2426,1802,624,3429,0.0,0.0,0.0,3428,0.0,0.0,0.0,205,"Northern Telephone Cooperative, Inc."
130949,246408,145480,100928,228702,1.0,145480.0,0.6361116212363688,321696,1.0,246408.0,0.7659653834676216,349,North-State Telephone Co. (NC)
130950,5388,2314,3074,9621,0.0,0.0,0.0,8395,1.0,5388.0,0.6418106015485407,1045,Northwest Communications Cooperative
130963,1875,93,1782,93,0.0,0.0,0.0,1875,0.0,0.0,0.0,680,Nunn Telephone Company
130969,3688,3611,77,3611,0.0,0.0,0.0,3688,1.0,3688.0,1.0,406,Ogden Telephone Company
130974,1377,1881,-504,2202,0.0,0.0,0.0,1970,1.0,1377.0,0.6989847715736041,556,"Olin Telephone Company, Inc."
130976,5800,160,5640,8702,0.0,0.0,0.0,11192,0.0,0.0,0.0,795,Oneida County Rural Telephone
130977,1107,1107,0,1567,0.0,0.0,0.0,1567,0.0,0.0,0.0,487,"Oneida Telephone Exchange, Inc."
130983,1491,1479,12,1479,0.0,0.0,0.0,1491,0.0,0.0,0.0,386,Oran Mutual Telephone Company
130986,168456,152264,16192,162183,0.0,0.0,0.0,193547,1.0,7756.0,0.040072953856169304,1701,"Star Telephone Company, Inc."
130988,101190,31168,70022,94679,1.0,21225.0,0.22417854011977312,135027,1.0,98680.0,0.7308167996030424,1452,"Orlando Telephone Company, Inc."
131005,61107,8389,52718,34069,0.0,0.0,0.0,71803,1.0,61107.0,0.8510368647549545,187,"Palmetto Rural Telephone Cooperative, Inc."
131006,9035,1139,7896,1139,0.0,0.0,0.0,9035,0.0,0.0,0.0,285,Palo Cooperative Telephone Association
131007,13205,2267,10938,69390,0.0,0.0,0.0,48191,1.0,13205.0,0.27401382000788527,1028,"Panhandle Telephone Cooperative, Inc."
131008,6141,6064,77,6991,1.0,6064.0,0.8674009440709484,6932,1.0,6141.0,0.8858915175995383,355,Panora Communications Cooperative
131009,9911,2266,7645,27867,0.0,0.0,0.0,29258,0.0,0.0,0.0,1626,Park Region Mutual Telephone Company
131010,3415,3294,121,8510,0.0,0.0,0.0,8510,1.0,3415.0,0.4012925969447709,357,Partner Communications Cooperative
131014,65456,56131,9325,83938,0.0,0.0,0.0,90194,1.0,65444.0,0.7255915027607158,733,Paul Bunyan Rural Telephone Cooperative
131017,3046,3624,-578,310967,0.0,0.0,0.0,422388,0.0,0.0,0.0,1211,Precision Communicationms Inc.
131023,10700,10523,177,10523,0.0,0.0,0.0,10700,1.0,10700.0,1.0,1532,"Pembroke Telephone Company, Inc."
131025,8496,8458,38,666323,0.0,0.0,0.0,112330,0.0,0.0,0.0,444,"Penasco Valley Telephone Cooperative, Inc."
131026,2021477,1818381,203096,1818442,1.0,1818381.0,0.9999664548003181,2028961,1.0,2028900.0,0.9999699353511478,23,"Pencor Services, Inc."
131029,26455,19880,6575,20086,1.0,19880.0,0.9897441003684158,26455,1.0,26455.0,1.0,389,"Peoples Rural Telephone Cooperative Corporation, Inc."
131030,7125,3380,3745,3543,0.0,0.0,0.0,7125,1.0,7125.0,1.0,244,"Peoples Telecommunications, LLC"
131032,31239,18771,12468,52178,0.0,0.0,0.0,56127,1.0,31239.0,0.5565770484793415,443,"Perry-Spencer Rural Telephone Cooperative, Inc."
131034,3249,2515,734,5562,0.0,0.0,0.0,7495,1.0,3249.0,0.43348899266177454,1707,Phillips County Telephone Company
131038,613,613,0,12367,0.0,0.0,0.0,12252,0.0,0.0,0.0,286,Pine Belt Communications Co. Inc.
131039,4945,4945,0,13635,0.0,0.0,0.0,13635,0.0,0.0,0.0,1425,Pine Telephone Company
131041,43607,36068,7539,43624,0.0,0.0,0.0,43607,1.0,43607.0,1.0,248,"Pineland Telephone Cooperative, Inc."
131042,3335,127,3208,5456,0.0,0.0,0.0,4306,0.0,0.0,0.0,672,Town of Pineville
131043,15073,2458,12615,86331,1.0,0.0,0.0,98986,1.0,8042.0,0.08124381225627866,304,"Pinpoint Holdings, Inc."
131044,10854,5315,5539,33721,0.0,0.0,0.0,33756,0.0,0.0,0.0,637,"Pioneer Telephone Association, Inc."
131045,19464,18247,1217,196859,0.0,0.0,0.0,197422,1.0,1530.0,0.007749896161522019,1685,Pioneer Telephone Cooperative (OK)
131049,2552,2552,0,2552,0.0,0.0,0.0,2552,0.0,0.0,0.0,766,"Plains Cooperative Telephone Association, Inc."
131050,2104,2102,2,2305,0.0,0.0,0.0,2307,1.0,2104.0,0.9120069354139575,263,Plainview Telephone Co. Inc.
131052,49221,28193,21028,35788,0.0,0.0,0.0,50691,1.0,49221.0,0.9710007693673434,370,"Planters Rural Telephone Cooperative, Inc."
131055,12106,2834,9272,6758,0.0,0.0,0.0,19890,0.0,0.0,0.0,994,"Poka Lambro Telephone Cooperative, Inc."
131056,17699,13193,4506,33444,1.0,13193.0,0.3944803253199378,25669,1.0,17699.0,0.6895087459581597,687,Polar Communication Mutual Aid Corporation
131057,4346,2682,1664,27003,0.0,0.0,0.0,28168,1.0,50.0,0.0017750639023004827,423,"Ponderosa Communications, Inc."
131060,15994,7981,8013,10466,1.0,3742.0,0.35753869673227595,16828,1.0,11442.0,0.6799381982410269,1359,"Postco, Inc."
131074,3060,1792,1268,3196,0.0,0.0,0.0,3246,1.0,3060.0,0.9426987060998152,458,"Progressive Voice & Data, Inc."
131075,1974,708,1266,33381,0.0,0.0,0.0,38304,1.0,1266.0,0.03305137844611529,762,"Project Mutual Telephone Cooperative Association, Inc."
131078,4008,34041,-30033,34041,0.0,0.0,0.0,11478,1.0,3740.0,0.3258407388046698,1485,"Pulaski White Rural Telephone Coop., Inc."
131081,723144,169376,553768,386276,1.0,169376.0,0.43848439975561515,1022334,1.0,723144.0,0.7073461314990991,1454,Q Wireless LLC
131085,1251,2496,-1245,2496,0.0,0.0,0.0,1251,1.0,1251.0,1.0,705,Radcliffe Telephone Company
131086,2150,2150,0,3216,0.0,0.0,0.0,3216,0.0,0.0,0.0,1561,"Ragland Telephone Co., Inc."
131087,4153,4126,27,4126,0.0,0.0,0.0,43038,0.0,0.0,0.0,714,"Rainbow Telecommunications Association, Inc."
131089,59762,37558,22204,41767,0.0,0.0,0.0,63337,0.0,0.0,0.0,746,Randolph Telephone
131090,21159,28957,-7798,62460,0.0,0.0,0.0,57804,1.0,18457.0,0.31930316241090584,899,"Range Telephone Cooperative, Inc."
131096,2535,3272,-737,3272,0.0,0.0,0.0,2535,0.0,0.0,0.0,555,Readlyn Telephone Company
131097,10236,7608,2628,26604,0.0,0.0,0.0,26766,1.0,10236.0,0.38242546514234477,162,Red River Rural Telephone Association
131100,16229,11070,5159,11070,0.0,0.0,0.0,16229,1.0,16229.0,1.0,218,Reedsburg Utility Commission
131102,14461,13067,1394,15336,1.0,13067.0,0.8520474700052165,16216,1.0,14461.0,0.8917735569807598,1664,Reservation Telephone Cooperative
131106,1423,698,725,3478,0.0,0.0,0.0,3319,1.0,1423.0,0.4287435974691172,558,Reynolds Telephone Company
131108,57220,43263,13957,77434,1.0,6908.0,0.08921145749928971,89840,1.0,11995.0,0.13351513802315226,1484,"Smithville Holding Company, Inc."
131109,3499,3499,0,6384,1.0,3499.0,0.5480889724310777,6384,1.0,3499.0,0.5480889724310777,1373,"Richland-Grant Telephone Cooperative, Inc."
131113,24191,35223,-11032,37429,0.0,0.0,0.0,33111,1.0,24191.0,0.7306031228292712,617,Ringgold Telephone Co
131118,13178,4667,8511,20716,0.0,0.0,0.0,26378,1.0,13178.0,0.49958298582151794,944,RJB Telecommunications Corp.
131122,911,422,489,53333,0.0,0.0,0.0,50510,1.0,948.0,0.018768560681053256,1728,RC Technologies
131123,208,183,25,2809,0.0,0.0,0.0,2810,0.0,0.0,0.0,321,Robinson Communications Corporation
131124,16564,14843,1721,42172,0.0,0.0,0.0,44781,0.0,0.0,0.0,374,"Rochester Telephone Co., Inc."
131125,161853,91878,69975,370535,0.0,0.0,0.0,419944,1.0,372068.0,0.8859943230525975,1424,"PBT Telecom, Inc."
131127,13796,13183,613,13183,0.0,0.0,0.0,13796,0.0,0.0,0.0,145,Rockwell Cooperative Telephone Association
131131,18118,16375,1743,22835,0.0,0.0,0.0,23031,1.0,14705.0,0.638487256306717,469,"Roosevelt County Rural Telephone Cooperative, Inc."
131135,778,754,24,754,0.0,0.0,0.0,778,0.0,0.0,0.0,441,Royal Telephone Company
131139,7539,5223,2316,9816,0.0,0.0,0.0,10597,1.0,7539.0,0.7114277625743135,1495,Runestone Telephone Association
131141,72976,65261,7715,178872,1.0,58177.0,0.3252437497204705,179843,1.0,72976.0,0.40577614919679944,1650,Rural Telephone Service/Golden Belt
131145,6927,5545,1382,16153,0.0,0.0,0.0,19477,1.0,6927.0,0.3556502541459157,581,S&T Telephone Cooperative Association
131148,3379,0,3379,0,0.0,0.0,0.0,6286,0.0,0.0,0.0,1440,Saddleback Communications
131157,1370,1370,0,3320,0.0,0.0,0.0,3320,0.0,0.0,0.0,255,Sand Creek Communications Company
131161,8770,9111,-341,15638,0.0,0.0,0.0,15024,0.0,0.0,0.0,1407,"Sandwich Isles Communications, Inc."
131162,19809,20185,-376,21834,0.0,0.0,0.0,42833,1.0,6498.0,0.15170546074288516,1792,"Santa Rosa Telephone Cooperative, Inc. CLEC"
131163,4954,19338,-14384,47538,0.0,0.0,0.0,47522,1.0,4954.0,0.10424645427381002,1433,"Santel Communications Cooperative, Inc"
131167,9183,63,9120,307136,0.0,0.0,0.0,201700,1.0,201700.0,1.0,1611,"Orbitel Communications, LLC"
131168,4098,4048,50,4048,0.0,0.0,0.0,4098,1.0,4098.0,1.0,793,Scio Mutual Telephone Association
131170,27281,16433,10848,22024,0.0,0.0,0.0,31645,0.0,0.0,0.0,1102,Scott County Telephone Cooperative
131171,834,888,-54,888,0.0,0.0,0.0,834,0.0,0.0,0.0,1276,Scranton Telephone Company
131173,25746,28956,-3210,41071,0.0,0.0,0.0,41071,0.0,0.0,0.0,1450,Sebastian Enterprises
131175,17859,10166,7693,40117,0.0,0.0,0.0,39956,1.0,17859.0,0.4469666633296626,319,Selectronics Corporation
131177,1692,1692,0,28202,1.0,1692.0,0.059995744982625346,28794,1.0,1692.0,0.05876224213377787,592,"Seneca Telephone Company, Inc."
131180,14128,9187,4941,11092,0.0,0.0,0.0,54091,0.0,0.0,0.0,959,"Shawnee Communications, Inc."
131181,31011,27732,3279,427344,1.0,372956.0,0.8727301658616946,451449,1.0,440333.0,0.9753770636328799,1066,Shenandoah Telecommunications Company
131183,3139,2757,382,3139,0.0,0.0,0.0,3139,0.0,0.0,0.0,365,"Sherwood Mutual Telephone Association, Inc."
131186,3859,0,3859,35710,0.0,0.0,0.0,35733,0.0,0.0,0.0,1696,Sierra Tel Communications Group
131190,34499,7582,26917,21474,0.0,0.0,0.0,43988,1.0,34499.0,0.7842820769300718,1073,"Horizon Communications, Inc."
131194,2926,2926,0,3188,0.0,0.0,0.0,3188,0.0,0.0,0.0,219,"Siren Telephone Company, Inc."
131195,3360,1273,2087,7639,0.0,0.0,0.0,7631,0.0,0.0,0.0,1438,"Siskiyou Communications, Inc"
131199,67927,46834,21093,57579,1.0,46888.0,0.8143246669792806,81629,1.0,62436.0,0.7648752281664605,1371,Skyline Telephone Membership Corporation
131204,11922,5259,6663,16487,1.0,712.0,0.04318554012252077,16549,1.0,7226.0,0.43664269744395434,934,"Smart City Finance, LLC"
131206,92009,10438,81571,28071,1.0,2987.0,0.10640874924299099,101738,1.0,72583.0,0.713430576579056,25,"Smartcom Telephone, LLC"
131216,58097,37508,20589,87096,0.0,0.0,0.0,90126,1.0,58097.0,0.6446197545658301,252,South Central Rural Telephone Cooperative Corporation
131218,8633,5540,3093,13980,0.0,0.0,0.0,16293,0.0,0.0,0.0,1099,"South Central Telephone Association, Inc."
131219,11559,4226,7333,68864,0.0,0.0,0.0,79718,1.0,19005.0,0.238402870117163,120,"South Central Utah Telephone Association, Inc."
131221,11168,7162,4006,12169,0.0,0.0,0.0,13596,1.0,11168.0,0.8214180641365108,273,"South Plains Telephone Cooperative, Inc."
131222,46493,6813,39680,17957,1.0,6813.0,0.3794063596369104,56968,1.0,46493.0,0.8161248420165708,169,"South Slope Cooperative Telephone Company, Inc."
131223,6804,6804,0,6804,0.0,0.0,0.0,6804,0.0,0.0,0.0,1317,"Southeast Nebraska Communications, Inc."
131225,4103,3085,1018,29036,0.0,0.0,0.0,19463,1.0,4103.0,0.21081025535631712,409,Southeastern Indiana Rural Telephone Cooperative
131226,64955,33759,31196,225364,0.0,0.0,0.0,324152,1.0,21114.0,0.06513610898590784,1368,"American Georgetown, Inc."
131230,4205,1740,2465,17802,0.0,0.0,0.0,18000,1.0,2475.0,0.1375,1519,Southern Kansas Telephone Company
131231,1231,781,450,1555,0.0,0.0,0.0,1555,0.0,0.0,0.0,1420,Southern Montana Telephone Company
131232,15766,3140,12626,10162,0.0,0.0,0.0,21451,1.0,15766.0,0.734977390331453,743,"Southwest Arkansas Telephone Cooperative, Inc."
131239,11959,11826,133,11826,0.0,0.0,0.0,11959,1.0,11959.0,1.0,1327,Spencer Municipal Communications Utility
131240,2599,2599,0,2599,0.0,0.0,0.0,2599,0.0,0.0,0.0,220,Spring Grove Communications
131241,1016,596,420,3100,0.0,0.0,0.0,3100,0.0,0.0,0.0,221,"Spring Valley Telephone Company, Inc."
131243,1276,9545,-8269,9545,1.0,9545.0,1.0,3158,1.0,1276.0,0.40405319822672575,1478,"Springville Cooperative Telephone Association, Inc."
131245,7186,3800,3386,3800,0.0,0.0,0.0,7186,0.0,0.0,0.0,684,"Spruce Knob Seneca Rocks Telephone, Inc."
131246,17864,7802,10062,66950,1.0,7802.0,0.11653472740851381,68544,1.0,17864.0,0.26062091503267976,26,"SRT Communications, Inc."
131247,3765,784,2981,3685,0.0,0.0,0.0,4086,1.0,2903.0,0.7104747919725893,1311,"St. John Telephone, Inc."
131248,780,1828,-1048,1828,0.0,0.0,0.0,2100,0.0,0.0,0.0,1319,St. Paul Cooperative Telephone
131250,2466,2466,0,2466,0.0,0.0,0.0,5741,0.0,0.0,0.0,149,"Stanton Telecom, Inc."
131252,32215,20023,12192,61552,0.0,0.0,0.0,61532,0.0,0.0,0.0,521,Star Telephone Membership Corporation
131255,13473,2886,10587,24210,0.0,0.0,0.0,24385,0.0,0.0,0.0,1328,"StarVision, Inc."
131259,14922,12137,2785,19165,0.0,0.0,0.0,18975,1.0,284.0,0.014967061923583663,0,Stayton Cooperative Telephone Company
131265,171,171,0,171,0.0,0.0,0.0,171,0.0,0.0,0.0,545,Stoneham Cooperative Telephone Corporation
131267,1167,1167,0,3879,0.0,0.0,0.0,3879,0.0,0.0,0.0,547,Stratford Mutual Telephone Company
131283,54265,21394,32871,50922,0.0,0.0,0.0,79069,1.0,54265.0,0.6862993081991678,745,Surry Telephone Membership Corporation
131286,2224,961,1263,6773,0.0,0.0,0.0,7263,1.0,181.0,0.024920831612281428,980,"Sweetser Telephone. Co., Inc."
131290,3911,3488,423,5523,0.0,0.0,0.0,5933,0.0,0.0,0.0,44,Sycamore Telephone Company
131296,22838,4521,18317,14704,0.0,0.0,0.0,24164,1.0,22838.0,0.9451249793080616,740,"Taylor Telephone Cooperative, Inc."
131302,1093378,1138,1092240,40038,0.0,0.0,0.0,1118523,1.0,1088878.0,0.9734962982433084,1431,"Telapex, Inc."
131303,3398,955,2443,9166,0.0,0.0,0.0,10068,0.0,0.0,0.0,272,"TelAtlantic, Inc"
131310,478674,301580,177094,10403200,1.0,272739.0,0.026216837127037835,4229929,1.0,1020525.0,0.24126291481488224,246,"Telephone and Data Systems, Inc."
131311,8434,7519,915,77702,0.0,0.0,0.0,378593,0.0,0.0,0.0,315,Telephone Electronics Corporation
131321,1462,5,1457,1454,0.0,0.0,0.0,1462,0.0,0.0,0.0,532,Terril Telephone Cooperative
131328,23521,9182,14339,55643,0.0,0.0,0.0,63436,1.0,5430.0,0.08559808310738382,1620,"Thacker-Grigsby Telephone Company, Inc."
131329,5234,41435,-36201,41435,0.0,0.0,0.0,37878,0.0,0.0,0.0,741,The Champaign Telephone Company
131330,25906,53525,-27619,66293,1.0,53525.0,0.8074004796886549,38238,1.0,25906.0,0.6774935927611276,261,The Champlain Telephone Company
131339,2358,102,2256,12987,0.0,0.0,0.0,21390,1.0,2358.0,0.11023842917251052,305,The Middleburgh Telephone Company
131340,2090,768,1322,17776,0.0,0.0,0.0,17776,0.0,0.0,0.0,59,The Nebraska Central Telephone Co.
131342,3706,3190,516,3190,0.0,0.0,0.0,3706,0.0,0.0,0.0,596,The Ottoville Mutual Telephone Company
131344,3003,1591,1412,6363,0.0,0.0,0.0,6633,0.0,0.0,0.0,1341,The Ridgeville Telephone Company
131347,4380,86656,-82276,86656,1.0,86656.0,1.0,4380,1.0,4380.0,1.0,717,The Toledo Telephone Company
131349,3686,2029,1657,11001,0.0,0.0,0.0,11137,0.0,0.0,0.0,312,Three River Telco
131354,961,488,473,1496,0.0,0.0,0.0,1531,0.0,0.0,0.0,378,Titonka Telephone Company
131357,3848,2080,1768,7870,0.0,0.0,0.0,5528,0.0,0.0,0.0,883,Tohono O'Odham Utility Authority
131362,1590,1688,-98,66440,0.0,0.0,0.0,65682,0.0,0.0,0.0,32,"Townes Telecommunications, Inc."
131363,2071,1754,317,2205,0.0,0.0,0.0,3013,0.0,0.0,0.0,1336,"Traceroad, Inc."
131365,9263,5283,3980,13375,0.0,0.0,0.0,13794,1.0,9263.0,0.6715238509496883,912,Trenton Telephone Co.
131366,29769,28373,1396,277485,0.0,0.0,0.0,72726,1.0,3358.0,0.046173308032890575,1144,"Tri-County Telephone Association, Inc"
131367,23251,12734,10517,42858,0.0,0.0,0.0,46753,1.0,23101.0,0.4941073300109084,401,"Triangle Telephone Cooperative Assn., Inc."
131368,10833,10102,731,31219,0.0,0.0,0.0,31223,0.0,0.0,0.0,223,"Tri-County Communications Cooperative, Inc."
131370,11450,10511,939,11659,0.0,0.0,0.0,12834,0.0,0.0,0.0,1403,Tri-County Telephone Membership Corporation
131378,924,35651,-34727,54718,0.0,0.0,0.0,21003,0.0,0.0,0.0,1165,TRUMANSBURG TELEPHONE COMPANY INC
131379,8593,2295,6298,30062,0.0,0.0,0.0,30269,1.0,8593.0,0.2838878060061449,1422,"Trustees of the City of Muscatine, Iowa"
131383,35574,32698,2876,32808,0.0,0.0,0.0,35574,0.0,0.0,0.0,1357,"Tularosa Basin Telephone Company, Inc."
