HocoNum,HighSpeed,population,state
190192,0,157,CT
320117,0,0,CT
320121,0,37714,CT
130081,0,97,DE
130317,1,752876,DE
130418,0,7320,DE
130804,0,63,DE
130804,1,67482,DE
131425,0,850286,DE
180057,0,77,DE
190008,0,672,DE
280001,0,57386,DE
290009,0,96,DE
320121,0,7320,DE
130079,1,375132,DC
130317,1,588024,DC
130418,0,5574,DC
131425,0,596185,DC
131513,0,132,DC
150249,0,40723,DC
180057,0,324,DC
190008,0,1303,DC
320121,0,5574,DC
130077,0,10272577,FL
130077,1,24264,FL
130159,0,52282,FL
130159,1,6471395,FL
130228,0,3418471,FL
130228,1,104248,FL
130254,0,31,FL
130258,0,7748,FL
130317,0,3583,FL
130317,1,9948444,FL
130360,1,724494,FL
130418,0,132068,FL
130471,0,84285,FL
130587,0,2985,FL
130623,0,89870,FL
130623,1,7241,FL
130804,0,13558,FL
130804,1,241846,FL
130880,0,9730,FL
130988,0,69604,FL
130988,1,29745,FL
131060,0,8089,FL
131060,1,4379,FL
131167,0,175620,FL
131204,0,7020,FL
131204,1,7002,FL
131310,0,27137,FL
131362,0,25292,FL
131413,0,305107,FL
131425,0,3583545,FL
131480,0,804306,FL
131513,0,818,FL
160110,0,41098,FL
160151,0,2777,FL
160162,0,1574,FL
170064,0,1979,FL
170064,1,22924,FL
180032,0,8369,FL
180048,0,85504,FL
180057,0,32,FL
190008,0,11214,FL
190008,1,0,FL
190158,0,29637,FL
190192,0,0,FL
190204,0,1470,FL
190275,0,22553,FL
200022,1,19229,FL
200046,0,97821,FL
210069,0,380,FL
230021,0,0,FL
240010,0,39423,FL
270105,0,73,FL
280001,0,347,FL
280001,1,219919,FL
290009,0,25839,FL
290017,0,589,FL
290048,0,354,FL
300119,0,2150,FL
310028,0,4329,FL
320117,0,541,FL
320121,0,132068,FL
330013,0,65403,FL
360074,0,68445,FL
130044,0,38382,GA
130077,0,7259082,GA
130077,1,84223,GA
130151,0,17292,GA
130159,0,980,GA
130176,0,70217,GA
130228,0,86629,GA
130235,0,1969984,GA
130242,0,45950,GA
130258,0,45405,GA
130265,0,14934,GA
130272,0,10027,GA
130281,0,30258,GA
130317,1,5393682,GA
130334,0,91709,GA
130360,1,284214,GA
130391,0,12423,GA
130418,0,46216,GA
130471,0,287,GA
130545,0,2486,GA
130589,0,26921,GA
130623,0,4796,GA
130685,0,0,GA
130746,0,23505,GA
130804,0,86028,GA
130804,1,588083,GA
131023,0,10523,GA
131041,0,5246,GA
131041,1,38362,GA
131051,0,40725,GA
131052,0,36375,GA
131073,0,16055,GA
131076,0,116980,GA
131113,0,36507,GA
131113,1,81,GA
131310,0,68016,GA
131310,1,23548,GA
131365,0,13124,GA
131413,0,1407688,GA
131413,1,47,GA
131480,0,380453,GA
131485,0,20712,GA
140030,0,19990,GA
150206,1,65354,GA
150235,0,11984,GA
150236,0,18632,GA
150258,0,74493,GA
150292,0,68443,GA
150299,0,10052,GA
160151,0,401,GA
180012,0,13752,GA
180057,0,0,GA
190008,0,2433,GA
190058,0,102599,GA
190134,1,28819,GA
190215,0,32113,GA
190274,0,84880,GA
200010,0,14367,GA
210069,1,650,GA
220066,0,30762,GA
230039,0,541,GA
230076,0,8969,GA
240041,1,30,GA
250045,0,16,GA
250086,0,20134,GA
290125,0,30,GA
300186,0,0,GA
300192,0,6904,GA
310005,0,4,GA
310013,0,25448,GA
310041,1,43433,GA
310054,1,232310,GA
320117,0,123,GA
320121,0,46216,GA
130595,0,814011,HI
130595,1,422866,HI
131161,0,15680,HI
131352,0,1333635,HI
180057,0,1,HI
240021,0,1223,HI
250004,0,7299,HI
320116,0,3258,HI
130032,0,11202,ID
130132,0,10673,ID
130183,0,996485,ID
130193,0,9793,ID
130228,0,1061192,ID
130228,1,16924,ID
130258,0,196862,ID
130317,1,702,ID
130360,1,16969,ID
130378,0,9078,ID
130479,0,7939,ID
130500,0,96203,ID
130627,0,14422,ID
130651,0,699,ID
130784,0,2161,ID
130831,0,7913,ID
130874,0,3200,ID
130986,0,118501,ID
131075,0,33381,ID
131123,0,76,ID
131190,0,11279,ID
131269,0,18037,ID
131269,1,2450,ID
131310,0,3767,ID
131352,0,143821,ID
131497,0,183515,ID
140033,0,30609,ID
140048,0,1064515,ID
150292,0,14062,ID
160157,0,18407,ID
170071,0,47458,ID
180057,0,26,ID
190349,0,19171,ID
210109,0,88,ID
220076,0,33,ID
240027,0,1155,ID
240046,0,8,ID
240061,0,0,ID
260010,0,3028,ID
260010,1,234,ID
260050,0,129317,ID
290062,0,56532,ID
300179,0,502,ID
300187,0,910,ID
310017,0,2279,ID
310036,0,6888,ID
310058,0,69629,ID
310075,0,349,ID
320059,0,0,ID
320105,0,4610,ID
320111,0,5908,ID
320117,0,201,ID
320127,0,1092093,ID
130012,0,134670,IL
130012,1,24034,IL
130036,0,3522,IL
130077,0,9767349,IL
130077,1,57427,IL
130079,1,614320,IL
130116,0,32736,IL
130119,0,344,IL
130119,1,59,IL
130192,0,4925,IL
130208,0,61588,IL
130228,0,132407,IL
130235,0,73628,IL
130235,1,595482,IL
130258,0,1390773,IL
130258,1,571,IL
130287,0,654,IL
130317,1,9706653,IL
130335,0,128912,IL
130368,0,802,IL
130401,0,32189,IL
130402,0,799,IL
130418,0,112508,IL
130444,0,10189,IL
130471,0,15400,IL
130503,0,1231,IL
130513,0,118560,IL
130528,0,7780,IL
130528,1,863,IL
130535,0,14351,IL
130544,0,3320,IL
130557,0,12740,IL
130559,0,195,IL
130584,0,44626,IL
130604,0,2649,IL
130624,0,220369,IL
130699,0,186,IL
130705,0,16369,IL
130711,0,2280,IL
130735,0,327,IL
130749,0,12,IL
130769,0,24692,IL
130799,0,37540,IL
130799,1,17186,IL
130802,0,908,IL
130804,0,48361,IL
130804,1,865622,IL
130819,0,11416,IL
130859,0,150887,IL
130872,0,204792,IL
130872,1,10809,IL
130908,0,1650,IL
130955,0,2928,IL
130977,0,1567,IL
131016,0,596,IL
131074,0,1333,IL
131074,1,1863,IL
131104,0,3747,IL
131106,0,3295,IL
131179,0,441,IL
131180,0,11092,IL
131226,0,2904,IL
131261,0,103,IL
131306,0,192904,IL
131310,0,123397,IL
131352,0,3269,IL
131358,0,1183,IL
131379,0,250,IL
131413,0,4025,IL
131431,0,3663,IL
131445,0,17685,IL
131480,0,1217260,IL
131505,0,2549,IL
131513,0,2209,IL
140048,0,3778911,IL
140078,0,43535,IL
140105,0,906694,IL
160115,0,2644263,IL
160157,0,6521,IL
170016,0,38672,IL
180057,0,0,IL
190008,0,21355,IL
190051,0,42516,IL
190051,1,22198,IL
190103,0,22917,IL
190169,0,7979,IL
190211,0,5932,IL
190365,0,10910,IL
190414,0,27135,IL
190442,0,7832,IL
190501,0,11022,IL
200006,0,5131,IL
200019,0,6156,IL
200026,0,5611,IL
200065,0,48624,IL
200070,0,5533,IL
210069,0,0,IL
210101,0,98,IL
220036,0,3,IL
220045,0,7006,IL
240044,1,8767,IL
240105,0,792,IL
250007,0,51794,IL
250081,0,9857,IL
260050,0,8261,IL
270025,0,780555,IL
270035,0,303298,IL
270061,0,171,IL
270065,0,239596,IL
270076,0,12506,IL
280051,0,132296,IL
280063,0,559,IL
280069,0,10440,IL
290009,0,127,IL
290031,1,6613,IL
290055,0,690658,IL
290109,0,7233,IL
300026,0,30305,IL
300074,0,12252,IL
300079,0,1694844,IL
300088,0,425,IL
300133,0,33839,IL
300171,0,0,IL
300175,1,373709,IL
300183,0,11624,IL
300186,0,2387,IL
320031,0,381,IL
320053,0,28673,IL
320066,0,426058,IL
320117,0,2,IL
320121,0,112508,IL
330089,0,10444,IL
360101,1,825,IL
130077,0,3391798,IN
130077,1,4837,IN
130116,0,1538043,IN
130139,0,1621,IN
130159,1,548471,IN
130228,0,510664,IN
130254,0,10834,IN
130258,0,1532545,IN
130258,1,78,IN
130268,0,5639,IN
130279,0,128306,IN
130288,0,34831,IN
130310,0,0,IN
130316,0,15748,IN
130317,0,131583,IN
130317,1,3599663,IN
130363,0,13449,IN
130393,0,15057,IN
130418,0,32747,IN
130437,0,6122,IN
130471,0,0,IN
130532,0,5794,IN
130552,0,0,IN
130586,0,12493,IN
130586,1,41725,IN
130742,0,112199,IN
130804,0,636,IN
130804,1,251518,IN
130834,0,522850,IN
130838,0,149386,IN
130853,0,14082,IN
130875,0,7513,IN
130904,0,40169,IN
130904,1,159,IN
130905,0,17388,IN
130921,0,338969,IN
131016,0,717552,IN
131032,0,28422,IN
131078,0,7929,IN
131078,1,1842,IN
131081,0,85,IN
131081,1,169376,IN
131108,0,69752,IN
131108,1,7658,IN
131124,0,42172,IN
131225,0,25468,IN
131285,0,2411,IN
131286,0,7424,IN
131306,0,34462,IN
131310,0,553074,IN
131352,0,637621,IN
131413,0,35305,IN
131444,0,6629,IN
131451,0,10424,IN
131480,0,273830,IN
131513,0,830,IN
131520,0,1985,IN
140048,0,96360,IN
140064,0,79128,IN
170016,0,126667,IN
170102,0,408,IN
170105,0,7992,IN
180010,0,14760,IN
180057,0,27,IN
190056,0,23349,IN
190192,0,66,IN
190211,0,13410,IN
190236,0,485506,IN
190263,0,82323,IN
190289,0,39073,IN
190442,0,12,IN
190443,0,3843,IN
200070,0,116,IN
210063,0,13646,IN
210087,0,20028,IN
210087,1,2803,IN
220027,0,3510,IN
240070,0,6,IN
250007,0,15697,IN
250027,0,56640,IN
250081,0,10,IN
260004,0,2040,IN
270023,0,32464,IN
290009,0,86763,IN
290039,0,7558,IN
290079,0,21625,IN
300005,0,42969,IN
300005,1,5647,IN
300070,0,432147,IN
300079,0,1394344,IN
300146,0,3754,IN
300175,1,5108,IN
300176,0,1095,IN
310005,0,35,IN
320093,0,3995,IN
320121,0,32747,IN
320129,0,3367,IN
130008,0,18327,IA
130035,0,8715,IA
130040,0,4272,IA
130045,0,13956,IA
130046,0,1916,IA
130066,0,5264,IA
130088,0,1335,IA
130092,0,1995,IA
130096,0,2604,IA
130120,0,9221,IA
130142,0,288,IA
130154,0,6830,IA
130154,1,12660,IA
130169,0,5029,IA
130179,0,9605,IA
130183,0,86452,IA
130204,0,4051,IA
130207,0,1584,IA
130218,0,791,IA
130218,1,40819,IA
130223,0,1114,IA
130228,0,1810170,IA
130228,1,11537,IA
130258,0,74789,IA
130259,0,8697,IA
130285,0,4515,IA
130290,0,11770,IA
130302,0,9030,IA
130310,0,3597,IA
130321,0,6832,IA
130324,0,4304,IA
130325,0,3680,IA
130335,0,34768,IA
130343,0,6358,IA
130344,0,5120,IA
130346,0,5460,IA
130347,0,3241,IA
130353,0,3043,IA
130360,1,73192,IA
130374,0,6180,IA
130390,0,5210,IA
130390,1,11820,IA
130410,0,4904,IA
130419,0,159,IA
130419,1,2548,IA
130421,0,2061,IA
130433,0,3264,IA
130450,0,3590,IA
130471,0,25,IA
130472,0,9817,IA
130473,0,2573,IA
130473,1,2871,IA
130475,1,8516,IA
130477,0,10741,IA
130478,0,1074,IA
130482,1,5391,IA
130483,0,5697,IA
130484,0,3536,IA
130484,1,11950,IA
130485,0,35594,IA
130488,0,1102,IA
130489,0,3840,IA
130495,0,497,IA
130552,0,21375,IA
130559,0,15968,IA
130560,0,16769,IA
130567,0,11411,IA
130574,0,3673,IA
130590,0,696,IA
130596,0,1897,IA
130598,0,29235,IA
130621,0,9860,IA
130626,0,1262,IA
130627,0,49313,IA
130630,0,9061,IA
130631,0,1446,IA
130641,0,6959,IA
130661,0,9514,IA
130677,0,5319,IA
130682,0,4228,IA
130693,0,2981,IA
130695,0,677,IA
130709,0,2919,IA
130724,0,1269,IA
130732,0,8135,IA
130756,0,1754,IA
130757,0,30377,IA
130759,0,4705,IA
130766,0,791,IA
130767,0,2533,IA
130774,0,12478,IA
130782,0,11712,IA
130785,0,17708,IA
130787,0,1655,IA
130803,1,4539,IA
130804,0,13517,IA
130804,1,1958355,IA
130805,0,6343,IA
130837,0,2554,IA
130839,0,3478,IA
130845,0,19674,IA
130846,0,4056,IA
130849,0,7359,IA
130877,0,48021,IA
130878,0,13395,IA
130906,0,1607,IA
130930,0,1611,IA
130938,0,21209,IA
130953,0,23352,IA
130956,0,7,IA
130969,0,3611,IA
130974,0,2264,IA
130979,0,488,IA
130983,0,1479,IA
130989,1,4019,IA
131003,0,2662,IA
131006,0,9777,IA
131008,0,957,IA
131008,1,6624,IA
131010,0,8510,IA
131066,0,1422,IA
131071,0,2867,IA
131085,0,2662,IA
131096,0,3287,IA
131114,0,2125,IA
131116,0,10418,IA
131126,0,2507,IA
131127,0,13350,IA
131135,0,754,IA
131142,0,3022,IA
131146,0,1622,IA
131166,0,2998,IA
131171,0,894,IA
131172,0,418,IA
131222,0,10322,IA
131222,1,40960,IA
131239,0,11878,IA
131240,0,179,IA
131243,1,9545,IA
131267,0,3879,IA
131276,0,1965,IA
131315,0,864,IA
131321,0,1454,IA
131354,0,1488,IA
131379,0,26000,IA
131394,0,33007,IA
131413,0,411180,IA
131414,0,5112,IA
131415,0,5259,IA
131447,0,7235,IA
131457,0,9689,IA
131458,0,10200,IA
131461,0,9761,IA
131463,0,38165,IA
131472,0,9294,IA
131494,0,19508,IA
131507,0,41425,IA
131510,0,577,IA
131612,0,12848,IA
131613,0,27958,IA
140048,0,1401968,IA
140076,0,2004,IA
140106,0,3482,IA
150272,0,148,IA
150327,0,217,IA
160127,0,54944,IA
160127,1,30064,IA
160129,0,1529,IA
160160,0,91644,IA
160160,1,13320,IA
170014,0,2509,IA
170050,0,4923,IA
170062,0,4375,IA
180057,0,5,IA
190008,0,223,IA
190080,0,2996,IA
190085,0,2553,IA
190101,0,16894,IA
190103,0,480,IA
190108,1,1392,IA
190150,0,90348,IA
190180,0,2502,IA
190223,0,1847,IA
190244,0,1148,IA
190325,0,47785,IA
190326,0,287,IA
210069,0,169,IA
210080,0,495,IA
220032,0,31280,IA
240056,0,319844,IA
240081,0,1638,IA
240086,0,4,IA
240089,0,611,IA
260050,0,51093,IA
270084,0,5307,IA
280005,0,60263,IA
290050,0,7704,IA
300074,0,174,IA
300079,0,50729,IA
300083,0,41239,IA
300101,0,113169,IA
300107,0,41673,IA
300131,0,1094,IA
300162,0,10022,IA
300186,0,29059,IA
300197,0,16414,IA
310023,0,637,IA
310023,1,11130,IA
320031,0,0,IA
320117,0,25,IA
130077,0,2037427,KS
130077,1,69715,KS
130084,0,1191,KS
130114,0,169,KS
130144,0,17878,KS
130183,0,59298,KS
130228,0,221123,KS
130228,1,0,KS
130254,0,276,KS
130314,0,8958,KS
130317,1,126531,KS
130335,0,70381,KS
130335,1,122219,KS
130360,1,1072250,KS
130364,0,26618,KS
130418,0,10648,KS
130429,0,53025,KS
130460,0,2382,KS
130471,0,17122,KS
130477,0,46,KS
130551,0,5575,KS
130555,0,1134,KS
130565,0,3692,KS
130569,0,91,KS
130581,0,1202,KS
130594,0,37,KS
130616,0,6682,KS
130684,0,402505,KS
130711,0,956,KS
130771,0,2660,KS
130804,0,2903,KS
130804,1,28981,KS
130833,0,49260,KS
130860,0,7675,KS
131030,0,3667,KS
131044,0,33695,KS
131048,0,1885118,KS
131087,0,43035,KS
131141,0,120677,KS
131141,1,58159,KS
131145,0,16110,KS
131218,0,14524,KS
131223,0,29,KS
131230,0,17802,KS
131269,0,25061,KS
131269,1,4969,KS
131303,0,246,KS
131352,0,189790,KS
131352,1,410004,KS
131359,0,3330,KS
131362,0,9711,KS
131366,0,62280,KS
131395,0,142318,KS
131413,0,17988,KS
131448,0,17218,KS
131453,0,129,KS
131480,0,128646,KS
131900,0,14582,KS
140048,0,243506,KS
140092,0,22819,KS
150120,0,16891,KS
150120,1,1504,KS
150206,0,18977,KS
150206,1,34872,KS
150250,0,137,KS
160127,0,46869,KS
160157,0,14625,KS
180057,0,0,KS
190083,0,2192,KS
190192,0,151,KS
190236,0,954122,KS
190248,0,44458,KS
190274,0,5569,KS
190407,0,27318,KS
190410,0,5800,KS
190410,1,294,KS
190448,0,234778,KS
230006,1,9479,KS
230018,0,3181,KS
240041,1,234770,KS
240099,0,99888,KS
260019,0,21,KS
270081,0,994,KS
280054,0,103,KS
280074,0,15196,KS
290058,0,50658,KS
300077,0,30363,KS
300079,0,205617,KS
300192,0,2127,KS
320121,0,10648,KS
130071,1,22736,KY
130077,0,2114720,KY
130081,0,69,KY
130094,0,12918,KY
130146,0,734145,KY
130150,0,148066,KY
130254,0,242788,KY
130254,1,124665,KY
130317,0,21570,KY
130317,1,206605,KY
130418,0,13357,KY
130423,0,33716,KY
130445,0,51201,KY
130446,0,13548,KY
130507,0,44364,KY
130647,0,240,KY
130655,0,29793,KY
130668,0,10956,KY
130754,0,17773,KY
130764,0,9364,KY
130804,0,92188,KY
130804,1,89077,KY
130865,0,36796,KY
130929,0,19113,KY
130929,1,14,KY
131029,0,206,KY
131029,1,19880,KY
131081,0,216815,KY
131216,0,87019,KY
131225,0,2927,KY
131226,0,5017,KY
131249,0,18067,KY
131269,0,44572,KY
131269,1,41935,KY
131310,0,26854,KY
131328,0,62122,KY
131352,0,2699169,KY
131413,0,1180762,KY
131413,1,117,KY
131462,1,40697,KY
131611,0,18306,KY
140001,0,36005,KY
150281,0,10511,KY
150312,1,14754,KY
160101,0,11916,KY
160118,0,5395,KY
160157,0,21481,KY
180057,0,50,KY
190089,0,16400,KY
190102,0,8232,KY
190142,0,16446,KY
190182,0,13338,KY
190184,0,35308,KY
190187,0,36161,KY
190249,0,456,KY
190335,0,36,KY
190429,0,9407,KY
190443,0,8105,KY
190503,0,96,KY
210069,0,49950,KY
210069,1,2130,KY
220078,0,1454,KY
240008,0,11569,KY
240063,0,198,KY
260025,0,25636,KY
260063,0,18,KY
290009,0,30783,KY
300023,0,10938,KY
300079,0,94675,KY
300082,0,9062,KY
300088,0,4,KY
300146,0,32800,KY
320082,0,10479,KY
320121,0,13357,KY
130039,0,42570,LA
130077,0,3674329,LA
130132,0,52,LA
130183,0,4378,LA
130228,0,227351,LA
130235,0,615178,LA
130317,1,507549,LA
130331,0,225717,LA
130360,1,1922212,LA
130362,0,17752,LA
130398,0,6085,LA
130418,0,11876,LA
130432,0,33985,LA
130432,1,171106,LA
130497,0,15149,LA
130553,0,144239,LA
130587,0,776381,LA
130685,0,66531,LA
130939,0,2608,LA
131103,0,85818,LA
131226,0,45125,LA
131251,0,13527,LA
131269,0,73120,LA
131269,1,497793,LA
131306,0,78823,LA
131413,0,22569,LA
150206,0,13183,LA
150206,1,49281,LA
150340,0,23393,LA
180057,0,50,LA
190053,0,25225,LA
190163,0,1205,LA
190219,1,114680,LA
210069,0,0,LA
210069,1,48,LA
220008,0,5131,LA
240080,0,2841,LA
250018,0,2398,LA
260032,0,16647,LA
260051,0,30,LA
270015,0,15497,LA
270072,0,14779,LA
290009,0,463,LA
300171,0,0,LA
310035,0,1303,LA
320030,0,498,LA
320121,0,11876,LA
130035,0,13,ME
130122,0,258473,ME
130122,1,2387,ME
