HocoNum,TechType,HighSpeed,population,state
340019,Other,0,27956,DE
130079,DOCSIS,1,379430,DC
130079,FTTH,1,51851,DC
130317,DOCSIS,1,590244,DC
131425,DSL,0,565070,DC
131425,FTTH,0,332666,DC
140105,Other,0,2196,DC
150249,Other,0,38996,DC
190008,DSL,0,48,DC
320121,DSL,0,73247,DC
130077,DSL,0,9968643,FL
130077,FTTH,0,27307,FL
130077,FTTH,1,297957,FL
130127,DSL,0,4282,FL
130228,DSL,0,3579437,FL
130228,DSL,1,293,FL
130228,FTTH,0,65617,FL
130228,FTTH,1,162058,FL
130235,DOCSIS,0,53962,FL
130235,DOCSIS,1,6590989,FL
130235,FTTH,1,24301,FL
130254,DSL,0,210,FL
130258,DSL,0,9736,FL
130258,FTTH,0,2492655,FL
130317,DOCSIS,0,17948,FL
130317,DOCSIS,1,9958263,FL
130360,DOCSIS,1,720271,FL
130360,FTTH,1,2477,FL
130471,DSL,0,84669,FL
130471,FTTH,0,5327,FL
130587,DSL,0,2985,FL
130623,DOCSIS,0,7389,FL
130623,DSL,0,4381,FL
130623,DSL,1,6577,FL
130623,FTTH,0,13654,FL
130623,FTTH,1,15139,FL
130623,Other,0,283,FL
130623,Other,1,373,FL
130627,DSL,0,1536,FL
130804,DOCSIS,1,255404,FL
130880,FTTH,0,9634,FL
130880,Other,0,9256,FL
130988,DOCSIS,0,44916,FL
130988,DOCSIS,1,8534,FL
130988,DSL,0,11467,FL
130988,DSL,1,499,FL
130988,FTTH,0,10725,FL
130988,FTTH,1,65786,FL
131060,DSL,0,9832,FL
131060,FTTH,0,5283,FL
131060,FTTH,1,7455,FL
131167,DOCSIS,0,176045,FL
131204,DSL,0,14462,FL
131204,DSL,1,1924,FL
131204,FTTH,0,4547,FL
131204,FTTH,1,712,FL
131204,Other,0,1916,FL
131204,Other,1,0,FL
131310,DSL,0,27336,FL
131310,FTTH,0,339,FL
131362,DSL,0,24833,FL
131362,FTTH,0,1472,FL
131413,DOCSIS,0,12,FL
131413,DSL,0,216630,FL
131413,FTTH,0,4387,FL
131480,DOCSIS,0,804094,FL
131480,FTTH,0,804094,FL
140105,Other,0,3300,FL
150221,DOCSIS,0,784,FL
160110,DOCSIS,0,41098,FL
160146,FTTH,0,173,FL
160151,DSL,0,384,FL
160151,FTTH,0,216,FL
160151,Other,0,3864,FL
160162,Other,0,1574,FL
170064,DOCSIS,0,4311,FL
170064,DOCSIS,1,17605,FL
180032,FTTH,0,6926,FL
180048,Other,0,85755,FL
190008,DOCSIS,0,9245,FL
190008,DSL,0,1066,FL
190008,DSL,1,0,FL
190192,DSL,0,0,FL
190204,Other,0,1470,FL
190275,DOCSIS,0,22553,FL
200022,FTTH,1,19946,FL
200046,Other,0,97821,FL
210069,Other,0,380,FL
230021,Other,0,0,FL
240010,Other,0,4592783,FL
280001,DOCSIS,1,230849,FL
290009,Other,0,25839,FL
290017,DSL,0,807,FL
290048,DOCSIS,0,354,FL
300119,DOCSIS,0,2806,FL
310028,Other,0,5923,FL
310044,FTTH,1,82,FL
320121,DSL,0,260562,FL
330013,FTTH,0,65403,FL
350137,DSL,1,89,FL
130044,DOCSIS,0,29151,GA
130044,DSL,0,18327,GA
130077,DSL,0,6953086,GA
130077,FTTH,0,5104,GA
130077,FTTH,1,202562,GA
130127,DSL,0,3660,GA
130132,DSL,0,566,GA
130151,FTTH,1,17285,GA
130176,FTTH,0,30751,GA
130176,FTTH,1,39466,GA
130228,DSL,0,89666,GA
130228,DSL,1,415,GA
130228,FTTH,0,5549,GA
130235,DOCSIS,0,1823197,GA
130242,DOCSIS,0,39894,GA
130242,FTTH,0,612,GA
130254,DSL,0,0,GA
130258,DSL,0,51801,GA
130265,DOCSIS,0,3301,GA
130265,DSL,0,13046,GA
130265,FTTH,0,2397,GA
130272,DOCSIS,0,8973,GA
130281,DOCSIS,0,29702,GA
130317,DOCSIS,1,5404814,GA
130334,DOCSIS,0,73728,GA
130334,DSL,0,3760,GA
130334,FTTH,0,14376,GA
130360,DOCSIS,1,278871,GA
130360,FTTH,1,6269,GA
130391,DOCSIS,0,11892,GA
130391,DSL,0,4428,GA
130391,FTTH,0,3614,GA
130471,DSL,0,325,GA
130545,DSL,0,1632,GA
130589,DOCSIS,0,27687,GA
130589,FTTH,0,16612,GA
130623,DSL,1,118,GA
130623,FTTH,0,2157,GA
130623,FTTH,1,566,GA
130685,DSL,0,0,GA
130685,FTTH,0,0,GA
130685,Other,0,0,GA
130746,DOCSIS,0,20157,GA
130746,DSL,0,17188,GA
130804,DOCSIS,0,6927,GA
130804,DOCSIS,1,667184,GA
131023,FTTH,0,10700,GA
131041,DSL,0,3639,GA
131041,FTTH,1,41380,GA
131051,DOCSIS,0,24071,GA
131051,DSL,0,16687,GA
131052,DSL,0,12527,GA
131052,FTTH,0,34641,GA
131073,DSL,0,7860,GA
131073,FTTH,0,8195,GA
131076,DOCSIS,0,41845,GA
131076,DSL,0,27374,GA
131076,FTTH,0,641,GA
131076,Other,0,11006,GA
131113,DSL,0,27407,GA
131113,FTTH,1,22357,GA
