HocoNum,HighSpeed,population
300169,0,189272
300170,0,1106218
300171,0,99553
300171,1,0
300172,0,87396
300173,0,727
300175,0,13663
300175,1,55
300176,0,3588
300179,0,502
300180,0,19897
300181,0,19720
300182,0,4694
300184,0,19553
300185,0,25723
300186,0,9570
300186,1,25357
300187,0,953
300190,0,5417
300191,0,101139
300191,1,14910
300192,0,70412
300192,1,19800
300194,0,7807
300196,0,15308
300198,0,8736
300199,0,12071
300205,0,1423
310000,0,105990
310001,0,816645
310001,1,4180
310006,0,6794
310006,1,2
310010,0,63372
310013,0,37752
310014,0,0
310015,0,4571
310015,1,110592
310016,0,1468
310017,0,7948
310019,0,19898
310020,0,145
310021,1,37743
310023,0,7370
310023,1,295823
310024,0,64614
310027,0,29515
310028,0,6786
310030,0,3572
310031,1,2419
310035,0,425670
310036,0,10490
310040,0,89626
310041,0,22667
310041,1,19866
310042,0,262960
310044,1,82
310045,0,4310
310052,0,10482
310053,0,39005
310054,0,1366
310054,1,1561
310055,0,369562
310058,0,527206
310059,0,6606
310060,0,3254
310061,0,9114
310061,1,0
310062,1,1901
310063,0,7344
310065,0,179731
310066,0,607215
310067,0,7467
310071,0,123442
310079,1,34836
310081,0,2656
310082,0,41861
310083,0,9498
310083,1,3
310084,0,7770
310085,0,13272
310088,0,103214
310090,0,160
310092,1,17668
320004,0,3525
320007,0,13318
320013,0,196326
320014,0,4688
320016,0,27445
320016,1,182
320018,0,1832464
320022,0,1798
320025,0,13002
320028,0,41541
320030,0,1333
320030,1,39
320031,0,24758
320037,0,38427
320042,0,51707
320045,1,79694
320047,1,67393
320049,0,2558
320050,0,1286
320051,0,21801
320052,0,83532
320052,1,2861
320053,0,32718
320055,0,1046
320056,0,3235
320056,1,12534
320057,0,9223
320059,0,1684
320062,0,12409
320068,0,19171
320073,0,35023
320074,0,34945
320075,0,2942
320075,1,2570
320080,0,21664
320081,0,7718
320082,0,10479
320083,1,3603
320084,0,69627
320086,0,16284
320087,0,9932
320087,1,18463
320088,0,67955
320090,0,13960
320091,0,213460
320092,0,13326
320093,0,6373
320094,0,2928
320096,0,198296
320100,1,17003
320105,0,13135
320111,0,40
320112,0,9922
320113,0,320
320114,0,46475
320115,0,1474
320116,0,3258
320116,1,0
320117,0,21541
320120,0,13175
320121,0,4509293
320124,0,721108
320125,0,69478
320126,0,7168
320127,0,1122751
330001,0,4749
330002,1,440900
330003,0,119958
330004,0,11072
330005,0,8373
330006,0,65223
330008,0,539
330010,0,423
330010,1,2
330013,0,65457
330018,0,6998
330020,0,8223
330023,0,35
330029,0,356
330031,0,4
330032,0,18965
330032,1,4763
330034,0,6834
330035,0,4513
330042,0,35646
330044,0,3749
330045,0,31963
330048,0,2111
330052,0,2933
330053,0,9494
330054,0,6100
330055,1,46443
330057,0,1160
330059,0,166002
330062,1,28055
330064,0,15501
330064,1,6263
330066,0,8197
330067,1,182190
330071,0,8756
330072,0,1377
330073,1,882
330074,0,13236
330076,0,2336
330080,0,789
330081,0,6667
330082,0,191006
330083,0,510
330084,0,132449
330085,0,3259
330086,0,2294
330090,0,26281
340001,0,1225928
340001,1,54462
340002,0,499
340003,0,8879
340004,0,635
340005,0,394
340008,1,14553
340012,0,14688
340015,0,115044
340015,1,1139
340019,0,269017
340020,0,14409
340025,0,90029
340026,1,5568
340029,0,280392
340031,0,644
340032,0,4323
340036,0,4530
340041,0,31243
340042,0,408
340043,0,509
340045,0,4370
340047,0,440171
340048,0,10909
340050,0,2971
340052,0,49937
340053,1,4049
340055,0,2433
340056,0,1773320
340056,1,166
340058,0,65996
340059,0,2388
340061,0,427
340066,1,10316
340068,0,287851
340069,0,4859
340070,0,45554
340071,0,4172
340076,1,512974
340079,0,2334
340083,0,8493
340084,0,29
340084,1,407
340085,0,2645556
340087,0,1568
340088,0,19798
340089,0,21401
340091,0,8733
340093,1,9
340094,0,3974
340095,0,6563
340096,0,95632
340098,0,3696652
350004,1,3473
350005,0,8017
350006,0,132
350008,0,456531
350011,0,2590
350012,0,339
350012,1,15324
350014,0,34684
350015,0,8216
350017,0,2984
350018,0,191316
350019,0,205689
350020,0,2717
350021,0,33625
350025,1,9876
350030,0,0
350032,1,28199
350033,0,29
350034,0,3749
350036,0,2034
350037,0,81
350039,0,13404
350041,0,3517
350043,0,803
350045,0,286
350046,0,6473
350047,0,56665
350048,1,31704
350051,0,272237
350054,0,64
350055,0,5851
350057,0,8982
350058,0,10981
350060,0,69816
350064,0,682
350067,0,223152
350068,0,78967
350069,0,116118
350070,0,82590
350071,0,1258
350072,0,2403
350073,0,44042
350076,1,4962
350077,0,37937
350079,0,861
350080,0,132862
350081,0,5213
350082,1,8435
350085,0,5451
350085,1,76786
350087,0,1297
350088,0,144148
350089,0,22294
350090,0,874
350091,0,127453
350091,1,1079
350092,0,10712
350093,0,615779
350094,0,51639
350095,0,1593991
350099,0,53720
350100,0,3307
350104,0,1060
350105,0,11957
350105,1,341
350106,0,1096
350106,1,1676
350110,0,240124
350117,0,15222
350118,0,42843
350120,0,5150
350122,0,6851
350123,1,184177
350128,0,2376
350129,0,2452
350131,0,2522
350132,0,13385
350133,0,2062
350134,0,533
350137,1,89
360002,0,13415
360005,0,212
360006,1,2119
360007,0,442
360007,1,3428
360008,0,152
360009,1,55028
360010,0,11740
360011,0,215954
360012,0,130865
360013,0,2385
360014,1,21204
360018,0,982
360019,0,1913
360021,0,187
360022,0,25851
360022,1,569
360025,0,3982
360029,1,10804
360030,1,597119
360032,0,1341
360033,0,77
360038,0,832
360038,1,1
360041,0,52
360043,0,12471
360044,0,1020
360047,0,3091
360047,1,0
360048,0,3398
360049,0,68674
360052,1,4315
360055,1,62544
360056,0,21292
360064,0,4376
360065,1,13538
360068,0,11685
360068,1,9873
360069,0,62
360071,0,700
360073,0,4688
360074,0,68445
360075,0,4760
360077,0,1792
360078,0,3786
360080,0,507
360085,0,130604
360086,0,413
360087,0,902
360087,1,37642
360089,0,69736
360090,0,715
360092,0,452
360093,0,10076
360094,0,34917
360094,1,413
360097,0,9
360100,0,1117
360101,1,9980
360103,0,19715
360104,0,2328
360104,1,0
360105,1,708547
360106,0,20100
360109,0,3883
360110,1,7528
360111,1,224
360112,0,0
360113,0,900
360113,1,57
360114,0,10028
360115,0,2811
360116,0,2276
360118,0,3367
360119,1,71
360120,0,9903
360122,0,2850
360123,0,183
360124,0,4306
360125,0,753833
360129,0,35245
360130,0,44458
360131,0,3462
360131,1,4824
360132,0,9201
360134,0,59463
360134,1,36
370002,0,2009
