HocoNum,TechType,HighSpeed,population,state
140018,DOCSIS,0,1989,AZ
140043,DSL,0,4986,AZ
150200,DSL,0,44,AZ
150200,FTTH,1,11103,AZ
150286,Other,0,315,AZ
150295,DOCSIS,0,43018,AZ
150313,Other,0,5,AZ
170054,Other,0,1790,AZ
190008,DSL,0,813,AZ
190008,FTTH,0,11,AZ
190155,Other,0,1859,AZ
190192,DSL,0,23,AZ
190276,DSL,0,13135,AZ
190428,DSL,0,8456,AZ
190428,FTTH,0,8456,AZ
220013,Other,0,18585,AZ
220074,Other,0,144,AZ
230021,Other,0,114,AZ
240009,Other,0,90688,AZ
250009,Other,0,297020,AZ
260050,Other,0,129891,AZ
270022,Other,0,60727,AZ
270101,Other,0,50742,AZ
270115,Other,0,798316,AZ
280026,DOCSIS,0,6178,AZ
280026,Other,0,6443,AZ
280035,Other,0,5388,AZ
290057,Other,0,3676,AZ
290083,Other,0,4599,AZ
300019,Other,0,15489,AZ
300063,Other,0,3023649,AZ
300069,Other,0,10,AZ
300171,Other,0,107,AZ
310014,Other,0,0,AZ
310084,Other,0,5504,AZ
310084,Other,1,0,AZ
130069,DSL,0,14898,AR
130070,DSL,0,3339,AR
130070,FTTH,0,8227,AR
130077,DSL,0,1510792,AR
130077,DSL,1,625,AR
130077,FTTH,0,45986,AR
130183,DOCSIS,0,36326,AR
130224,DSL,0,8747,AR
130228,DSL,0,522285,AR
130228,FTTH,0,13336,AR
130317,DOCSIS,1,371587,AR
130340,DOCSIS,0,60799,AR
130360,DOCSIS,1,578251,AR
130386,DSL,0,26405,AR
130386,FTTH,0,1849,AR
130427,DOCSIS,0,62871,AR
130427,DSL,0,15539,AR
130427,DSL,1,12280,AR
130454,FTTH,0,0,AR
130497,DOCSIS,0,137341,AR
130725,FTTH,1,3999,AR
130768,DSL,0,7366,AR
130768,FTTH,0,2461,AR
130772,DSL,0,2852,AR
130882,DSL,0,15703,AR
130882,FTTH,0,2392,AR
131108,DSL,0,1012,AR
131169,DSL,0,798,AR
131177,DSL,0,1307,AR
131232,DSL,0,7317,AR
131232,FTTH,0,1816,AR
131269,DOCSIS,0,37292,AR
131269,DOCSIS,1,414269,AR
131306,DOCSIS,0,12011,AR
131310,DSL,0,11141,AR
131310,Other,0,427,AR
131362,DSL,0,11722,AR
131413,DSL,0,222087,AR
131518,DSL,0,21658,AR
131518,FTTH,0,938,AR
150206,DOCSIS,0,45185,AR
150206,DOCSIS,1,3348,AR
150227,DOCSIS,0,25348,AR
150334,DOCSIS,0,240294,AR
180041,DOCSIS,0,28115,AR
190306,DOCSIS,0,8749,AR
190399,Other,0,142923,AR
210092,Other,0,94945,AR
220008,DOCSIS,0,915,AR
220078,DOCSIS,0,39,AR
230021,DOCSIS,0,31770,AR
230021,Other,0,31934,AR
230062,Other,0,17835,AR
230074,DSL,0,18307,AR
230074,FTTH,0,250,AR
230074,FTTH,1,0,AR
260019,Other,0,625,AR
260019,Other,1,114,AR
260032,Other,0,99,AR
260056,Other,0,1886,AR
260063,Other,0,204,AR
270012,Other,0,23568,AR
270016,Other,0,1426,AR
270086,DSL,0,44,AR
270090,DSL,0,164406,AR
270090,Other,0,164406,AR
270096,Other,0,1266,AR
300059,DOCSIS,0,17232,AR
300059,FTTH,0,16570,AR
300171,DSL,0,161,AR
300171,Other,0,6,AR
300184,DOCSIS,0,20267,AR
130062,Other,0,394406,CA
130077,DSL,0,26152265,CA
130077,FTTH,0,296616,CA
130103,Other,0,21245,CA
130127,DSL,0,421,CA
130159,DOCSIS,1,661329,CA
130171,DSL,0,578,CA
130171,Other,0,171,CA
130189,DSL,0,8050,CA
130189,FTTH,0,1847,CA
130189,Other,0,3310,CA
130202,DOCSIS,0,0,CA
130228,DSL,0,29,CA
130231,DOCSIS,0,64530,CA
130235,DOCSIS,0,4292359,CA
130258,DSL,0,379266,CA
130258,FTTH,1,10456,CA
130278,DOCSIS,0,29309,CA
130317,DOCSIS,1,11812359,CA
130335,DSL,0,238434,CA
130335,FTTH,0,70005,CA
130335,FTTH,1,366204,CA
130360,DOCSIS,1,3212398,CA
130418,DSL,0,1446089,CA
130471,DSL,0,101,CA
130509,FTTH,0,6335,CA
130653,DSL,0,1288,CA
130653,FTTH,0,0,CA
130653,FTTH,1,6586,CA
130804,DOCSIS,0,29222,CA
130804,DOCSIS,1,131920,CA
130967,Other,0,361891,CA
130986,DOCSIS,0,14,CA
130986,DSL,0,14,CA
130986,FTTH,0,1085,CA
130986,Other,0,1071,CA
131031,DSL,0,0,CA
131057,DSL,0,15792,CA
131057,FTTH,0,2347,CA
131173,DSL,0,6311,CA
131173,FTTH,0,28956,CA
131173,Other,0,34730,CA
131186,DSL,0,35710,CA
131186,FTTH,0,0,CA
131195,DSL,0,7639,CA
131195,FTTH,0,1273,CA
131269,DOCSIS,0,134930,CA
131269,DOCSIS,1,58463,CA
131308,DSL,0,1,CA
131308,FTTH,0,0,CA
131310,DSL,0,9433,CA
131352,DOCSIS,0,1538756,CA
131352,DOCSIS,1,13070209,CA
131400,DSL,0,7,CA
131400,Other,0,52037,CA
131404,DOCSIS,0,18135,CA
131404,Other,0,17794,CA
131413,DSL,0,0,CA
131416,DSL,0,2359,CA
131421,Other,0,35209,CA
131425,DSL,0,5773613,CA
131425,FTTH,0,4751659,CA
131441,DOCSIS,0,12016,CA
131441,DSL,0,17074,CA
131441,FTTH,0,413,CA
131441,Other,0,23763,CA
131454,DOCSIS,0,1345,CA
131454,DOCSIS,1,952652,CA
131473,Other,0,3744,CA
131513,DSL,0,66495,CA
140048,Other,0,80,CA
150292,DOCSIS,0,41919,CA
160127,DSL,0,3657,CA
160127,Other,0,24575,CA
160157,DOCSIS,0,16974,CA
170098,DOCSIS,0,426,CA
190002,Other,0,221356,CA
190008,DOCSIS,0,2827,CA
190008,DSL,0,35,CA
190014,DSL,0,1307610,CA
190075,DOCSIS,0,3714,CA
190107,DSL,0,211725,CA
190123,Other,0,236328,CA
190155,Other,0,608,CA
190172,DOCSIS,0,16027,CA
190177,FTTH,0,480,CA
190192,DSL,0,490,CA
190311,Other,0,1260693,CA
190425,DSL,0,2953639,CA
200020,Other,0,727860,CA
200041,DSL,0,460051,CA
220027,Other,0,0,CA
220058,Other,0,5213,CA
220075,Other,0,4546,CA
220082,Other,0,759,CA
230021,DOCSIS,0,125,CA
230021,Other,0,533,CA
230073,DOCSIS,0,5257,CA
240014,DOCSIS,0,13403,CA
240036,Other,0,2576,CA
240041,FTTH,1,2762,CA
240055,DOCSIS,0,1895,CA
250026,Other,0,44055,CA
250061,Other,0,119958,CA
260007,FTTH,1,998,CA
260052,Other,0,338307,CA
260067,FTTH,1,310,CA
270006,Other,0,80986,CA
270018,Other,0,7922,CA
270020,Other,0,141733,CA
270036,Other,0,1009,CA
270051,Other,0,15624,CA
270073,Other,0,37222,CA
280024,Other,0,237,CA
280026,DOCSIS,0,972,CA
280042,Other,0,83358,CA
280057,Other,0,470364,CA
280075,Other,0,623,CA
280078,DOCSIS,0,9996,CA
290046,Other,0,5852582,CA
290052,Other,0,104,CA
290080,Other,0,321,CA
290088,Other,0,42191,CA
290108,Other,0,1507,CA
290114,Other,0,1351,CA
290123,Other,0,428,CA
290128,Other,0,433,CA
300043,Other,0,3024653,CA
300095,Other,0,34482,CA
300117,Other,0,1538,CA
300129,Other,0,7733,CA
300136,Other,0,241194,CA
300171,DSL,0,692,CA
300171,Other,0,0,CA
300173,Other,0,556,CA
300199,Other,0,1057360,CA
310005,DSL,0,88,CA
310027,Other,0,20322,CA
310065,Other,0,47329,CA
310067,Other,0,7438,CA
310084,Other,0,4343,CA
130017,DSL,0,347,CO
130126,DSL,0,3360,CO
130126,Other,0,20351,CO
130127,DSL,0,24904,CO
130132,Other,0,38,CO
130133,DSL,0,576,CO
130133,FTTH,0,931,CO
130133,Other,0,34086,CO
130228,DSL,0,4617491,CO
130228,FTTH,0,16481,CO
130228,FTTH,1,85994,CO
130228,Other,0,413,CO
130235,DOCSIS,0,359998,CO
130317,DOCSIS,1,3794129,CO
130418,DSL,0,238807,CO
130429,DOCSIS,0,3441,CO
130429,Other,0,6,CO
130439,DSL,0,10546,CO
130471,DSL,0,8227,CO
130471,Other,0,2607,CO
130487,DSL,0,6802,CO
130487,FTTH,0,1852,CO
130569,DSL,0,12,CO
130627,DSL,0,16118,CO
130653,DSL,0,6624,CO
130653,FTTH,0,242,CO
130653,FTTH,1,5955,CO
130663,Other,0,30258,CO
130674,DSL,0,1877,CO
130674,FTTH,0,113,CO
130692,DOCSIS,0,195,CO
130692,FTTH,0,3242,CO
130692,Other,0,8948,CO
130868,DOCSIS,0,764,CO
130962,DSL,0,2271,CO
130963,DSL,0,50,CO
130963,FTTH,0,93,CO
130986,DOCSIS,0,0,CO
130986,DSL,0,0,CO
130986,FTTH,0,0,CO
131017,FTTH,0,3624,CO
131017,Other,0,308576,CO
131021,Other,0,647,CO
131034,DOCSIS,0,2242,CO
131034,DSL,0,1100,CO
131034,FTTH,0,2515,CO
131034,Other,0,1383,CO
131043,Other,0,12083,CO
131044,DSL,0,26,CO
131049,FTTH,0,2552,CO
131090,DSL,0,77,CO
131090,FTTH,0,11,CO
131090,Other,0,4,CO
131111,DSL,0,281,CO
131128,Other,0,9864,CO
131145,DSL,0,43,CO
131145,FTTH,0,43,CO
131265,FTTH,0,171,CO
131308,DSL,0,0,CO
131308,FTTH,0,0,CO
131310,DOCSIS,0,107385,CO
131310,DSL,0,22061,CO
131352,DOCSIS,0,14922,CO
131362,DSL,0,2722,CO
131404,DOCSIS,0,8729,CO
131413,DSL,0,12035,CO
131481,FTTH,0,8565,CO
131487,FTTH,0,189,CO
131513,DSL,0,134,CO
140048,Other,0,2781149,CO
150206,DOCSIS,0,5551,CO
150244,DOCSIS,0,354,CO
150260,Other,0,255,CO
150286,Other,0,39,CO
190008,DSL,0,223,CO
190084,FTTH,0,39,CO
190145,DOCSIS,0,6600,CO
190145,DSL,0,570,CO
190145,FTTH,0,3471,CO
190192,DSL,0,70253,CO
190276,DSL,0,127,CO
190313,DOCSIS,0,226,CO
190313,FTTH,0,1098,CO
190313,Other,0,37512,CO
190328,Other,0,18738,CO
210028,Other,0,100416,CO
220012,Other,0,1944,CO
230043,FTTH,1,1084,CO
230043,Other,0,22957,CO
250092,Other,0,279,CO
270029,Other,0,4111,CO
270033,Other,0,16718,CO
270064,Other,0,983,CO
280014,FTTH,1,3480,CO
280068,Other,0,35623,CO
290008,Other,0,46248,CO
290051,Other,0,14573,CO
290072,Other,0,417,CO
290080,Other,0,703,CO
290092,DSL,0,11,CO
290092,Other,0,500,CO
300037,Other,0,10071,CO
300078,Other,0,653725,CO
300081,Other,0,409,CO
300147,Other,0,1040,CO
300171,DSL,0,13462,CO
300171,FTTH,1,0,CO
300171,Other,0,451,CO
300192,DSL,0,17192,CO
300192,FTTH,0,17192,CO
300192,Other,0,25868,CO
310005,DSL,0,202,CO
310019,Other,0,15531,CO
310024,FTTH,0,47617,CO
310024,Other,0,47617,CO
310079,Other,0,6855,CO
310085,Other,0,13272,CO
130235,DOCSIS,0,350119,CT
130258,DSL,0,3376727,CT
130317,DOCSIS,1,1805978,CT
130360,DOCSIS,1,445481,CT
130370,DOCSIS,1,832117,CT
130418,DSL,0,61340,CT
130576,DOCSIS,1,63923,CT
130591,DOCSIS,0,137543,CT
131308,DSL,0,238,CT
131425,DSL,0,43230,CT
131425,FTTH,0,38270,CT
131513,DSL,0,6,CT
190008,DOCSIS,0,75,CT
190192,DSL,0,157,CT
260067,FTTH,1,594,CT
300171,DSL,0,203,CT
130127,DSL,0,934,DE
130317,DOCSIS,1,750973,DE
130418,DSL,0,9134,DE
130804,DOCSIS,0,63,DE
130804,DOCSIS,1,67482,DE
131413,DSL,0,17159,DE
131413,Other,0,0,DE
131425,DSL,0,650086,DE
131425,FTTH,0,499241,DE
190008,DSL,0,672,DE
280001,DOCSIS,0,57386,DE
290009,Other,0,96,DE
130079,DOCSIS,1,379024,DC
130079,FTTH,1,255638,DC
130317,DOCSIS,1,587850,DC
130418,DSL,0,46401,DC
131308,DSL,0,0,DC
131308,FTTH,0,144,DC
131413,DSL,0,18369,DC
131425,DSL,0,568817,DC
131425,FTTH,0,268149,DC
131513,DSL,0,132,DC
150249,Other,0,35601,DC
190008,DOCSIS,0,3222,DC
190008,DSL,0,48,DC
300171,DSL,0,92,DC
130077,DSL,0,10211911,FL
130077,FTTH,0,76635,FL
130127,DSL,0,6859,FL
130137,DOCSIS,1,316,FL
130159,DOCSIS,0,51133,FL
130159,DOCSIS,1,5651401,FL
130228,DSL,0,3529247,FL
130228,FTTH,0,47783,FL
130228,FTTH,1,92267,FL
130258,DSL,0,8680,FL
130317,DOCSIS,1,9874310,FL
130360,DOCSIS,1,723531,FL
130418,DSL,0,200192,FL
130471,DSL,0,84215,FL
130471,FTTH,0,5390,FL
130587,DSL,0,2985,FL
130623,DOCSIS,0,28181,FL
130623,DOCSIS,1,498,FL
130623,DSL,0,28199,FL
130623,DSL,1,3630,FL
130623,FTTH,0,44249,FL
130623,FTTH,1,1715,FL
130623,Other,0,2349,FL
130623,Other,1,2048,FL
130728,DSL,0,0,FL
130804,DOCSIS,0,13558,FL
130804,DOCSIS,1,241846,FL
130880,FTTH,0,9634,FL
130880,Other,0,9256,FL
130988,DOCSIS,0,51017,FL
130988,DSL,0,28623,FL
130988,DSL,1,467,FL
130988,FTTH,0,10410,FL
130988,FTTH,1,20758,FL
131060,DSL,0,10078,FL
131060,FTTH,0,4239,FL
131060,FTTH,1,3742,FL
131167,DOCSIS,0,175087,FL
131204,DSL,0,16386,FL
131204,FTTH,0,4547,FL
131204,FTTH,1,712,FL
131204,Other,0,0,FL
131225,DSL,0,441,FL
131308,DSL,0,127,FL
131308,FTTH,0,194,FL
131310,DSL,0,27368,FL
131310,FTTH,0,339,FL
131362,DSL,0,24823,FL
131362,FTTH,0,1472,FL
131413,DSL,0,193043,FL
131425,DSL,0,2088767,FL
131425,FTTH,0,2601688,FL
131480,DOCSIS,0,804988,FL
131513,DSL,0,875,FL
160110,DOCSIS,0,41098,FL
160151,DSL,0,732,FL
160151,FTTH,0,2673,FL
160151,Other,0,246,FL
160162,Other,0,415,FL
170064,DOCSIS,0,1979,FL
170064,DOCSIS,1,21094,FL
180032,FTTH,0,8369,FL
180048,Other,0,73756,FL
190008,DOCSIS,0,10165,FL
190008,DSL,0,3440,FL
190008,DSL,1,0,FL
190158,DOCSIS,0,25318,FL
190158,FTTH,0,4319,FL
190192,DSL,0,0,FL
190204,DSL,0,138,FL
190275,DOCSIS,0,22553,FL
190336,Other,0,129,FL
200022,FTTH,1,19272,FL
200046,Other,0,97821,FL
210069,Other,0,380,FL
230021,Other,0,0,FL
240010,Other,0,4345447,FL
250046,DOCSIS,0,26,FL
250046,DSL,0,11,FL
260067,FTTH,1,27,FL
270086,DSL,0,72,FL
270086,FTTH,0,1036,FL
270105,DSL,0,73,FL
280001,DOCSIS,0,347,FL
280001,DOCSIS,1,219919,FL
290009,Other,0,25839,FL
290048,DOCSIS,0,354,FL
290080,Other,0,19448,FL
300119,DOCSIS,0,2150,FL
300171,DSL,0,9,FL
310028,Other,0,3768,FL
310044,FTTH,0,411,FL
330013,FTTH,0,65403,FL
130044,DOCSIS,0,29151,GA
130044,DSL,0,18327,GA
130077,DSL,0,7276471,GA
130077,FTTH,0,59328,GA
130127,DSL,0,4490,GA
130151,DSL,0,3218,GA
130151,FTTH,0,17207,GA
130159,DOCSIS,0,950,GA
130176,FTTH,0,70217,GA
130228,DSL,0,85763,GA
130228,FTTH,0,3542,GA
130235,DOCSIS,0,1963957,GA
130242,DOCSIS,0,45238,GA
130242,FTTH,0,8920,GA
130258,DSL,0,50249,GA
130258,FTTH,1,104,GA
130265,DOCSIS,0,3301,GA
130265,DSL,0,13046,GA
130265,FTTH,0,305,GA
130272,DOCSIS,0,10027,GA
130281,DOCSIS,0,30258,GA
130317,DOCSIS,1,5386536,GA
130334,DOCSIS,0,73728,GA
130334,DSL,0,3760,GA
130334,FTTH,0,14376,GA
130360,DOCSIS,1,284768,GA
130391,DOCSIS,0,11769,GA
130391,DSL,0,5548,GA
130418,DSL,0,85647,GA
130454,FTTH,0,0,GA
130471,DSL,0,238,GA
130545,DSL,0,2504,GA
130589,DOCSIS,0,3912,GA
130589,FTTH,0,12359,GA
130685,DSL,0,0,GA
130685,FTTH,0,0,GA
130685,Other,0,0,GA
130746,DOCSIS,0,20157,GA
130746,DSL,0,17188,GA
130804,DOCSIS,0,86028,GA
130804,DOCSIS,1,588083,GA
131023,FTTH,0,10523,GA
131041,DSL,0,11087,GA
131041,FTTH,0,36068,GA
131051,DOCSIS,0,24071,GA
131051,DSL,0,16687,GA
131052,DSL,0,14325,GA
131052,FTTH,0,28193,GA
131073,DSL,0,16055,GA
131076,DOCSIS,0,20942,GA
131076,DSL,0,18249,GA
131076,Other,0,11006,GA
131113,DSL,0,2249,GA
131113,FTTH,0,34961,GA
131308,FTTH,0,363,GA
131310,DSL,0,89699,GA
131310,FTTH,0,4247,GA
131310,FTTH,1,23308,GA
131365,DSL,0,12423,GA
131365,FTTH,0,5283,GA
131413,DSL,0,1317651,GA
131480,DOCSIS,0,380027,GA
131485,FTTH,0,20712,GA
140030,DSL,0,17888,GA
140030,FTTH,0,8055,GA
150206,DOCSIS,1,67511,GA
150235,DOCSIS,0,11984,GA
150236,DOCSIS,0,18632,GA
150258,DOCSIS,0,70158,GA
150258,DSL,0,45880,GA
150292,DOCSIS,0,68271,GA
150299,DOCSIS,0,10052,GA
160151,FTTH,0,401,GA
180012,DOCSIS,0,13752,GA
180013,FTTH,0,13795,GA
180013,Other,0,165,GA
190008,DOCSIS,0,1598,GA
190008,DSL,0,835,GA
190025,Other,0,7329,GA
190058,FTTH,0,102599,GA
190134,FTTH,1,28819,GA
190213,DOCSIS,0,341,GA
190213,FTTH,0,8,GA
190215,DOCSIS,0,32113,GA
190274,DOCSIS,0,84197,GA
190274,FTTH,0,449,GA
200010,DOCSIS,0,9496,GA
200010,FTTH,0,6396,GA
210069,FTTH,1,650,GA
220066,Other,0,30762,GA
230039,DOCSIS,0,541,GA
230076,DOCSIS,0,9303,GA
250045,Other,0,16,GA
250086,Other,0,20338,GA
260067,FTTH,1,8,GA
290080,Other,0,150,GA
290125,Other,0,30,GA
300171,DSL,0,0,GA
300186,DSL,0,0,GA
300192,DSL,0,6897,GA
310013,FTTH,0,25448,GA
130595,DSL,0,1192188,HI
130595,FTTH,1,356699,HI
131161,DSL,0,9420,HI
131161,FTTH,0,9111,HI
131352,DOCSIS,0,1333635,HI
240021,DSL,0,1769,HI
240021,FTTH,0,217,HI
250004,Other,0,7299,HI
130032,DSL,0,9853,ID
130032,FTTH,0,3623,ID
130132,DSL,0,10596,ID
130183,DOCSIS,0,992914,ID
130193,DSL,0,7781,ID
130193,FTTH,0,2522,ID
130193,Other,0,946,ID
130228,DSL,0,1074060,ID
130228,FTTH,0,170,ID
130228,FTTH,1,2303,ID
130258,DSL,0,206154,ID
130317,DOCSIS,1,702,ID
130360,DOCSIS,1,15737,ID
130378,DOCSIS,0,3403,ID
130378,DSL,0,2920,ID
130378,FTTH,0,4593,ID
130378,Other,0,5684,ID
130479,DSL,0,7050,ID
130479,FTTH,0,1128,ID
130500,DOCSIS,0,3177,ID
130500,Other,0,96203,ID
130627,DSL,0,3864,ID
130651,DSL,0,706,ID
130653,DSL,0,3289,ID
130653,FTTH,0,98,ID
130653,FTTH,1,5244,ID
130784,DOCSIS,0,846,ID
130784,DSL,0,1315,ID
130831,DSL,0,5464,ID
130831,FTTH,0,232,ID
130831,Other,0,2484,ID
130874,DSL,0,2256,ID
130874,Other,0,3147,ID
130986,DOCSIS,0,118614,ID
130986,DSL,0,118614,ID
130986,FTTH,0,118614,ID
131075,DSL,0,26715,ID
131075,FTTH,0,708,ID
131075,Other,0,28492,ID
131123,DSL,0,76,ID
131190,DSL,0,10681,ID
131190,FTTH,0,3861,ID
131269,DOCSIS,0,17886,ID
131269,DOCSIS,1,2366,ID
131310,DSL,0,3767,ID
131352,DOCSIS,0,143616,ID
131413,DSL,0,1494,ID
131497,DOCSIS,0,2398,ID
131497,Other,0,183505,ID
140033,DSL,0,5099,ID
140033,FTTH,0,2411,ID
140033,Other,0,25320,ID
140048,Other,0,1006818,ID
150292,DOCSIS,0,14282,ID
160157,DOCSIS,0,18275,ID
170071,DOCSIS,0,196,ID
170071,Other,0,46990,ID
170071,Other,1,0,ID
190276,DSL,0,3722,ID
190276,FTTH,0,163,ID
190349,Other,0,19171,ID
190404,FTTH,0,5908,ID
210109,Other,0,88,ID
220076,Other,0,33,ID
240027,DOCSIS,0,1155,ID
240046,Other,0,8,ID
240061,DSL,0,0,ID
260010,DOCSIS,0,3260,ID
260010,FTTH,1,234,ID
260050,Other,0,130947,ID
290062,Other,0,56532,ID
300171,DSL,0,170,ID
300179,Other,0,502,ID
300187,Other,0,910,ID
310017,Other,0,2279,ID
310036,Other,0,6888,ID
310058,Other,0,69629,ID
320127,Other,0,1092093,ID
130012,DSL,0,23688,IL
130012,FTTH,0,4873,IL
130012,FTTH,1,20286,IL
130012,Other,0,158678,IL
130036,DSL,0,3514,IL
130036,FTTH,0,2185,IL
130077,DSL,0,9761858,IL
130077,FTTH,0,56802,IL
130079,DOCSIS,1,616624,IL
130079,FTTH,1,422189,IL
130116,Other,0,32736,IL
130119,DSL,0,403,IL
130127,DSL,0,142,IL
130192,DSL,0,4925,IL
130208,DOCSIS,0,44603,IL
130208,DSL,0,6327,IL
130208,FTTH,0,2420,IL
130208,Other,0,33192,IL
130228,DSL,0,133206,IL
130228,FTTH,0,288,IL
130235,DOCSIS,0,668592,IL
130258,DSL,0,1516163,IL
130258,FTTH,1,571,IL
130287,DSL,0,654,IL
130317,DOCSIS,1,9709981,IL
130335,DSL,0,100670,IL
130335,FTTH,0,284,IL
130368,DSL,0,802,IL
130401,DSL,0,33377,IL
130401,FTTH,0,477,IL
130401,Other,0,654,IL
130402,Other,0,799,IL
130418,DSL,0,252276,IL
130444,DSL,0,10189,IL
130471,DSL,0,15357,IL
130503,DSL,0,1231,IL
130513,Other,0,115649,IL
130528,FTTH,0,1331,IL
130528,FTTH,1,1086,IL
130528,Other,0,7005,IL
130535,DSL,0,14351,IL
130544,DSL,0,2664,IL
130557,DSL,0,12606,IL
130559,Other,0,195,IL
130584,DSL,0,7105,IL
130584,FTTH,0,1492,IL
130584,Other,0,40736,IL
