HocoNum,HighSpeed,population
131226,0,362786
131226,1,4681
131230,0,17802
131231,0,1555
131232,0,19781
131233,0,148963
131234,0,8170
131239,0,11908
131240,0,2599
131241,0,3100
131242,0,6867
131243,1,9565
131245,0,1900
131246,0,59148
131246,1,7802
131247,0,3889
131248,0,1880
131249,0,18072
131250,0,2466
131251,0,13527
131252,0,62035
131255,0,23446
131257,0,20430
131259,0,19271
131260,0,9287
131261,0,103
131265,0,171
131267,0,3879
131269,0,705618
131269,1,5472105
131272,0,4806
131276,0,1965
131283,0,72650
131285,0,16155
131286,0,7442
131290,0,5604
131295,0,14
131296,0,21827
131299,0,6176
131302,0,41709
131303,0,9660
131306,0,600892
131310,0,7742308
131310,1,355777
131311,0,79729
131315,0,864
131320,0,42284
131321,0,1458
131328,0,60789
131329,0,41435
131330,0,12459
131330,1,56142
131332,0,15074
131337,0,2716
131339,0,12987
131340,0,17776
131341,0,22692
131342,0,3190
131344,0,6363
131347,1,87808
131349,0,11001
131352,0,42485000
131352,1,22786476
131354,0,1518
131357,0,7870
131358,0,1183
131359,0,23542
131361,0,35608
131362,0,66394
131363,0,3091
131365,0,13124
131366,0,231717
131367,0,25881
131367,1,19766
131368,0,31219
131370,0,11805
131378,0,21075
131379,0,30149
131383,0,34842
131384,0,47147
131384,1,35431
131387,0,27232
131387,1,22207
131388,0,2116
131389,0,9558
131394,0,36113
131395,0,142409
131395,1,6
131396,0,57300
131396,1,15998
131397,0,19700
131400,0,55148
131401,0,2819
131404,0,221268
131406,0,2195
131407,0,2619
131407,1,20318
131408,0,103530
131408,1,1344
131409,0,4802
131411,0,1260633
131411,1,51281
131412,0,50770
131413,0,8732708
131413,1,169
131414,0,5148
131415,0,5259
131416,0,2912
131418,0,1206
131421,0,35209
131422,1,25760
131423,0,3542
131425,0,69840208
131426,1,29635
131427,0,22715
131431,0,4521
131441,0,41623
131444,0,69392
131445,0,17694
131447,0,7264
131448,0,17243
131451,0,10432
131453,0,136
131454,0,12726
131454,1,1751850
131457,0,9689
131458,0,11093
131459,0,5000
131459,1,30616
131460,1,7791
131461,0,12401
131462,1,51571
131463,0,34304
131463,1,7232
131465,0,26772
131466,0,27110
131467,0,18048
131467,1,13237
131469,0,28748
131470,0,24945
131472,0,9294
131473,0,3787
131475,0,4141
131476,0,37491
131478,0,18576
131480,0,7168063
131481,0,9189
131482,0,39860
131485,0,20311
131486,0,12347
131486,1,46117
131487,0,189
131492,0,1964
131493,0,34514
131493,1,1880
131494,0,25752
131497,0,708875
131505,0,2549
131506,0,2773
131507,0,42093
131510,0,1170
131512,0,14713
131513,0,99552
131516,0,84850
131517,0,25916
131518,0,24314
131518,1,17515
131520,0,1985
131611,0,62742
131612,0,12935
131613,0,28471
131900,0,15545
140001,0,39810
140012,0,22121
140016,0,14019
140018,0,146568
140020,1,61130
140030,0,49711
140030,1,3
140032,0,748
140033,0,32561
140036,0,5256
140043,0,4986
140048,0,16103060
140050,0,9174
140055,0,15917
140059,0,9045
140063,0,123714
140064,0,863014
140076,0,2004
140078,0,43535
140080,0,969100
140084,0,12283
140092,0,23379
140097,0,12348
140101,0,6539
140105,0,2468675
140106,0,3482
150119,0,28836
150120,0,16891
150120,1,1504
150200,0,1370
150200,1,7960
150206,0,188093
150206,1,435133
150225,0,2889
150227,0,11011
150229,0,1539
