HocoNum,HighSpeed,population
130289,0,12246
130290,0,1228
130290,1,11753
130291,0,6199
130292,0,421023
130299,0,2298
130300,0,3285
130300,1,20540
130302,0,9175
130303,0,7417
130305,1,3096
130307,0,9400
130309,0,117530
130309,1,985
130310,0,3879
130311,0,33923
130311,1,2511
130312,0,3296
130314,1,10075
130315,0,59717
130316,0,269895
130317,0,93914
130317,1,110194365
130321,0,7674
130322,1,75653
130324,0,5443
130325,0,3751
130326,0,6700
130327,0,3634
130329,0,53005
130329,1,99
130331,0,225717
130334,0,91709
130335,0,1406162
130335,1,209289
130337,0,36632
130338,0,23688
130338,1,32236
130340,0,60799
130343,0,6358
130344,0,5406
130345,0,5830
130346,0,5566
130347,0,3258
130349,0,6685
130352,0,2109
130353,0,3481
130360,0,22710
130360,1,20583640
130361,0,5209
130362,0,20585
130363,0,2815
130363,1,10758
130364,0,30950
130364,1,18959
130366,0,24267
130368,0,806
130369,0,6746
130370,0,911349
130370,1,18191446
130374,0,7343
130375,0,10999
130378,0,9066
130380,0,14290
130385,0,31154
130385,1,47659
130386,0,21603
130386,1,5465
130387,0,298
130387,1,25449
130390,0,5225
130390,1,12473
130391,0,13500
130393,0,15101
130395,0,9730
130396,0,51268
130398,0,5344
130399,0,9357
130400,0,24611
130401,0,28892
130402,0,799
130405,0,18473
130405,1,19276
130416,0,17131
130419,0,138
130419,1,3059
130420,0,4877
130421,0,2507
130423,0,36830
130425,0,43471
130427,0,160229
130429,0,74704
130431,0,485
130432,0,37518
130432,1,107454
130433,0,3273
130437,0,6209
130437,1,28
130439,0,11021
130440,0,77897
130444,0,10189
130445,0,51201
130446,0,13548
130448,0,23108
130449,0,3594
130450,0,2963
130453,0,39644
130453,1,4522
130454,0,2407
130455,0,27711
130455,1,86948
130458,0,94905
130458,1,24871
130459,1,526169
130460,0,2539
130464,0,42720
130471,0,3319267
130471,1,205119
130472,0,7164
130473,0,2267
130473,1,3535
130475,1,8681
130476,0,5742
130476,1,2
130477,0,9790
130478,0,1065
130479,0,8100
130481,0,95158
130482,1,6000
130483,0,5697
130484,1,15486
130485,0,36814
130487,0,1129
130488,0,1102
130489,0,3829
130490,0,149277
130490,1,57982
130491,0,130
130492,0,205133
130494,0,17123
130494,1,2373
130495,0,897
130497,0,29735
130497,1,383787
130500,0,161490
130502,0,17116
130503,0,1242
130507,0,44364
130509,0,8787
130511,0,29769
130513,0,125612
130514,0,1960
130520,1,49612
130524,0,4051
130524,1,3312
130526,0,8734
130526,1,17946
130527,0,112237
130527,1,10041
130528,0,5106
130528,1,483
130532,0,5794
130534,0,48141
130534,1,534452
130535,0,19690
130538,0,5892
130539,0,18384
130539,1,1338
130540,0,27250
130542,0,7298
130543,0,2825
130544,0,3374
130545,0,1603
130546,0,139691
130550,0,97220
130551,0,5575
130552,0,21735
130553,0,147624
130555,0,1134
130557,0,14343
130558,0,8326
130559,0,16308
130560,0,23583
130560,1,26885
130561,0,8350
130561,1,1075
130565,0,3692
130567,0,13729
130569,0,61563
130570,0,22449
130574,0,3673
130576,1,63923
130578,0,27941
130578,1,107229
130580,0,5819
130581,0,1202
130583,0,9078
130583,1,6471
130584,0,44500
130584,1,3182
130586,0,7959
130586,1,57232
130587,0,1374623
130588,0,14544
130588,1,307
130589,0,187749
130590,0,7379
130591,0,77504
130591,1,380522
130592,0,2872
130594,0,86788
130595,0,645789
130595,1,611572
130596,1,3602
130597,0,26684
130598,0,29340
130601,0,402
130602,0,19790
130603,0,3318
130604,0,2895
130605,0,31424
130606,0,188174
130606,1,78719
130607,0,18338
130609,0,6298
130610,0,1719
130612,0,24398
130612,1,9062
130613,0,1917
130614,0,41097
130616,0,6669
130617,0,25663
130617,1,65964
130619,0,80053
130620,0,262207
130620,1,54505
130621,0,10025
130622,0,1073
130623,0,61096
130623,1,18488
130624,0,183962
130626,0,1239
130630,0,9053
130631,0,3512
130634,0,13946
130641,1,7244
130645,0,5088
130647,0,3101
130648,0,18975
130651,0,10022
130653,0,55474
130655,0,88111
130657,0,2460
130657,1,3856
130661,0,4971
130662,0,38513
130663,0,234708
130667,0,21965
130668,0,10956
130673,0,45661
130674,0,2201
130677,0,5279
130678,0,3172
130679,0,1096
130681,0,3785
130682,0,5951
130683,0,8154
130684,0,439462
130685,0,81202
130686,0,7060
130686,1,8248
130690,0,1095
130691,0,1616
130692,0,56710
130692,1,6744
130693,0,5118
130695,0,817
130696,0,6120
130696,1,1087
130697,0,36190
130697,1,9958
130699,0,186
130705,0,16369
130707,0,29841
130708,0,4597
130709,0,3083
130710,0,2095
130711,0,815
130712,0,15179
130714,0,8937
130714,1,3348
130718,0,4439
130721,0,15667
130721,1,7078
130724,0,1269
130725,1,7287
130726,0,2758
130726,1,1588
130728,0,18413
130732,0,8172
130733,0,3471
130733,1,4247
130734,0,17883
130735,0,327
130736,0,4429
130742,0,112199
130743,0,4488
130743,1,783
130744,0,1507
130745,0,27918
130746,0,23597
130747,0,4457
130748,0,17897
130749,0,32590
130754,0,11871
130754,1,8383
130756,0,1754
130757,0,37854
130757,1,8499
130759,0,3947
130761,0,4729
130762,0,16408
130764,1,12351
130766,0,1106
130767,0,4054
130768,0,9555
130769,0,26490
130771,0,2237
130772,0,2852
130774,0,5394
130774,1,20495
130777,0,1651
130778,0,2288
130778,1,9867
130780,0,10673
130781,0,85489
130782,0,9083
130782,1,2628
130783,0,16682
130784,0,7704
130785,0,18127
130786,0,49188
130786,1,5467
130787,0,1483
130788,0,168935
130790,0,681
130791,0,105355
130791,1,19893
130794,0,36050
130795,0,40267
130796,0,1920
130797,0,5965
130798,0,9309
130799,0,43924
130802,0,940
130803,0,237
130803,1,4168
130804,1,6368603
130805,1,6974
130808,0,39065
130809,0,12928
130810,0,3507
130814,0,30418
130814,1,2867
130817,0,328199
130819,0,11184
130819,1,673
130821,1,1081308
130825,0,8023
130825,1,66
130826,0,65581
130827,0,3302
130828,0,12855
130829,0,23899
130831,0,16100
130833,0,172674
130834,0,522850
130837,0,5892
130838,0,147362
130838,1,26359
130839,0,3522
130844,0,16157
130845,0,19674
130846,0,4415
130847,0,11574
130849,0,7853
130850,0,1784
130850,1,15940
130851,0,4544
130852,0,3088
130853,0,14082
130854,0,6921
130856,1,6653
130860,0,7582
130861,0,5629
130862,0,25374
130865,1,36796
130868,0,1401
130872,0,191430
130872,1,21643
130874,0,3200
130875,0,7513
130877,0,7872
130877,1,50238
130878,0,14408
130880,0,9874
130882,0,10981
130882,1,6442
130885,0,7685
130885,1,23411
130886,0,370370
130887,0,132554
130889,0,12432
130890,0,49914
130890,1,6310
130901,0,2927
130902,0,17003
130903,0,1214
130903,1,58816
130904,0,36330
130904,1,4828
130905,0,17388
130906,0,93756
130908,0,1676
130914,0,12971
130919,0,47385
130920,0,43527
130921,0,338969
130925,0,18130
130925,1,10091
130927,0,160926
130929,0,9258
130929,1,51241
130930,0,1667
130937,0,1588019
130938,0,19315
130938,1,1839
130939,1,4831
130940,0,18834
130941,0,17148
130943,0,18143
130943,1,494
130944,0,77
130945,0,3428
130949,0,77876
130949,1,194901
130950,0,7446
130950,1,2629
130953,0,26275
130955,0,2928
130956,0,4679
130962,0,2489
130963,0,1875
130964,0,2381
130967,0,361891
130968,0,83679
130969,0,3611
130973,0,8207
130974,0,4421
130976,0,11110
130977,0,1567
130979,0,488
130983,0,1479
130986,0,164755
130988,0,42456
130988,1,77306
130989,0,759
130989,1,4019
130993,0,172820
131003,0,561
131005,0,17110
131005,1,21499
131006,0,1575
131007,0,48191
131008,0,1001
131008,1,5943
131009,0,29108
131010,0,8510
131011,0,10941
131013,0,3523
131014,0,37655
131014,1,51353
131016,0,3711578
131017,0,353572
131019,0,1675
131021,0,4137
131023,0,10700
131024,0,5713
131025,0,112291
131026,0,61
131026,1,2021477
131027,0,130
131029,1,20825
131030,1,5685
131031,0,111597
131032,0,50333
131034,0,5201
131034,1,3249
131035,0,895
131036,0,25335
131037,0,4555
131038,0,12367
131039,0,13635
131041,0,1640
131041,1,41967
131042,0,5456
131043,0,89336
131044,0,33756
131045,0,197422
131046,0,23759
131047,0,588
131048,0,3327534
131049,0,2552
131050,0,203
131050,1,2104
131051,0,43247
131051,1,5105
131052,0,46483
131055,0,22592
131056,0,7970
131056,1,17699
131057,0,27416
131060,0,5603
131060,1,8618
131066,0,1761
131071,0,2867
131072,0,8120
131072,1,1155
131073,0,16055
131074,0,270
131074,1,2976
131075,0,38288
131075,1,16
131076,0,64420
131078,0,7468
131078,1,2757
131081,0,299088
131081,1,352956
131085,0,1098
131086,0,3216
131087,0,43038
131089,0,52904
131090,0,56506
131090,1,1214
131096,0,2354
131097,0,16591
131097,1,10134
131100,1,16229
131102,0,2184
131102,1,13266
131103,0,89447
131104,0,4754
131106,0,3018
131108,0,69542
131108,1,15055
131109,0,2885
131109,1,3499
131113,0,9255
131113,1,22781
131114,0,2157
131116,0,19951
131117,0,8304
131118,0,14159
131118,1,12055
131122,0,50510
131123,0,2809
131124,0,44271
131125,0,245595
131125,1,172127
131126,0,11508
131127,0,13536
131128,0,10939
131129,0,30541
131130,0,1680
131131,0,8387
131131,1,14632
131135,0,754
131139,0,10155
131141,0,117716
131141,1,61426
131142,0,3205
131145,0,12550
131145,1,6927
131146,0,1697
131148,0,6199
131152,0,20825
131157,0,3320
131158,0,57285
131161,0,15312
131162,0,42832
131162,1,1
131163,0,43103
131163,1,4526
131165,0,17509
131166,0,3090
131167,0,70027
131167,1,132049
131168,0,4064
131169,0,800
131170,0,29364
131171,0,845
131172,0,729
131173,0,41071
131174,0,13582
131175,0,25928
131175,1,13547
131176,0,9240
131177,0,26774
131177,1,1692
131179,0,6438
131179,1,49
131180,0,53019
131181,0,19252
131181,1,431292
131183,0,3139
131184,0,2038
131186,0,35711
131190,0,10830
131190,1,40792
131191,0,1010864
131194,0,3188
131195,0,7631
131197,0,24050
131199,0,5534
131199,1,55087
131204,0,13851
131204,1,2636
131206,0,19126
131206,1,46286
131208,0,13049
131214,0,7767
131216,0,38579
131216,1,49907
131218,0,7081
131218,1,5179
131219,0,77598
131219,1,1514
131221,0,13578
131222,0,6472
131222,1,44648
131223,0,6804
131225,0,28395
131226,0,346910
131226,1,5977
131230,0,17802
131231,0,1555
131232,0,8951
131232,1,11441
131233,0,148963
131234,0,8172
131239,0,54
131239,1,11854
131240,0,2599
131241,0,3100
131242,0,6867
131243,0,1984
131243,1,840
131245,0,7186
131246,0,32597
131246,1,36149
131247,0,4017
131248,0,2018
131249,0,18302
131250,0,2466
131251,0,13527
131252,0,61532
131255,0,21104
131257,0,20430
131259,0,19213
131260,0,17680
131261,0,103
131265,0,171
131267,0,3879
131272,0,5009
131276,0,1965
131283,0,75972
131285,0,11469
131286,0,7488
131290,0,5795
131295,0,0
131296,0,21803
131299,0,6176
131302,0,36618
131302,1,47789
131303,0,9660
131306,0,814946
131310,0,6150910
131310,1,746253
131311,0,377600
131315,0,864
131320,0,2174
131321,0,1458
131328,0,61472
131329,0,33970
131330,0,12282
131330,1,58636
131332,0,15074
131337,0,2489
131339,0,20958
131340,0,17776
131341,0,22692
131342,0,3190
131344,0,6279
131347,1,17185
131349,0,11137
131354,0,1523
131357,0,5331
131358,0,1443
131359,0,25184
131361,0,35608
131362,0,66019
131363,0,3013
131365,0,14843
131365,1,505
131366,0,231717
131367,0,25791
131367,1,20016
131368,0,31219
131370,0,12787
131378,0,21412
131379,0,30370
131383,0,33954
131384,0,29299
131384,1,51718
131387,0,27073
131387,1,23939
131388,0,2116
131389,0,9558
131394,0,36938
131395,0,142415
131395,1,0
131396,0,52387
131396,1,20911
131397,0,13638
131397,1,6230
131400,0,56052
131401,0,2819
131404,0,275708
131404,1,66
131406,0,1609
131407,0,2030
131407,1,21281
131408,0,99314
131408,1,1213
131409,1,4802
131411,0,18391
131411,1,15918
131412,0,5009
131413,0,8244524
131413,1,200390
131414,0,5227
131415,0,5295
131416,0,2977
131418,0,1206
131421,0,35209
131422,1,25760
131423,0,3542
131425,0,21723162
131425,1,33500126
131426,1,29635
131427,0,1256
131427,1,21459
131431,0,4509
131441,0,42138
131444,0,69392
131445,0,7286
131445,1,10997
131447,0,6910
131448,0,24
131448,1,17842
131451,0,10432
131453,0,136
131454,0,45365
131454,1,1934521
131457,0,9689
131458,0,11724
131459,0,5000
131459,1,30616
131460,1,8873
131461,0,12370
131463,0,33973
131463,1,7563
131465,0,14692
131465,1,19052
131466,0,27730
131467,0,18294
131467,1,13237
131469,0,35199
131472,0,9294
131473,0,3787
131475,0,2511
131476,0,38352
131478,0,16267
131478,1,2309
131480,0,193026
131480,1,7118272
131481,0,9511
131482,0,39860
131485,0,20311
131486,0,12351
131486,1,47546
131487,0,189
131492,0,2049
131493,0,2184
131493,1,42763
131494,0,27659
131497,0,570381
131505,0,2549
131506,0,2773
131507,0,42649
131510,0,1170
131512,0,14523
131516,0,84970
131517,0,25916
131518,0,24483
131518,1,19438
131520,0,2148
131611,1,62742
131612,0,13023
131613,0,29692
131900,0,16846
140001,0,40221
140012,0,22430
140016,0,14019
140018,0,144579
140020,1,62169
140030,0,44871
140030,1,3444
140032,0,748
140033,0,27214
140033,1,3256
140036,0,5256
140043,0,5601
140048,0,25719363
140050,0,12374
140055,0,16114
140059,0,9045
140063,0,123714
140064,0,781517
140076,0,2012
140078,0,43535
140080,1,969100
140084,0,12283
140092,0,6213
140092,1,17084
140097,0,13758
140101,0,6539
140105,0,1430524
140106,0,4411
150119,0,11242
150120,0,16891
150120,1,1504
150200,0,1641
150200,1,7690
150206,0,101761
150206,1,503044
150221,0,3955
150221,1,182
150225,0,3021
150227,0,8641
150229,0,1539
150235,0,11194
150236,0,19603
150237,1,4208
150244,0,354
150245,0,655
150249,0,43592
150250,0,175865
150258,0,40791
150258,1,32711
150262,0,16230
150266,0,89957
150270,0,63457
150270,1,2338
150271,0,30735
150272,0,148
150281,0,9156
150287,0,6158
150287,1,2003
150292,0,494948
150296,0,196396
150296,1,1341
150308,0,164633
150309,0,3011
150312,1,14754
150313,0,59872
150316,0,194473
150316,1,11947
150317,0,17704
150317,1,33658
150323,0,502
150325,0,93780
150327,0,2568
150327,1,23071
150330,0,12220
150334,0,361791
150335,0,23927
150336,0,161796
150340,0,140698
150340,1,723
150341,0,1282
150344,0,15183
160101,0,11916
160103,0,3222
160108,1,156823
160110,0,41098
160113,0,26794
160115,0,3007897
160116,0,1262586
160118,0,5395
160127,0,315663
160127,1,3092
160129,0,1529
160135,0,1337
160141,0,12737
160141,1,438
160146,0,9707
160151,0,3999
160157,0,162121
160157,1,79397
160160,0,76337
160160,1,22802
160162,0,1574
170005,0,158
170014,0,2608
170016,0,245752
170025,0,270920
170025,1,2692
170040,0,10300
170044,0,236
170047,0,20547
170048,0,16415
170050,0,5124
170054,0,187746
170058,1,77407
170062,0,4375
170064,0,7517
170064,1,17605
170066,0,18637
170071,0,46242
170086,0,24105
170098,0,51363
170098,1,141
170102,0,408
170105,0,7992
180006,0,5288
180009,0,2304
180010,0,14616
180012,1,13752
180026,0,141
180032,0,8369
180038,0,7981
180039,0,9743
180041,0,28125
180048,0,58867
180057,0,5830
180061,0,2932
180064,0,16373
190002,0,181178
190013,0,1867
190014,0,517147
190015,0,38673
190015,1,1671
190019,0,73799
190025,0,9436
190036,0,9906
190045,0,2126
190046,0,3839
190047,0,8772
190051,1,12554
190053,0,24740
190056,0,23394
190058,1,102599
190059,0,16663
190066,1,45535
190069,0,1999
190070,0,29024
190070,1,1900
190071,0,6642
190073,0,27276
190075,0,3714
190079,0,59364
190080,0,3525
190081,1,157714
190083,0,2436
190085,0,2553
190089,0,15503
190093,0,39836
190096,0,15771
190101,0,16894
190102,0,8232
190103,0,26292
190104,0,5345
190107,0,211725
190108,1,1392
190118,0,7023
190123,0,275547
190126,0,23880
190126,1,56258
190130,0,29531
190131,0,16103
190134,1,359863
190142,0,16436
190145,0,10473
190150,0,108663
190150,1,7879
190155,0,1314
190163,0,1228
190166,0,25393
190166,1,298
190169,0,100627
190172,0,14574
190180,0,2503
190181,0,27460
190182,0,13792
190184,0,35308
190185,0,2600
190187,0,23825
190187,1,4450
190188,0,738837
190189,0,800647
190192,0,76358
190193,0,4224
190204,0,1470
190207,0,81109
190208,0,31694
190211,0,23066
190215,0,32113
190218,0,131
190219,1,115015
190220,0,4642
190223,0,1847
190227,0,6950
190232,0,47872
190233,0,3070
190236,0,1494256
190239,1,108004
190244,0,310778
190248,0,44458
190265,1,18544
190268,0,1241
190274,0,5569
190275,0,22553
190281,0,3633
190282,1,2142
190285,0,11767
190289,0,44273
190303,0,4733
190303,1,28370
190304,1,197
190308,0,83932
190309,0,3294333
190311,0,1314828
190312,0,125456
190313,0,34982
190320,0,68881
190323,0,20005
190328,0,19015
190335,0,2198
190336,0,6254
190337,0,4730
190341,0,13178
190342,0,5042218
190347,0,41355
190365,0,10910
190367,0,38382
190370,0,991
190380,0,14718
190380,1,108671
190381,0,3775
190405,1,8451
190406,0,72
190407,0,57661
190410,0,2294
190410,1,6074
190416,0,9906
190419,0,106315
190425,0,2842154
190425,1,194532
190428,0,9983
190429,0,9407
190438,0,63277
190443,0,16160
190448,0,234778
190501,0,12384
190503,0,10456
190504,0,21582
190504,1,116667
190506,0,55950
200006,0,22180
200010,0,9453
200012,1,73949
200019,0,6156
200020,0,999691
200022,1,24388
200025,0,264
200026,0,4836
200027,0,474387
200029,0,9241
200029,1,124254
200032,0,2590344
200039,1,137
200041,0,733032
200044,0,862
200046,0,97821
200048,0,7369
200057,0,8693
200065,0,48881
200070,0,5996
210001,0,1177
210006,0,74302
210017,0,283
210018,0,272748
210018,1,4727
210019,1,53646
210020,0,14256
210040,0,20041
210042,0,37235
210046,0,7478
210063,0,14324
210063,1,0
210069,0,51472
210069,1,2828
210075,0,903
210080,0,495
210087,0,22682
210087,1,4565
210090,0,1322
210092,0,94945
210095,0,42715
210101,0,77986
210101,1,2655587
210105,0,2631
220007,0,15626
220008,0,5979
220012,0,2219
220013,0,17283
220015,0,1464460
220016,0,20791
220027,0,2744
220028,0,3691
220030,0,5491
220031,1,5222
220046,0,21383
220048,0,312230
220052,1,6438
220056,0,35967
220058,0,9307
220061,0,233512
220064,0,13089
220066,0,30762
220071,0,2770
220073,0,19263
220073,1,421
220075,0,8572
220076,0,2232
220078,0,4362
220079,0,48027
220079,1,13996
230006,1,9479
230010,0,327503
230010,1,78117
230017,0,275015
230018,0,8430
230021,0,68116
230025,0,11676
230026,0,1020
230028,0,38636
230029,0,19884
230033,0,9415
230036,0,7412
230039,0,541
230043,0,131758
230043,1,1736
230044,0,88509
230050,0,263
230051,1,177924
230052,0,129171
230052,1,423016
230054,0,21893
230062,0,226609
230064,0,66261
230074,0,13189
230074,1,5113
230076,0,14351
240003,0,250353
240004,0,176365
240008,0,21130
240009,0,171925
240010,0,4979682
240011,0,793
240012,0,8947
240014,0,19141
240016,0,7713
240017,0,17775
240021,0,2350
240022,0,15247
240025,0,2220
240027,0,1098
240031,0,18702
240032,1,29234
240035,0,7003
240036,0,64682
240041,0,56045
240041,1,1876530
240044,1,10160
240046,0,4021
240047,0,5150
240051,0,3978
240055,0,1844
240056,1,2277863
240058,0,182269
240060,0,4469
240061,1,40558
240062,0,115
240063,0,198
240064,1,1346
240065,0,23334
240066,0,536392
240066,1,9714
240068,0,16914
240070,0,7471
240072,0,38869
240074,0,842172
240077,0,3511
240080,0,2841
240081,0,1667
240085,0,14570
240086,0,4
240088,0,17189
240089,0,1585
240089,1,86
240090,0,6186
240094,0,38
240099,0,154099
240101,0,3300
240102,0,28070
240103,0,686
240105,0,20996
240106,0,1095
240106,1,287
240109,0,303660
240109,1,536
240110,0,4408
240110,1,73622
240115,0,3
240300,0,11785
250003,0,7971
250004,0,7299
250007,0,67491
250008,0,5513
250009,0,297029
250014,0,150057
250020,0,11388
250025,0,5755
250027,0,56640
250028,0,26773
250035,0,1820
250035,1,478
250045,0,16
250050,0,19663
250052,0,689
250053,0,24918
250055,0,1086
250057,0,1272
250062,0,49877
250066,0,3185
250069,0,2941
250078,0,7521
250080,0,6302
250081,0,10635
250087,0,1242
250090,0,252752
250092,0,279
250099,0,3097
250100,0,18208
250102,0,1161
260000,0,24070
260000,1,61498
260003,0,1403796
260004,0,47778
260007,1,1611
260008,0,10845
260009,0,32002
260010,0,5797
260010,1,234
260015,0,124915
260016,0,198330
260019,0,216
260019,1,318
260021,0,336
260025,0,23755
260025,1,546
260026,0,156329
260027,0,396
260038,0,196411
260049,0,74
260050,0,374158
260051,0,6845
260052,0,357592
260056,1,94430
260059,0,21217
260062,0,127173
260068,0,731
260068,1,0
260069,1,40624
260070,0,4180
270001,0,19338
270001,1,105
270006,0,80986
270009,0,9941
270011,0,369406
270012,0,19864
270016,0,521
270018,0,5940
270020,0,346086
270023,0,32464
270025,0,654418
270027,0,221062
270028,0,42079
270032,0,559441
270033,0,2125472
270038,0,159926
270044,0,302259
270045,0,237307
270051,0,15713
270052,0,56446
270061,0,173
270062,0,3604
270063,0,108336
270064,0,97
270065,0,239596
270068,0,462
270072,0,14779
270073,0,37222
270074,0,16582
270076,0,127975
270077,0,24204
270078,0,72487
270083,0,3424
270084,0,5307
270085,0,173566
270090,0,348843
270096,0,1345
270099,0,113147
270101,0,54260
270106,0,78
270113,0,257
270115,0,798316
280001,0,812
280001,1,1146938
280004,0,718
280005,0,16189
280007,0,22391
280009,0,28959
280010,0,7797
280011,0,14066
280013,0,6567
280014,1,58523
280015,0,385303
280017,1,65938
280018,0,720
280020,0,26420
280020,1,1383
280024,0,729
280026,0,13593
280027,0,177246
280028,0,1304
280031,0,6227
280035,0,29255
280037,0,3909
280042,0,82593
280051,0,132296
280052,0,3805
280054,0,193
280057,0,470364
280063,0,793
280067,0,40707
280068,0,35623
280069,0,12397
280071,0,40703
280073,1,34877
280074,1,21975
280075,0,623
280078,0,2985
290002,0,77
290003,0,130187
290004,0,32234
290004,1,2378
290005,0,13090
290005,1,6381
290006,0,98274
290007,0,800434
290008,0,53415
290009,0,147597
290010,0,3053686
290014,0,50605
290015,0,140658
290016,0,2836
290017,0,797
290018,0,204562
290019,0,60607
290021,0,17358
290023,0,32692
290024,0,38
290025,0,1054458
290028,1,23112
290031,1,12764
290037,1,1691
290039,0,142797
290040,0,18994
290042,0,56490
290048,0,352
290050,0,1093532
290051,0,14573
290052,0,19089
290053,0,4456
290055,0,731690
290057,0,4141
290058,0,417065
290061,0,11135
290062,0,15546
290065,0,9783
290066,0,152
290074,0,34127
290077,0,33523
290077,1,17
290079,0,21625
290081,0,89595
290083,0,6131
290086,0,15962
290087,0,360608
290088,0,42191
290089,0,28152
290090,0,687
290091,0,3071
290092,0,900
290092,1,57
290093,0,238940
290099,0,32937
290100,0,13228
290103,0,13281
290105,0,3447
290106,0,599107
290108,0,6783
290108,1,25
290109,0,8309
290112,0,67925
290113,0,882
290113,1,0
290114,0,1022
290118,0,175276
290121,0,2290
290123,0,619
290123,1,164
290125,0,30
290127,0,1531
290128,0,364
300004,0,42072
300005,0,42969
300005,1,5647
300008,0,29818
300010,0,11016
300011,0,198015
300011,1,516
300015,0,1647
300016,0,35727
300017,0,6301425
300019,0,38628
300019,1,283
300020,0,189294
300023,0,10227
300025,0,294440
300026,0,9712
300027,0,253040
300029,0,1918117
300031,1,11663
300036,0,191160
300037,0,136493
300040,0,12823
300043,0,3024653
300045,0,12203
300047,0,11664
300049,1,39408
300053,0,170778
300059,0,16284
300061,0,16797
300063,0,3023649
300065,0,38998
300067,0,319855
300069,0,266
300073,0,42834
300074,0,19356
300074,1,879
300076,0,441
300077,0,30007
300078,0,653321
300080,0,30606
300082,0,18209
300083,0,41239
300085,0,845830
300087,1,13608
300088,0,325
300090,0,14611
300091,1,72821
300092,0,12830
300093,0,2431
300095,0,34482
300096,0,1176
300101,0,111400
300106,0,322
300107,0,93533
300110,0,881
300111,0,28620
300112,0,29069
300116,0,10233
300117,0,10888
300119,0,3313
300120,0,196832
300122,0,5415
300123,0,134396
300124,0,12493
300125,0,47622
300126,0,1152
300128,0,721
300131,0,28333
300132,0,47245
300133,0,34088
300136,0,325222
300137,0,21595
300138,0,3108
300139,1,10822
300144,0,14490
300146,0,6080
300147,0,1739
300149,0,8151
300158,0,315113
300159,0,13955
300160,0,134485
300164,0,59109
300168,0,39940
300169,0,200464
300170,0,1090779
300171,0,63408
300172,0,85950
300173,0,32272
300175,0,65102
300176,0,2981
300179,0,502
300180,0,19897
300181,0,19720
300182,0,3362
300184,0,20171
300185,0,25723
300186,0,31446
300187,0,953
300190,0,5417
