HocoNum,TechType,HighSpeed,population
130906,DOCSIS,0,9490
130906,DSL,0,68207
130906,FTTH,0,3988
130906,Other,0,51255
130908,DSL,0,1184
130908,FTTH,0,689
130914,Other,0,12957
130919,DOCSIS,0,1668
130919,DSL,0,5941
130919,FTTH,0,9283
130919,Other,0,47171
130920,DSL,0,5590
130920,FTTH,0,51623
130920,FTTH,1,2923
130921,DSL,0,30276
130921,FTTH,0,5693
130921,Other,0,303579
130925,DOCSIS,0,6388
130925,DSL,0,5114
130925,FTTH,1,12298
130925,Other,0,10495
130927,Other,0,179270
130929,DSL,0,13722
130929,FTTH,1,54744
130930,DSL,0,1671
130930,FTTH,0,4
130937,DSL,0,54252
130937,FTTH,0,9469
130937,FTTH,1,3536
130937,Other,0,1587998
130938,DSL,0,5923
130938,FTTH,0,3317
130938,FTTH,1,2174
130938,Other,0,16853
130939,FTTH,1,5173
130940,DSL,0,4857
130940,FTTH,0,11225
130940,Other,0,3267
130941,FTTH,0,17205
130943,DSL,0,2435
130943,FTTH,0,221
130943,FTTH,1,494
130943,Other,0,18595
130944,DSL,0,77
130945,DSL,0,2217
130945,FTTH,0,2282
130949,DSL,0,221538
130949,FTTH,1,231954
130950,DSL,0,3390
130950,FTTH,1,5005
130950,Other,0,1987
130953,DSL,0,4559
130953,FTTH,0,2176
130953,Other,0,26434
130955,DOCSIS,0,2889
130956,DSL,0,4843
130962,DSL,0,2466
130962,FTTH,0,139
130962,Other,0,254
130963,DSL,0,16
130963,FTTH,0,1875
130964,DOCSIS,0,2034
130964,DSL,0,2381
130967,Other,0,361891
130968,FTTH,0,84032
130968,Other,0,84032
130969,FTTH,1,3674
130973,DSL,0,8207
130974,DSL,0,4421
130974,FTTH,0,2000
130974,Other,0,2000
130976,DSL,0,5800
130976,FTTH,0,5310
130977,DSL,0,485
130977,FTTH,0,1107
130979,FTTH,0,488
130982,DSL,0,54054
130982,FTTH,0,12928
130982,FTTH,1,1430
130982,Other,0,246527
130983,FTTH,0,749
130986,DOCSIS,0,126854
130986,DSL,0,180398
130986,FTTH,0,156156
130986,FTTH,1,7665
130986,Other,0,4488
130988,DOCSIS,0,61018
130988,DOCSIS,1,7037
130988,DSL,0,6869
130988,DSL,1,499
130988,FTTH,0,11143
130988,FTTH,1,84655
130989,DOCSIS,1,3990
130989,FTTH,0,55
130989,FTTH,1,47
130989,Other,0,1592
130993,DSL,0,57503
131003,DSL,0,569
131003,FTTH,0,196
131005,DSL,0,13638
131005,FTTH,1,42892
131006,FTTH,0,9035
131007,DOCSIS,0,15622
131007,DSL,0,23381
131007,FTTH,0,0
131007,FTTH,1,13205
131007,Other,0,31970
131008,DOCSIS,0,1205
131008,FTTH,1,6050
131008,Other,0,3974
131009,DSL,0,28992
131009,FTTH,0,9553
131009,Other,0,3720
131010,DOCSIS,0,3438
131010,DSL,0,5244
131010,FTTH,0,3415
131011,DSL,0,8733
131011,FTTH,0,170
131011,Other,0,672
131013,DSL,0,3523
131014,DSL,0,20356
131014,FTTH,0,14087
131014,FTTH,1,73521
131016,Other,0,3821768
131017,FTTH,0,3046
131017,Other,0,422360
131019,DSL,0,1675
131021,DSL,0,521
131021,Other,0,3616
131023,FTTH,0,10700
131024,DSL,0,5751
131025,DOCSIS,0,18413
131025,DSL,0,6286
131025,FTTH,0,8458
131025,Other,0,103495
131026,DOCSIS,0,1643024
131026,DOCSIS,1,378453
131026,DSL,0,27625
131026,FTTH,1,2021477
131027,DSL,0,3393
131029,FTTH,1,22856
131030,DSL,0,7103
131030,FTTH,1,7103
131031,DSL,0,42332
131031,FTTH,0,11559
131031,Other,0,68133
131032,DSL,0,15124
131032,FTTH,1,30437
131032,Other,0,29814
131034,DOCSIS,0,5392
131034,FTTH,1,3249
131034,Other,0,3917
131035,DOCSIS,0,895
131036,DSL,0,25335
131036,FTTH,0,15702
131037,DSL,0,4474
131037,FTTH,0,256
131038,DOCSIS,0,5590
131038,DSL,0,6429
131038,FTTH,0,613
131038,Other,0,0
131039,DSL,0,13635
131039,FTTH,0,4945
131039,Other,0,13635
131041,FTTH,1,43607
131042,DSL,0,3808
131042,FTTH,0,3144
131043,DOCSIS,0,514
131043,DSL,0,8456
131043,FTTH,0,7014
131043,FTTH,1,8042
131043,Other,0,84992
131044,DOCSIS,0,15514
131044,DSL,0,15719
131044,FTTH,0,10854
131045,DSL,0,100242
131045,FTTH,0,17934
131045,FTTH,1,1530
131045,Other,0,108691
131046,DSL,0,23922
131046,FTTH,1,1721
131047,DSL,0,887
131048,Other,0,3327534
131049,FTTH,0,2552
131050,FTTH,1,2104
131050,Other,0,203
131051,DOCSIS,0,20380
131051,DOCSIS,1,5135
131051,DSL,0,23024
131051,FTTH,0,113
131052,DSL,0,7665
131052,FTTH,1,46553
131055,DSL,0,7956
131055,FTTH,0,11730
131055,Other,0,7336
131056,FTTH,1,17699
131056,Other,0,15404
131057,DSL,0,26358
131057,FTTH,0,4304
131057,FTTH,1,50
131057,Other,0,592
131060,DSL,0,9624
131060,FTTH,0,4877
131060,FTTH,1,10645
131066,DSL,0,2020
131066,Other,0,2020
131071,DSL,0,2867
131071,FTTH,0,1129
131072,DSL,0,9275
131072,FTTH,1,1155
131073,DSL,0,7860
131073,FTTH,0,8195
131074,DSL,0,844
131074,FTTH,1,3060
131075,DSL,0,30388
131075,FTTH,0,708
131075,FTTH,1,1266
131075,Other,0,27256
131076,DOCSIS,0,25272
131076,DSL,0,31168
131076,Other,0,31879
131078,DOCSIS,0,4576
131078,DSL,0,4013
131078,FTTH,0,267
131078,FTTH,1,3270
131078,Other,0,109
131081,FTTH,1,647258
131081,Other,0,299088
131085,FTTH,0,1251
131086,DSL,0,3216
131086,FTTH,0,2150
131087,DOCSIS,0,15240
131087,FTTH,0,4153
131087,Other,0,39640
131089,DSL,0,37559
131089,FTTH,0,52550
131090,DSL,0,49933
131090,DSL,1,570
131090,FTTH,0,14455
131090,FTTH,1,4122
131090,Other,0,3297
131096,FTTH,0,2483
131096,Other,0,2483
131097,DSL,0,4
131097,FTTH,1,10178
131097,Other,0,16585
131100,FTTH,1,16229
131102,DSL,0,11102
131102,FTTH,1,14328
131103,DOCSIS,1,89631
131104,DSL,0,3747
131104,Other,0,2865
131106,DSL,0,354
131106,FTTH,1,1217
131106,Other,0,1939
131108,DSL,0,34443
131108,FTTH,0,43376
131108,FTTH,1,12669
131109,DSL,0,6384
131109,FTTH,1,3499
131113,DSL,0,28694
131113,FTTH,1,24082
131114,DSL,0,1154
131114,FTTH,0,947
131116,DSL,0,11116
131116,Other,0,20659
131117,DSL,0,2116
131117,FTTH,0,15
131117,Other,0,6744
131118,DOCSIS,0,19476
131118,DSL,0,2145
131118,FTTH,1,13178
131122,DSL,0,4597
131122,DSL,1,57
131122,FTTH,1,911
131122,Other,0,47428
131123,DSL,0,2776
131123,FTTH,0,183
131124,FTTH,0,16564
131124,Other,0,30092
131125,DOCSIS,0,8161
131125,DOCSIS,1,285872
131125,DSL,0,302063
131125,FTTH,1,159541
131126,DOCSIS,0,6227
131126,DSL,0,2149
131126,Other,0,10684
131127,DSL,0,13775
131127,FTTH,0,13775
131128,Other,0,11332
131129,DOCSIS,0,11954
131129,DSL,0,8069
131129,Other,0,20930
131130,DOCSIS,0,830
131130,DSL,0,850
131131,DSL,0,2357
131131,FTTH,0,3413
131131,FTTH,1,14705
131131,Other,0,20198
131135,FTTH,0,778
131139,DSL,0,4946
131139,FTTH,1,7539
131141,DOCSIS,0,4704
131141,DSL,0,9085
131141,FTTH,1,71361
131141,Other,0,120559
131142,Other,0,2738
131145,DOCSIS,0,10552
131145,DSL,0,10552
131145,FTTH,1,6927
131145,Other,0,15295
131146,DSL,0,1697
131148,DSL,0,3608
131148,FTTH,0,3158
131152,DSL,0,16373
131152,FTTH,0,4453
131157,DSL,0,3227
131157,FTTH,0,1370
131158,DOCSIS,0,16597
131158,DSL,0,35546
131158,FTTH,0,1738
131161,DSL,0,8978
131161,FTTH,0,8947
131162,DSL,0,10953
131162,FTTH,0,13130
131162,FTTH,1,6513
131162,Other,0,13744
131163,DSL,0,5873
131163,FTTH,1,4954
131163,Other,0,37823
131165,DSL,0,17163
131165,FTTH,0,45
131166,DSL,0,3107
131167,DOCSIS,1,200651
131167,FTTH,1,9183
131167,Other,0,2717
131168,FTTH,1,4092
131169,DSL,0,800
131170,DSL,0,10835
131170,FTTH,0,28156
131171,FTTH,0,845
131172,DSL,0,415
131172,FTTH,0,1368
131173,DSL,0,29024
131173,FTTH,0,25687
131173,Other,0,34730
131175,DSL,0,39411
131175,FTTH,1,15911
131176,DOCSIS,0,9240
131177,DSL,0,28686
131177,FTTH,1,1692
131179,DSL,0,5935
131179,FTTH,0,1497
131179,FTTH,1,49
131180,FTTH,0,13305
131180,Other,0,41885
131181,DOCSIS,1,411731
131181,DSL,0,46757
131181,FTTH,1,30822
131183,DSL,0,382
131183,FTTH,0,2757
131186,DSL,0,35733
131186,FTTH,0,3859
131190,DOCSIS,0,3054
131190,DSL,0,19221
131190,DSL,1,25
131190,FTTH,1,34499
131190,Other,0,26689
131191,Other,0,1010864
131194,DSL,0,3188
131194,FTTH,0,2926
131194,Other,0,1283
131195,DSL,0,4518
131195,FTTH,0,3113
131197,DOCSIS,0,22265
131197,FTTH,0,2206
131199,DOCSIS,0,15386
131199,DSL,0,59947
131199,DSL,1,235
131199,FTTH,0,4643
131199,FTTH,1,59588
131204,DSL,0,16378
131204,DSL,1,8
131204,FTTH,0,2631
131204,FTTH,1,7226
131204,Other,0,1916
131204,Other,1,0
131206,DSL,0,10951
131206,FTTH,0,22105
131206,FTTH,1,4578
131206,Other,0,3537
131207,Other,0,111811
131208,Other,0,18134
131214,FTTH,1,2370
131216,DSL,0,69308
131216,FTTH,1,54877
131218,DSL,0,10549
131218,FTTH,0,8016
131218,Other,0,9826
131219,DOCSIS,0,9518
131219,DOCSIS,1,7214
131219,DSL,0,27391
131219,FTTH,0,4226
131219,FTTH,1,4479
131219,Other,0,45560
131221,DSL,0,2875
131221,FTTH,1,10703
131222,DSL,0,46412
131222,FTTH,1,20762
131223,FTTH,0,6804
131225,DSL,0,19115
131225,FTTH,0,4025
131226,DOCSIS,0,21787
131226,DSL,0,98043
131226,FTTH,0,57449
131226,FTTH,1,6369
131226,Other,0,192399
131230,DOCSIS,0,9033
131230,DSL,0,9246
131230,FTTH,0,1730
131230,FTTH,1,2473
131231,DSL,0,324
131231,FTTH,0,1231
131232,DSL,0,8022
131232,FTTH,1,14968
131232,Other,0,458
131233,DSL,0,1577
131233,Other,0,148904
131234,DSL,0,7188
131234,FTTH,0,4850
131239,DOCSIS,0,11959
131239,FTTH,1,11959
131240,FTTH,0,2599
131241,DOCSIS,0,488
131241,DSL,0,1596
131241,FTTH,0,1016
131242,DOCSIS,0,5576
131242,DSL,0,6289
131242,FTTH,0,351
131243,DSL,0,3003
131243,FTTH,1,1186
131245,FTTH,0,7186
131246,DSL,0,57715
131246,FTTH,1,36149
131247,DOCSIS,0,3136
131247,FTTH,0,854
131248,DSL,0,2074
131248,FTTH,0,640
131249,DOCSIS,0,18385
131250,FTTH,0,2466
131250,Other,0,3385
131252,DSL,0,61532
131252,FTTH,0,30367
131255,DOCSIS,0,14869
131255,FTTH,0,12207
131255,Other,0,2968
131257,DSL,0,10801
131257,FTTH,0,9629
131259,DSL,0,14051
131259,FTTH,0,15000
131259,FTTH,1,328
131260,DSL,0,9287
131261,Other,0,103
131265,FTTH,0,171
131267,DOCSIS,0,2712
131267,FTTH,0,1167
131272,DSL,0,5860
131276,DSL,0,1799
131283,DOCSIS,0,17973
131283,DSL,0,51716
131283,FTTH,1,52498
131285,DOCSIS,0,7808
131285,DSL,0,2151
131285,FTTH,1,3847
131285,Other,0,1801
131286,DSL,0,3907
131286,FTTH,0,2211
131286,Other,0,3918
131290,DSL,0,5538
131290,FTTH,0,3819
131295,DOCSIS,0,0
131296,DSL,0,18800
131296,FTTH,1,22780
131299,DSL,0,6053
131299,FTTH,0,242
131302,DSL,0,29456
131302,FTTH,0,5773
131302,FTTH,1,1088878
131303,DSL,0,6670
131303,FTTH,0,3398
131310,DOCSIS,0,31847
131310,DOCSIS,1,574586
131310,DSL,0,1402421
131310,FTTH,0,25610
131310,FTTH,1,442428
131310,Other,0,2796877
131311,DSL,0,378397
131311,FTTH,0,8434
131315,DSL,0,2049
131315,FTTH,0,353
131320,FTTH,0,1556
131320,Other,0,2179
131321,DSL,0,1458
131321,FTTH,0,46
131328,DOCSIS,0,49081
131328,DSL,0,12219
131328,FTTH,0,15916
131328,FTTH,1,4794
131329,DSL,0,24531
131329,FTTH,0,5234
131329,Other,0,13672
131330,DSL,0,17002
131330,FTTH,1,25144
131330,Other,0,45
131332,DOCSIS,0,12859
131332,DSL,0,5918
131332,FTTH,0,8919
131337,DSL,0,2462
131337,FTTH,0,27
131339,DSL,0,20958
131339,FTTH,1,2358
131340,DSL,0,16741
131340,FTTH,0,1892
131341,DSL,0,6128
131341,FTTH,1,16564
131342,FTTH,0,3190
131344,DOCSIS,0,3891
131344,FTTH,0,2978
131347,FTTH,1,4523
131349,DOCSIS,0,8809
131349,DSL,0,1996
131349,FTTH,0,3686
131354,DSL,0,1049
131354,FTTH,0,813
131357,DSL,0,2679
131357,FTTH,0,3847
131358,DSL,0,1279
131358,FTTH,0,355
131359,DSL,0,10836
131359,Other,0,17507
131361,DOCSIS,0,35608
131362,DSL,0,62689
131362,FTTH,0,1596
131363,DSL,0,942
131363,FTTH,0,2071
131365,DSL,0,11705
131365,FTTH,1,9256
131366,DSL,0,12481
131366,FTTH,0,28790
131366,Other,0,40838
131367,DSL,0,13782
131367,FTTH,0,637
131367,FTTH,1,22601
131367,Other,0,24817
131368,DOCSIS,0,26953
131368,DSL,0,10102
131368,FTTH,0,10833
131370,DSL,0,7360
131370,FTTH,0,11450
131370,Other,0,1428
131378,DSL,0,20753
131378,FTTH,0,1038
131379,DOCSIS,0,24047
131379,FTTH,0,3
131379,FTTH,1,3164
131379,Other,0,1446
131383,DSL,0,35314
131383,FTTH,0,35314
131383,Other,0,35314
131384,DSL,0,78843
131384,FTTH,1,60385
131387,DOCSIS,0,23966
131387,DSL,0,49483
131387,FTTH,1,26416
131387,Other,0,60712
131388,DSL,0,0
131388,FTTH,0,2116
131389,DSL,0,7123
131389,FTTH,0,1960
131394,FTTH,0,1091
131394,Other,0,36329
131395,DOCSIS,0,2796
131395,DSL,0,10189
131395,FTTH,0,310
131395,FTTH,1,0
131395,Other,0,142217
131396,DSL,0,72615
131396,DSL,1,650
131396,FTTH,1,22506
131397,DSL,0,12754
131397,FTTH,1,6110
131397,Other,0,8346
131400,DSL,0,1213
131400,DSL,1,575
131400,Other,0,54911
131400,Other,1,207
131401,DSL,0,367
131401,FTTH,0,2736
131404,DOCSIS,0,93234
131404,FTTH,0,46070
131404,FTTH,1,66
131404,Other,0,155676
131407,DSL,0,9141
131407,FTTH,1,21474
131407,Other,0,754
131408,DSL,0,38593
131408,FTTH,0,1075
131408,FTTH,1,6925
131408,Other,0,67828
131409,FTTH,1,4802
131411,DSL,0,20104
131411,FTTH,1,17221
131411,Other,0,8986
131412,DSL,0,4595
131412,Other,0,5005
131413,DOCSIS,0,97595
131413,DSL,0,8207357
131413,DSL,1,124941
131413,FTTH,0,182109
131413,FTTH,1,227860
131413,Other,0,232
131414,DSL,0,2504
131414,FTTH,0,2830
131415,FTTH,0,5292
131416,DSL,0,2967
131418,DSL,0,1206
131421,Other,0,29160
131421,Other,1,6049
131422,DSL,0,676
131422,FTTH,1,26153
131423,FTTH,0,3542
131425,DSL,0,49217813
131425,DSL,1,2497
131425,FTTH,1,34396280
131426,DSL,0,29635
131426,FTTH,1,29635
131427,DSL,0,452
131427,DSL,1,152
131427,FTTH,0,804
131427,FTTH,1,21307
131431,DSL,0,1308
131431,FTTH,1,901
131431,Other,0,3230
131441,DOCSIS,0,12016
131441,DSL,0,17074
131441,FTTH,0,2296
131441,Other,0,24403
131444,DSL,0,2186
131444,DSL,1,472
131444,FTTH,1,22814
131444,Other,0,67095
131445,DOCSIS,0,5965
131445,FTTH,0,10431
131445,FTTH,1,17186
131448,DSL,0,1548
131448,FTTH,1,19083
131448,Other,0,2081
131451,DSL,0,10838
131451,FTTH,0,2
131451,FTTH,1,741
131451,Other,0,138
131453,FTTH,0,1
131453,FTTH,1,3
131453,Other,0,136
131454,DOCSIS,0,9714
131454,DOCSIS,1,1898850
131454,DSL,0,37371
131454,DSL,1,62783
131454,FTTH,1,17
131457,FTTH,0,9689
131458,FTTH,0,7470
131458,Other,0,796
131459,DSL,0,5478
131459,DSL,1,6149
131459,FTTH,1,28116
131460,FTTH,1,9260
131461,DSL,0,4283
131461,FTTH,1,9431
131463,DSL,0,9046
131463,FTTH,1,7895
131463,Other,0,31875
131465,DSL,0,6292
131465,FTTH,1,30498
131466,DSL,0,9409
131466,FTTH,0,18779
131466,Other,0,481
131467,DSL,0,16968
131467,FTTH,0,4217
131467,FTTH,1,13237
131469,DSL,0,41004
131472,DOCSIS,0,1436
131472,DSL,0,5438
131472,FTTH,1,2600
131473,Other,0,3779
131475,DSL,0,2099
131475,FTTH,0,2099
131476,DSL,0,260
131476,FTTH,0,8983
131476,Other,0,29070
131478,DSL,0,18792
131478,FTTH,0,11
131478,FTTH,1,8632
131480,DOCSIS,0,186119
131480,DOCSIS,1,6932387
131480,DSL,0,6079
131480,FTTH,1,2116873
131481,FTTH,0,10780
131482,DOCSIS,0,347
131482,DSL,0,11124
131482,FTTH,1,5048
131482,Other,0,23411
131485,FTTH,0,20311
131486,DSL,0,11211
131486,FTTH,1,54722
131487,FTTH,0,189
131492,DOCSIS,0,2116
131493,DSL,0,15656
131493,FTTH,1,42763
131494,DSL,0,1629
131494,FTTH,0,27349
131497,DOCSIS,0,8941
131497,Other,0,716289
131505,DSL,0,1288
131505,FTTH,0,2503
131506,FTTH,0,2773
131507,DSL,0,45666
131507,Other,0,45666
131510,FTTH,1,1170
131512,DOCSIS,0,201
131512,DSL,0,11921
131512,FTTH,0,4911
131512,Other,0,180
131516,DSL,0,64524
131516,FTTH,0,68821
131517,DSL,0,25916
131517,FTTH,0,19031
131518,DOCSIS,0,3770
131518,DSL,0,21999
131518,FTTH,0,1261
131518,FTTH,1,19697
131520,DSL,0,2218
131611,FTTH,1,63022
131612,DSL,0,13023
131612,FTTH,0,13023
131612,Other,0,13023
131613,DSL,0,28265
131613,FTTH,0,1368
131613,Other,0,28265
131900,DOCSIS,0,15643
131900,FTTH,0,2461
140001,DOCSIS,0,40221
140012,DSL,0,891
140012,FTTH,0,907
140012,Other,0,22087
140016,FTTH,0,229
140016,Other,0,13790
140018,DOCSIS,0,144579
140020,FTTH,1,63088
140030,DSL,0,47421
140030,FTTH,0,8546
140030,FTTH,1,10264
140032,FTTH,0,748
140033,DSL,0,4371
140033,FTTH,1,4571
140033,Other,0,23863
140036,DSL,0,2227
140036,FTTH,0,4686
140036,Other,0,2514
140043,DSL,0,9575
140043,Other,0,9575
140048,Other,0,25719363
140050,Other,0,13324
140055,Other,0,15520
140059,FTTH,0,9045
140063,Other,0,123714
140064,FTTH,0,8352
140064,Other,0,537364
140076,DSL,0,2023
140078,Other,0,42381
140080,DOCSIS,1,969100
140084,Other,0,12283
140092,DSL,0,4668
140092,FTTH,1,17884
140092,Other,0,1092
140097,DSL,0,4809
140097,FTTH,0,6222
140097,Other,0,0
140101,DSL,0,412
140101,FTTH,0,6364
140105,Other,0,2460558
140106,DOCSIS,0,4539
140106,DSL,0,4539
150119,DSL,0,1234
150119,Other,0,10885
150120,DOCSIS,0,683
150120,FTTH,0,1067
150120,FTTH,1,1504
150120,Other,0,15827
150206,DOCSIS,0,65794
150206,DOCSIS,1,527859
150206,Other,0,5638
150221,DSL,0,59113
150221,DSL,1,11
150221,FTTH,0,25135
150221,FTTH,1,3032
150221,Other,0,17495
150225,DSL,0,2889
150225,FTTH,0,3021
150227,DOCSIS,0,7492
150229,DSL,0,1539
150235,DOCSIS,0,11194
150236,DOCSIS,0,19603
150237,FTTH,1,4208
150244,DOCSIS,0,354
150245,Other,0,645
150249,Other,0,44236
150250,DOCSIS,0,1592
150250,DSL,0,407
150250,FTTH,0,1458
150250,Other,0,79074
150258,DOCSIS,0,39216
150258,DOCSIS,1,32711
150258,DSL,0,29754
150258,FTTH,0,851
150258,FTTH,1,769
150262,DSL,0,1143
150262,FTTH,1,7096
150262,Other,0,7635
150266,DOCSIS,0,17203
150266,DSL,0,32628
150266,FTTH,0,28246
150266,Other,0,17543
150270,FTTH,1,17927
150270,Other,0,65540
150271,Other,0,30094
150272,Other,0,18
150281,FTTH,0,1792
150281,Other,0,6618
150287,DSL,0,8253
150287,FTTH,1,3598
150292,DOCSIS,0,492413
150296,DOCSIS,0,12099
150296,DSL,0,134626
150296,FTTH,0,14460
150296,FTTH,1,2906
150296,Other,0,35008
150308,Other,0,164633
150312,FTTH,1,14754
150312,Other,0,14754
150313,DSL,0,31139
150313,Other,0,53341
150316,DSL,0,148008
150316,FTTH,0,774
150316,FTTH,1,25568
150317,DSL,0,18750
150317,FTTH,0,294
150317,FTTH,1,33658
150325,Other,0,93780
150327,FTTH,1,51908
150327,Other,0,2825
150330,Other,0,12220
150334,DOCSIS,0,364058
150335,Other,0,23927
150336,Other,0,161796
150340,DOCSIS,0,806
150340,DSL,0,59589
150340,FTTH,0,76219
150340,FTTH,1,723
150340,Other,0,6815
150341,Other,0,1282
150344,FTTH,0,15183
160101,Other,0,11916
160103,FTTH,0,3193
160103,Other,0,29
160108,FTTH,1,156823
160110,DOCSIS,0,41098
160113,Other,0,26794
160115,Other,0,2791590
160116,DSL,0,974466
160116,Other,0,54321
160118,DOCSIS,0,5395
160118,FTTH,0,361
160127,DOCSIS,0,84329
160127,DSL,0,161406
160127,FTTH,0,9536
160127,FTTH,1,6599
160127,Other,0,97677
160129,DOCSIS,0,1529
160135,FTTH,0,1712
160135,Other,0,789
160141,DSL,0,9191
160141,FTTH,0,6490
160141,FTTH,1,2508
160141,Other,0,9952
160146,FTTH,0,9769
160151,FTTH,0,216
160151,Other,0,5223
160157,DOCSIS,0,78658
160157,DOCSIS,1,192692
160160,DOCSIS,0,73954
160160,FTTH,1,29009
160162,Other,0,1574
170014,DSL,0,2571
170014,FTTH,0,2608
170025,DOCSIS,0,2101
170025,FTTH,0,38070
170025,Other,0,273952
170025,Other,1,905
170040,DSL,0,3515
170040,Other,0,4213
170044,DSL,0,236
170047,Other,0,20547
170050,DOCSIS,0,5124
170050,FTTH,0,2317
170054,Other,0,192250
170058,FTTH,1,76235
170062,FTTH,0,4375
170064,DOCSIS,0,6457
170064,DOCSIS,1,13939
170066,FTTH,0,18637
170071,DOCSIS,0,84
170071,FTTH,0,10
170071,Other,0,44837
170102,Other,0,0
170105,DOCSIS,0,7992
180006,DOCSIS,0,5288
180009,FTTH,0,2232
180010,FTTH,1,14616
180012,DOCSIS,1,13752
180026,FTTH,0,0
180026,FTTH,1,107
180026,Other,0,1939
180032,FTTH,0,8369
180039,FTTH,0,8017
180039,Other,0,9960
180041,DOCSIS,0,28125
180048,Other,0,68442
180057,FTTH,0,5830
180061,FTTH,0,749
180061,Other,0,338
180064,DSL,0,0
180064,Other,0,16373
190002,Other,0,181178
190008,DOCSIS,0,25523
190008,DOCSIS,1,357
190008,DSL,0,26108
190008,DSL,1,217
190008,FTTH,0,173
190013,DOCSIS,1,1867
190015,DOCSIS,0,3025
190015,DSL,0,11458
190015,FTTH,0,19462
190015,FTTH,1,3112
190025,Other,0,10272
190036,DSL,0,9906
190045,Other,0,2126
190046,DOCSIS,0,3839
190047,DOCSIS,0,31146
190053,DSL,0,27
190053,Other,0,23935
190056,Other,0,22910
190058,FTTH,1,102599
190059,DOCSIS,0,16339
190059,FTTH,0,592
190059,Other,0,324
190066,FTTH,1,49373
190069,DOCSIS,0,1999
190069,FTTH,0,177
190070,DOCSIS,1,31870
190071,DOCSIS,0,6642
190075,DOCSIS,0,3714
190080,FTTH,0,3067
190080,Other,0,3525
190081,FTTH,1,189200
190083,Other,0,2436
190085,DOCSIS,0,2553
190089,DOCSIS,0,6262
190089,Other,0,10475
190093,Other,0,39836
190096,DOCSIS,0,15751
190101,DOCSIS,0,5184
190101,FTTH,1,5184
190101,Other,0,16894
190102,DOCSIS,0,8232
190103,Other,0,27847
190104,DOCSIS,0,346
190104,DSL,0,634
190104,FTTH,0,4764
190104,Other,0,982
190107,DSL,0,211725
190108,DOCSIS,1,1392
190118,DSL,0,7076
190123,Other,0,282851
190126,DSL,0,64640
190126,FTTH,1,59036
190126,Other,0,48016
190130,DSL,0,21822
190130,FTTH,0,9
190130,FTTH,1,772
190130,Other,0,15372
190131,DOCSIS,1,16003
190131,FTTH,1,269
190134,FTTH,1,359866
190142,DSL,0,16436
190150,DSL,0,92032
190150,FTTH,0,48
190150,FTTH,1,7879
190150,Other,0,116436
190155,Other,0,1760
190163,Other,0,1448
190166,DSL,0,21955
190166,DSL,1,259
190166,FTTH,0,16
190166,FTTH,1,259
190169,Other,0,100627
190172,DOCSIS,0,13700
190180,DOCSIS,0,2503
190181,DOCSIS,0,25067
190181,FTTH,0,7789
190182,DOCSIS,0,13797
190184,Other,0,35308
190185,Other,0,2600
190187,FTTH,1,6215
190187,Other,0,32034
190188,Other,0,792297
190189,DSL,0,800647
190192,DSL,0,76358
190193,Other,0,4224
190204,Other,0,1584
190207,DSL,0,4009
190207,FTTH,0,63050
190207,Other,0,16077
190208,Other,0,31829
190211,FTTH,0,3020
190211,FTTH,1,2072
190211,Other,0,24805
190215,DOCSIS,0,32113
190218,DOCSIS,0,131
190219,FTTH,1,116690
190220,Other,0,4642
190223,FTTH,0,2871
190227,DSL,0,11156
190227,FTTH,0,479
190232,Other,0,47872
190233,DOCSIS,0,7909
190233,DSL,0,1764
190233,FTTH,0,4416
190233,FTTH,1,318
190236,Other,0,1435376
190239,DOCSIS,1,104611
190239,FTTH,1,6919
190244,Other,0,311113
190249,Other,0,68
190265,DOCSIS,1,49477
190265,Other,0,4430
190268,Other,0,641
190281,DSL,0,3635
190282,FTTH,1,3632
190285,DOCSIS,0,11845
190303,DSL,1,29361
190303,Other,0,10612
190304,FTTH,1,197
190305,DSL,0,139535
190305,FTTH,0,3049
190305,Other,0,133847
190305,Other,1,794
190307,Other,1,8388
190308,DOCSIS,1,83932
190309,Other,0,3294333
190311,Other,0,1316602
190312,DOCSIS,0,93246
190312,Other,0,42779
190313,FTTH,0,1198
190313,Other,0,34249
190320,Other,0,42106
190323,DOCSIS,0,20005
190335,Other,0,1438
190336,Other,0,7270
190337,DOCSIS,0,4730
190341,Other,0,1476
190342,Other,0,2508536
190365,DOCSIS,0,10910
190367,FTTH,0,2153
190367,Other,0,38382
190370,FTTH,0,735
190380,DOCSIS,0,4854
190380,DSL,0,11821
190380,FTTH,0,5018
190380,FTTH,1,126698
190405,FTTH,1,14936
190406,DSL,0,72
190407,Other,0,57584
190410,FTTH,0,2116
190410,FTTH,1,7461
190416,Other,0,20747
190419,Other,0,106315
190425,DSL,0,2922597
190425,FTTH,1,397564
190428,DSL,0,8350
190428,FTTH,0,5097
190429,DOCSIS,0,9407
190435,DSL,0,1082
190435,FTTH,0,5527
190435,FTTH,1,4355
190435,Other,0,12006
190438,DSL,0,61876
190438,FTTH,0,1890
190443,DOCSIS,0,16587
190448,DOCSIS,0,23948
190448,Other,0,234778
190501,FTTH,0,990
190501,Other,0,19554
190503,Other,0,10456
190504,DSL,0,21548
190504,FTTH,1,89367
190506,DSL,0,30656
190506,FTTH,0,47
190506,Other,0,31815
200006,Other,0,22318
200010,FTTH,0,7178
200012,Other,0,9747
200020,Other,0,1088413
200022,FTTH,1,27581
200025,Other,0,264
