HocoNum,HighSpeed,population
130427,0,155843
130429,0,74704
130431,0,485
130432,0,37497
130432,1,107469
130433,0,3286
130437,0,6281
130439,0,11021
130440,0,77889
130444,0,10189
130445,0,51201
130446,0,13548
130448,0,23108
130449,0,3594
130450,0,3141
130453,0,39644
130453,1,4522
130454,0,2407
130455,0,27711
130455,1,78098
130458,0,100544
130458,1,13879
130459,1,514918
130460,0,2508
130464,0,40771
130471,0,3308695
130471,1,204659
130472,0,6989
130473,0,2267
130473,1,3535
130475,1,8681
130476,0,5744
130477,0,10144
130478,0,1062
130479,0,7914
130481,0,71488
130482,1,5927
130483,0,5697
130484,1,15518
130485,0,36258
130487,0,995
130488,0,1102
130489,0,3821
130490,0,151156
130490,1,55851
130491,0,130
130492,0,119797
130494,0,16573
130494,1,2373
130495,0,890
130497,0,27123
130497,1,382154
130500,0,160316
130502,0,16805
130503,0,1242
130507,0,44364
130509,0,8164
130511,0,29769
130513,0,122768
130514,0,1953
130520,1,49612
130524,0,5473
130526,0,10872
130526,1,15808
130527,0,112326
130527,1,9952
130528,0,7099
130528,1,753
130532,0,5794
130534,0,79151
130534,1,502910
130535,0,22712
130538,0,5892
130539,0,20974
130539,1,1338
130540,0,27250
130542,0,7324
130543,0,3074
130544,0,3363
130545,0,1632
130546,0,139691
130550,0,97253
130550,1,3
130551,0,5575
130552,0,21731
130553,0,147624
130555,0,1134
130557,0,13683
130558,0,8935
130559,0,16272
130560,0,50292
130561,0,9514
130565,0,3692
130567,0,13409
130569,0,67440
130570,0,22054
130574,0,3673
130576,1,63923
130578,0,28805
130578,1,106472
130580,0,5819
130581,0,1202
130583,0,7555
130583,1,6471
130584,0,44682
130586,0,7959
130586,1,57195
130587,0,1374623
130588,0,14544
130588,1,307
130589,0,186351
130590,0,7379
130591,0,170697
130591,1,287385
130592,0,2872
130594,0,328
130595,0,669469
130595,1,587748
130596,0,3536
130597,0,26684
130598,0,29235
130601,0,392
130602,0,19790
130603,0,3318
130604,0,2895
130605,0,31424
130606,0,142657
130606,1,76693
130607,0,18338
130609,0,5852
130610,0,1719
130612,0,28599
130612,1,2186
130613,0,1917
130614,0,41097
130616,0,6669
130617,0,27421
130617,1,61622
130619,0,78204
130620,0,314433
130621,0,10004
130622,0,1073
130623,0,44356
130623,1,22462
130624,0,183962
130626,0,1231
130627,0,5169351
130630,0,9061
130631,0,4221
130634,0,13946
130641,1,7223
130645,0,5415
130647,0,3574
130648,0,18975
130651,0,8305
130653,0,53596
130655,0,87209
130657,0,2460
130657,1,3856
130661,0,4971
130662,0,36457
130663,0,234708
130667,0,34831
130668,0,10956
130672,0,622
130673,0,45661
130674,0,2094
130677,0,5319
130678,0,3172
130679,0,1096
130681,0,3785
130682,0,5951
130683,0,8154
130684,0,439462
130685,0,70336
130686,0,7060
130686,1,8248
130690,0,1095
130691,0,1616
130692,0,56710
130692,1,6744
130693,0,5118
130695,0,677
130696,0,5428
130696,1,2498
130697,0,56840
130697,1,9821
130699,0,186
130705,0,16369
130707,0,8494
130708,0,4597
130709,0,3083
130710,0,2091
130711,0,743
130712,0,14351
130714,0,9505
130714,1,2771
130718,0,4439
130721,0,22740
130724,0,1269
130725,1,7171
130726,0,2758
130726,1,1588
130728,0,18413
130732,0,8172
130733,0,7718
130734,0,17883
130735,0,327
130736,0,4429
130742,0,112199
130743,0,4552
130743,1,783
130744,0,1507
130745,0,25809
130746,0,23505
130747,0,4457
130748,0,3998
130749,0,33419
130754,0,20254
130756,0,1754
130757,0,46467
130759,0,4653
130761,0,4729
130762,0,16408
130764,0,12351
130766,0,791
130767,0,4054
130768,0,9555
130769,0,24692
130771,0,2140
130772,0,2852
130774,0,9361
130774,1,16408
130776,0,5519
130777,0,1651
130778,0,11263
130780,0,10673
130781,0,86417
130782,0,11711
130783,0,16682
130784,0,7646
130785,0,18033
130786,0,54422
130787,0,1423
130788,0,167356
130790,0,681
130791,0,114580
130791,1,9236
130794,0,36050
130795,0,40156
130796,0,1920
130797,0,5863
130798,0,9192
130799,0,26732
130799,1,17186
130802,0,908
130803,0,6612
130804,0,93221
130804,1,6362759
130805,0,6343
130808,0,39065
130809,0,12818
130810,0,3507
130814,0,34988
130814,1,185
130817,0,328199
130819,0,11424
130819,1,433
130821,1,1113682
130825,0,7531
130826,0,65581
130827,0,3302
130828,0,12855
130829,0,23899
130831,0,16023
130833,0,172674
130834,0,522850
130837,0,2533
130838,0,149386
130839,0,3478
130844,0,16157
130845,0,19674
130846,0,4324
130847,0,11574
130849,0,7853
130850,0,2026
130850,1,15698
130851,0,4544
130852,0,2343
130853,0,14082
130854,0,6922
130856,0,1671
130856,1,4980
130860,0,7582
130861,0,5767
130862,0,25374
130865,1,36796
130868,0,1401
130872,0,192469
130872,1,18897
130874,0,3200
130875,0,7513
130877,0,44919
130877,1,6030
130878,0,14328
130880,0,9730
130882,0,12502
130882,1,4921
130885,0,8956
130885,1,22117
130886,0,509448
130887,0,132554
130889,0,12432
130890,0,50579
130890,1,5647
130901,0,2927
130902,0,12902
130903,0,1188
130903,1,56479
130904,0,37600
130904,1,2873
130905,0,17388
130906,0,93788
130908,0,1650
130912,0,7971
130914,0,12971
130919,0,47385
130920,0,38265
130921,0,338978
130925,0,23732
130925,1,1343
130927,0,212299
130929,0,10810
130929,1,48409
130930,0,1656
130937,0,1588622
130938,0,21772
130939,1,4804
130940,0,18834
130941,0,17422
130943,0,5066
130944,0,77
130945,0,3428
130949,0,77199
130949,1,187086
130950,0,7446
130950,1,2629
130953,0,24737
130955,0,2928
130956,0,4676
130962,0,2489
130963,0,1875
130964,0,2381
130967,0,361891
130968,0,68479
130969,0,3611
130973,0,8207
130974,0,4421
130976,0,11064
130977,0,1567
130979,0,488
130983,0,1479
130986,0,163789
130988,0,40856
130988,1,71234
130989,0,759
130989,1,4019
130993,0,172820
131003,0,559
131005,0,16173
131005,1,22436
131006,0,9777
131007,0,48218
131008,0,988
131008,1,5688
131009,0,27987
131010,0,8510
131011,0,12302
131013,0,3523
131014,0,34912
131014,1,36808
131016,0,3518501
131017,0,353572
131019,0,1675
131021,0,4137
131023,0,10700
131024,0,5651
131025,0,666509
131026,0,61
131026,1,2021477
131027,0,130
131029,0,351
131029,1,20131
131030,0,163
131030,1,3380
131031,0,108820
131031,1,2475
131032,0,50767
131034,0,3768
131034,1,3249
131035,0,895
131036,0,25335
131037,0,4555
131038,0,12367
131039,0,13635
131041,0,2227
131041,1,41380
131042,0,5456
131043,0,89830
131043,1,0
131044,0,33721
131045,0,197422
131046,0,23998
131047,0,567
131048,0,3327534
131049,0,2552
131050,0,203
131050,1,2102
131051,0,40725
131052,0,39322
131055,0,22615
131056,0,8786
131056,1,16885
131057,0,27251
131060,0,6179
131060,1,7455
131066,0,1741
131071,0,2867
131072,0,9275
131073,0,16055
131074,0,270
131074,1,2976
131075,0,33381
131076,0,76159
131078,0,7663
131078,1,2515
131081,0,220085
131081,1,385559
131085,0,2496
131086,0,3216
131087,0,43038
131089,0,44781
131090,0,63609
131096,0,2423
131097,0,17258
131097,1,9469
131100,1,16229
131102,0,2264
131102,1,13002
131103,0,87621
131104,0,4754
131106,0,3186
131108,0,70007
131108,1,12562
131109,0,2885
131109,1,3499
131111,0,999
131113,0,9814
131113,1,22357
131114,0,2150
131116,0,19863
131117,0,8286
131118,0,14144
131118,1,12070
131122,0,50510
131123,0,2809
131124,0,42533
131125,0,336475
131125,1,76970
131126,0,11559
131127,0,13505
131128,0,10861
131129,0,3
131130,0,1628
131131,0,10020
131131,1,12991
131133,0,1109
131135,0,754
131139,0,10063
131141,0,118406
131141,1,60736
131142,0,3205
131145,0,13665
131145,1,2316
131146,0,1643
131148,0,6282
131152,0,20819
131157,0,3320
131158,0,57285
131161,0,12825
131162,0,42826
131162,1,1
131163,0,28288
131163,1,19341
131165,0,17509
131166,0,3086
131167,0,176045
131167,1,132049
131168,0,4114
131169,0,800
131170,0,28595
131171,0,835
131172,0,418
131173,0,41071
131174,0,16780
131175,0,27695
131175,1,12061
131176,0,9240
131177,0,26692
131177,1,1692
131179,0,6438
131179,1,49
131180,0,161979
131181,0,19375
131181,1,431417
131183,0,3139
131184,0,2038
131186,0,35711
131190,0,10966
131190,1,44508
131191,0,1010864
131194,0,3188
131195,0,7631
131197,0,23991
131199,0,6576
131199,1,52408
131204,0,13851
131204,1,2636
131206,0,22780
131206,1,45802
131208,0,11361
131214,0,7767
131216,0,47551
131216,1,37997
131218,0,602
131218,1,3330
131219,0,67350
131219,1,1514
131221,0,14034
131222,0,6568
131222,1,44547
131223,0,6804
131225,0,28395
131226,0,351235
131226,1,5584
131230,0,17802
131231,0,1555
131232,0,9869
131232,1,10511
131233,0,148963
131234,0,8172
131239,0,11908
131240,0,2599
131241,0,3100
131242,0,6867
131243,1,9576
131245,0,7186
131246,0,32656
131246,1,36002
131247,0,4014
131248,0,2032
131249,0,18139
131250,0,2466
131251,0,13527
131252,0,62114
131255,0,21143
131257,0,20430
131259,0,19211
131260,0,9287
131261,0,103
131265,0,171
131267,0,3879
131272,0,4886
131276,0,1965
131283,0,69302
131285,0,11172
131286,0,6816
131290,0,5760
131295,0,14
131296,0,21827
131299,0,6176
131302,0,35770
131302,1,47789
131303,0,9660
131306,0,601116
131310,0,6724870
131310,1,518308
131311,0,72961
131315,0,864
131320,0,42284
131321,0,1458
131328,0,61164
131329,0,33900
131330,0,12370
131330,1,58247
131332,0,15074
131337,0,2716
131339,0,12987
131340,0,17776
131341,0,22692
131342,0,3190
131344,0,6363
131347,1,87759
131349,0,11001
131354,0,1516
131357,0,4748
131358,0,1312
131359,0,25042
131361,0,35608
131362,0,65987
131363,0,3091
131365,0,13124
131366,0,231717
131367,0,25817
131367,1,19914
131368,0,31219
131370,0,12787
131378,0,21067
131379,0,30297
131383,0,33038
131384,0,32274
131384,1,50638
131387,0,28277
131387,1,22343
131388,0,2116
131389,0,9558
131394,0,30201
131395,0,142409
131395,1,6
131396,0,57217
131396,1,16081
131397,0,13595
131397,1,6117
131400,0,56820
131401,0,2819
131404,0,260640
131404,1,66
131406,0,1911
131407,0,2619
131407,1,20318
131408,0,98199
131408,1,1213
131409,0,4802
131411,0,18434
131411,1,15918
131412,0,5009
131413,0,8088508
131413,1,177199
131414,0,5236
131415,0,5259
131416,0,2853
131418,0,1206
131421,0,35209
131422,1,25760
131423,0,209
131425,0,55860400
131426,1,29635
131427,0,22715
131431,0,4533
131441,0,42138
131444,0,69392
131445,0,9458
131445,1,8457
131447,0,7223
131448,0,17256
131451,0,10432
131453,0,136
131454,0,12726
131454,1,1751850
131457,0,9689
131458,0,11706
131459,0,5000
131459,1,30616
131460,1,7791
131461,0,12401
131462,1,51571
131463,0,34231
131463,1,7305
131465,0,24975
131465,1,8854
131466,0,27177
131467,0,18048
131467,1,13237
131469,0,33779
131470,0,24236
131472,0,9294
131473,0,3787
131475,0,3273
131476,0,38075
131478,0,18576
131480,0,7202695
131481,0,9427
131482,0,39860
131485,0,20311
131486,0,12351
131486,1,47530
131487,0,189
131492,0,2043
131493,0,22868
131493,1,42763
131494,0,26380
131497,0,570381
131505,0,2549
131506,0,2773
131507,0,42649
131510,0,1170
131512,0,14523
131516,0,84863
131517,0,25916
131518,0,24314
131518,1,18051
131520,0,1985
131611,0,62742
131612,0,13023
131613,0,28854
131900,0,15568
140001,0,40221
140012,0,22430
140016,0,14019
140018,0,144579
140020,1,61147
140030,0,42642
140030,1,2908
140032,0,748
140033,0,33324
140036,0,5256
140043,0,4986
140048,0,23363253
140050,0,13199
140055,0,16072
140059,0,9045
140063,0,123714
140064,0,863014
140076,0,2004
140078,0,43535
140080,0,969100
140084,0,12283
140092,0,23516
140097,0,11877
140101,0,6539
140105,0,2547438
140106,0,4381
150119,0,11242
150120,0,16891
150120,1,1504
150200,0,1372
150200,1,7902
150206,0,171819
150206,1,450800
150221,0,4587
150225,0,3021
150227,0,9495
150229,0,1539
150235,0,11194
150236,0,19603
150237,1,4208
150241,0,37371
150244,0,354
150245,0,595
150249,0,42122
150250,0,175865
150258,0,79471
150262,0,17702
150266,0,74369
150270,0,64101
150270,1,310
150271,0,19400
150272,0,148
150281,0,10921
150287,0,6441
150287,1,1526
150292,0,491962
150295,0,43018
150296,0,169907
150296,1,822
150308,0,164633
150309,0,3032
150312,1,14754
150313,0,43645
150316,0,195709
150316,1,116
150317,0,12185
150317,1,33658
150323,0,272
150325,0,95557
150327,0,2627
150327,1,44783
150330,0,12300
150334,0,359510
150335,0,23927
150336,0,161796
150340,0,175871
150340,1,1315
150341,0,1282
150344,0,15183
160101,0,11916
160103,0,4076
160108,1,156823
160110,0,41098
160113,0,26794
160115,0,2999949
160116,0,1262586
160118,0,5395
160127,0,276720
160127,1,37894
160129,0,1529
160135,0,1337
160141,0,12100
160141,1,438
160146,0,9709
160151,0,4432
160157,0,222834
160160,0,79180
160160,1,17999
160162,0,1574
170005,0,16128
170014,0,2597
170016,0,167994
170025,0,271718
170025,1,2692
170033,1,7560
170040,0,12459
170044,0,236
170047,0,20547
170048,0,16379
170050,0,4923
170054,0,187746
170058,1,77403
170062,0,4375
170064,0,4311
170064,1,17605
170066,0,18637
170071,0,47075
170086,0,24105
170098,0,52411
170098,1,127
170102,0,408
170105,0,7992
180006,0,5288
180009,0,1817
180010,0,14616
180012,1,13752
180032,0,6926
180038,0,69034
180039,0,4249
180041,0,28125
180048,0,85755
180064,0,15294
190002,0,181178
190008,0,75081
190008,1,500
190013,0,1867
190014,0,1074386
190015,0,42455
190015,1,1413
190019,0,73799
190025,0,7326
190036,0,9906
190045,0,2126
190046,0,19800
190047,0,8772
190051,0,17452
190051,1,13129
190053,0,25297
190056,0,23777
190058,1,102599
190059,0,16421
190066,1,46947
190069,0,1999
190070,0,28670
190071,0,6642
190073,0,27276
190075,0,3714
190079,0,59364
190080,0,3525
190081,1,72011
190083,0,2436
190084,1,137
190085,0,2553
190089,0,13263
190093,0,39836
190094,0,12680
190096,0,15771
190101,0,16894
190102,0,8232
190103,0,25970
190104,0,10243
190107,0,211725
190108,1,1392
190118,0,6621
190123,0,233209
190126,0,37642
190126,1,41554
190130,0,30008
190131,0,16103
190134,1,359741
190142,0,16446
190145,0,10473
190150,0,108663
190150,1,7879
190155,0,1314
190163,0,1439
190166,0,27069
190166,1,298
190169,0,100627
190172,0,14622
190180,0,2502
190181,0,27567
190182,0,13792
190184,0,35308
190185,0,2600
190187,0,24982
190187,1,2128
190188,0,753805
190189,0,800647
190192,0,76358
190193,0,4224
190204,0,1470
190207,0,81086
190208,0,24126
190211,0,22139
190215,0,32113
190218,0,92
190219,1,114734
190220,0,4642
190223,0,1847
190232,0,47872
190233,0,8378
190236,0,1491765
190239,1,108004
190244,0,309620
190248,0,44458
190265,1,18544
190268,0,1335
190274,0,90667
190275,0,22553
190281,0,3566
190282,1,2142
190285,0,11845
190289,0,44273
190303,0,3418
190303,1,28031
190304,0,197
190305,0,38584
190305,1,4278
190308,0,83932
190309,0,3294333
190311,0,1276942
190312,0,123946
190313,0,35166
190320,0,37781
190323,0,20005
190328,0,18517
190334,0,6012
190335,0,1615
190336,0,5739
190337,0,4730
190341,0,13081
190342,0,5042218
190347,0,41355
190365,0,10910
190367,0,38382
190370,0,1084
190380,0,14718
190380,1,105110
190405,1,684
190406,0,72
190407,0,27121
190410,0,2543
190410,1,4770
190416,0,19743
190419,0,106315
190425,0,2899757
190425,1,165547
190428,0,9983
190429,0,9407
190438,0,63277
190443,0,14706
190448,0,234778
190501,0,10943
190503,0,10456
190504,0,396
190504,1,98034
190506,0,56416
200006,0,8554
200010,0,9123
200012,0,7354
200019,0,6156
200020,0,1089637
200022,1,19946
200025,0,264
200026,0,5611
200027,0,474387
200029,0,9241
200029,1,124009
200032,0,2590213
200032,1,0
200039,1,137
200041,0,675204
200044,0,862
200046,0,97821
200048,0,7369
200057,0,8693
200065,0,48881
200066,0,2423
200070,0,5996
210001,0,1177
210006,0,74302
210017,0,283
210018,0,207423
210019,1,52455
210020,0,14256
210040,0,20041
210042,0,37843
210046,0,7226
210063,0,13644
210069,0,51472
210069,1,2828
210075,0,514
210080,0,495
210087,0,24122
210087,1,2332
210092,0,94945
210095,0,42715
210101,0,86361
210101,1,2653109
210105,0,2493
220007,0,2838
220008,0,6046
220012,0,2219
220013,0,17283
220015,0,1464460
220016,0,20791
220027,0,2728
220028,0,3651
220030,0,5491
220036,0,4696
220046,0,21383
220048,0,310346
220052,1,6438
220056,0,30816
220058,0,9307
220061,0,212735
220064,0,12893
220066,0,30762
220071,0,2671
220073,0,22304
220075,0,4387
220076,0,2232
220078,0,4191
220079,0,47487
220079,1,13996
220082,0,759
230006,1,9479
230010,0,267411
230010,1,55486
230011,0,97162
230017,0,275015
230018,0,6379
230021,0,59479
230025,0,10206
230026,0,1020
230028,0,38636
230029,0,19884
230033,0,9415
230036,0,7412
230038,0,2
230039,0,541
230043,0,131747
230043,1,1736
230044,0,74480
230050,0,263
230051,1,180292
230052,1,303811
230054,0,13127
230062,0,252043
230064,0,61091
230074,0,15417
230074,1,0
230076,0,8379
240003,0,195733
240004,0,176365
240008,0,15594
240008,1,5536
240009,0,90688
240010,0,4592783
240011,0,793
240012,0,8947
240014,0,19141
240016,0,7713
240017,0,13621
240021,0,2417
240022,0,14548
240025,0,2220
240027,0,1098
240031,0,18702
240032,1,26974
240035,0,6882
240036,0,64682
240041,1,1440182
240042,0,12839
240044,1,10052
240046,0,4021
240047,0,3215
240051,0,3978
240055,0,1835
240056,0,3012601
240058,0,181267
240060,0,5005
240061,1,40558
240062,0,355
240063,0,198
240064,0,1346
240065,0,23334
240066,1,365218
240068,0,16914
240070,0,7471
240072,0,38869
240074,0,842172
240077,0,3511
240080,0,2841
240081,0,1667
240085,0,14570
240086,0,4
240088,0,17004
240089,0,1076
240089,1,146
240090,0,6186
240094,0,38
240099,0,165593
240101,0,3300
240102,0,28070
240103,0,686
240105,0,256470
240106,0,1444
240106,1,353
240109,0,299859
240109,1,4337
240110,0,5649
240110,1,72503
240115,0,3
240300,0,11806
250003,0,201
250004,0,7299
250007,0,67491
250008,0,5513
250009,0,297029
250012,0,2855
250014,0,150057
250018,0,2102
250020,0,10682
250025,0,6078
250027,0,56640
250028,0,25686
250035,0,1255
250035,1,797
250045,0,16
250050,0,19806
250052,0,689
250053,0,24918
250055,0,1217
250057,0,1272
250062,0,49877
250066,0,3185
250069,0,2941
250078,0,7521
250080,0,7283
250081,0,10635
250086,0,20621
250087,0,1242
250090,0,252752
250092,0,279
250099,0,2428
250100,0,18208
250102,0,1116
260000,0,24070
260000,1,61498
260003,0,6082
260004,0,47778
260007,1,1611
260008,0,10845
260009,0,32002
260010,0,5797
260010,1,234
260015,0,124915
260016,0,198330
260019,0,211
260019,1,318
260021,0,336
260025,0,23811
260026,0,156329
260027,0,396
260032,0,20657
260038,0,196411
260049,0,41
260050,0,708498
260052,0,361826
260056,1,90640
260059,0,21217
260062,0,127173
260063,0,76028
260068,0,278
260068,1,115
260069,1,38907
260070,0,4180
270001,0,19338
270001,1,105
270006,0,80986
270009,0,9941
270011,0,369406
270012,0,19424
270015,0,43875
270016,0,582
270018,0,4670
270020,0,223860
270023,0,32464
270025,0,780555
270027,0,221062
270028,0,42079
270032,0,559441
270033,0,2125472
270035,0,303298
270038,0,159926
270044,0,302259
270045,0,237307
270051,0,15634
270052,0,56446
270061,0,158
270062,0,3604
270063,0,9
270064,0,109
270064,1,62
270065,0,239596
270068,0,462
270072,0,14779
270073,0,37222
270074,0,16582
270077,0,24204
270078,0,72801
270083,0,2967
270084,0,5307
270085,0,173566
270090,0,348308
270096,0,1345
270099,0,61578
270101,0,53487
270113,0,257
270115,0,798316
280001,0,792
280001,1,1141858
280004,0,716
280005,0,13472
280007,0,16632
280009,0,28959
280010,0,7797
280011,0,13494
280013,0,4648
280013,1,178
280014,1,33983
280015,0,385303
280017,1,56923
280018,0,720
280020,0,38543
280020,1,1409
280024,0,729
280026,0,13593
280027,0,177246
280028,0,1291
280031,0,5184
280035,0,28941
280037,0,3909
280042,0,82593
280051,0,132296
280052,0,3805
280054,0,136
280057,0,470364
280063,0,559
280066,0,12616
280067,1,40707
280068,0,35623
280069,0,11187
280071,0,19940
280073,1,34877
280074,1,20221
280075,0,623
280078,0,2985
290002,0,77
290003,0,130187
290004,0,23041
290004,1,1943
290005,0,13090
290005,1,6381
290006,0,67162
290007,0,800434
290008,0,46425
290009,0,147597
290010,0,2970258
290014,0,50091
290015,0,2154
290016,0,3764
290017,0,807
290018,0,204562
290019,0,315
290021,0,15330
290023,0,24838
290024,0,38
290025,0,1054458
290028,1,22729
290031,1,10455
290035,0,5680
290037,0,1855
290039,0,142797
290040,0,17445
290042,0,145
290048,0,354
290050,0,1161627
290051,0,14573
290052,0,18259
290053,0,5422
290054,0,2722
290054,1,350
290055,0,710507
290057,0,3676
290058,0,417065
290061,0,3412
290062,0,15546
290065,0,9783
290066,0,152
290074,0,34127
290077,0,36333
290077,1,17
290079,0,21625
290081,0,89595
290083,0,5975
290086,0,15962
290087,0,200643
290088,0,42191
290089,0,29575
290090,0,1164
290091,0,392
290092,0,900
290092,1,57
290093,0,238940
290099,0,32937
290100,0,13228
290103,0,13281
290105,0,3447
290106,0,95603
290108,0,6403
290109,0,7865
290112,0,63404
290113,0,882
290113,1,0
290114,0,1022
290118,0,175276
290121,0,1954
290123,0,783
290125,0,30
290127,0,1531
290128,0,76
300004,0,42072
300005,0,42969
300005,1,5647
300008,0,30006
300010,0,10997
300011,0,144509
300015,0,1647
300016,0,35727
300017,0,6301425
300019,0,37995
300020,0,189294
300023,0,9917
300025,0,130992
300026,0,30305
300027,0,253040
300029,0,1918117
300031,0,11663
300036,0,200363
300037,0,136493
300039,0,1714
300040,0,12823
300043,0,3024653
300045,0,12203
300047,0,10174
300049,1,37260
300053,0,170778
300059,0,17429
300061,0,16797
300063,0,3023649
300065,0,38998
300067,0,319855
300069,0,266
300073,0,41399
300074,0,20680
300076,0,400
300077,0,30831
300078,0,653725
300079,0,8831460
300080,0,30606
300082,0,14785
300083,0,41239
300085,0,766049
300087,0,13608
300088,0,322
300090,0,14611
300091,1,31735
300092,0,10720
300093,0,2240
300095,0,327605
300096,0,1176
300101,0,116028
300105,0,32784
300106,0,350
300107,0,41673
300110,0,881
300111,0,28620
300112,0,29069
300116,0,10769
300117,0,7093
300119,0,3221
300120,0,196832
300122,0,5415
300123,0,117648
300124,0,12493
300125,0,47622
300126,0,1152
300128,0,723
300129,0,72689
300131,0,28333
300132,0,46276
300133,0,34088
300136,0,327605
300137,0,21412
300138,0,4203
300139,1,3038
300144,0,14490
300146,0,6250
300147,0,1836
300149,0,8151
300158,0,315113
300159,0,11894
300160,0,134485
300164,0,40375
300168,0,42959
300169,0,201620
300170,0,662687
300171,0,64037
300172,0,72273
300173,0,556
300175,0,10224
300176,0,4170
300179,0,502
300180,0,3089
300181,0,19720
300182,0,3311
300183,0,11624
300184,0,20155
300185,0,25723
300186,0,31446
300187,0,929
300190,0,5417
300191,0,132237
300191,1,5304
300192,0,62722
300192,1,19660
300194,0,1979
300196,0,12734
300198,0,8736
300199,0,11177
300205,0,1060
310000,0,105990
310001,0,849844
310001,1,484
310006,0,284
310010,0,31793
310013,0,37752
310014,0,0
