HocoNum,TechType,HighSpeed,population,state
310079,Other,1,30053,CO
310085,Other,0,13272,CO
320022,Other,0,1833,CO
320080,Other,0,95,CO
320121,DSL,0,145691,CO
330023,Other,0,35,CO
330032,FTTH,0,219,CO
330032,FTTH,1,5003,CO
330032,Other,0,24170,CO
330052,Other,0,2933,CO
330053,DSL,0,121,CO
330053,Other,0,7331,CO
330054,Other,0,81,CO
340050,Other,0,2971,CO
360114,DSL,0,5,CO
130081,DSL,0,319,CT
130235,DOCSIS,0,203946,CT
130235,DOCSIS,1,150861,CT
130258,DSL,0,942833,CT
130258,DSL,1,2477045,CT
130317,DOCSIS,1,1833329,CT
130360,DOCSIS,1,441715,CT
130360,FTTH,1,751,CT
130370,DOCSIS,1,821597,CT
130576,DOCSIS,1,63923,CT
131425,DSL,0,40712,CT
131425,FTTH,1,38467,CT
190192,DSL,0,157,CT
280001,DOCSIS,1,138400,CT
320121,DSL,0,48313,CT
130081,DSL,0,190,DE
130127,DSL,0,270,DE
130317,DOCSIS,1,761766,DE
130804,DOCSIS,1,67545,DE
131425,DSL,0,563228,DE
131425,FTTH,0,1697,DE
131425,FTTH,1,499131,DE
280001,DOCSIS,0,57,DE
280001,DOCSIS,1,52033,DE
290009,Other,0,96,DE
290018,Other,0,32238,DE
320121,DSL,0,7728,DE
340019,Other,0,27201,DE
130079,DOCSIS,1,383741,DC
130079,FTTH,1,39032,DC
130317,DOCSIS,1,594561,DC
131425,DSL,0,562397,DC
131425,FTTH,0,1291,DC
131425,FTTH,1,344143,DC
150249,Other,0,40786,DC
320121,DSL,0,63284,DC
130077,DSL,0,9789312,FL
130077,FTTH,0,75316,FL
130077,FTTH,1,1545602,FL
130127,DSL,0,4282,FL
130228,DSL,0,3584856,FL
130228,FTTH,0,55768,FL
130228,FTTH,1,207229,FL
130235,DOCSIS,1,6902123,FL
130235,FTTH,1,37230,FL
130258,DSL,0,9758,FL
130258,FTTH,0,2492655,FL
130317,DOCSIS,1,10158446,FL
130360,DOCSIS,1,719344,FL
130360,FTTH,1,4431,FL
130471,DSL,0,84693,FL
130471,FTTH,0,5327,FL
130587,DSL,0,2985,FL
130623,DOCSIS,0,8004,FL
130623,DOCSIS,1,342,FL
130623,DSL,0,3698,FL
130623,FTTH,0,28256,FL
130623,FTTH,1,16916,FL
130623,Other,0,656,FL
130623,Other,1,0,FL
130804,DOCSIS,1,255404,FL
130880,FTTH,0,9778,FL
130880,Other,0,9256,FL
130988,DOCSIS,0,56875,FL
130988,DOCSIS,1,8534,FL
130988,DSL,0,9193,FL
130988,DSL,1,499,FL
130988,FTTH,0,12193,FL
130988,FTTH,1,71858,FL
131060,DSL,0,9818,FL
131060,FTTH,0,4674,FL
131060,FTTH,1,8618,FL
131204,DSL,0,14462,FL
131204,DSL,1,1924,FL
131204,FTTH,0,4547,FL
131204,FTTH,1,712,FL
131204,Other,0,1916,FL
131204,Other,1,0,FL
131310,DSL,0,27632,FL
131310,FTTH,0,339,FL
131362,DSL,0,24889,FL
131362,FTTH,0,1367,FL
131413,DOCSIS,0,12,FL
131413,DSL,0,218731,FL
131413,FTTH,0,9548,FL
131480,DOCSIS,1,794324,FL
131480,FTTH,1,804094,FL
150221,DSL,0,784,FL
160110,DOCSIS,0,41098,FL
160151,FTTH,0,216,FL
160151,Other,0,3476,FL
160162,Other,0,1574,FL
170064,DOCSIS,0,7517,FL
170064,DOCSIS,1,17605,FL
180032,FTTH,0,8369,FL
180048,Other,0,58867,FL
180061,Other,0,2932,FL
190192,DSL,0,0,FL
190204,Other,0,1470,FL
190275,DOCSIS,0,22553,FL
200022,FTTH,1,24388,FL
200046,Other,0,97821,FL
210069,Other,0,380,FL
240010,Other,0,4979682,FL
240041,DSL,0,10157,FL
240041,DSL,1,26883,FL
280001,DOCSIS,1,232924,FL
290009,Other,0,25839,FL
290017,DSL,0,797,FL
290048,DOCSIS,0,352,FL
300119,DOCSIS,0,2806,FL
300119,Other,0,92,FL
300164,Other,0,2095,FL
310015,Other,1,0,FL
310028,Other,0,6035,FL
310044,FTTH,1,82,FL
320052,DSL,0,2,FL
320121,DSL,0,202632,FL
330013,FTTH,0,65403,FL
350123,DOCSIS,1,176491,FL
350137,DSL,1,89,FL
130044,DOCSIS,0,29270,GA
130044,DSL,0,18208,GA
130077,DSL,0,6594677,GA
130077,FTTH,0,55538,GA
130077,FTTH,1,1676405,GA
130127,DSL,0,3660,GA
130132,DSL,0,566,GA
130151,FTTH,1,17285,GA
130176,FTTH,0,30751,GA
130176,FTTH,1,39466,GA
130228,DSL,0,90305,GA
130228,FTTH,0,5809,GA
130235,DOCSIS,0,1823744,GA
130235,DOCSIS,1,1303,GA
130242,DOCSIS,0,40248,GA
130242,FTTH,0,652,GA
130258,DSL,0,51801,GA
130265,DOCSIS,0,3301,GA
130265,DSL,0,13046,GA
130265,FTTH,0,2397,GA
130272,DOCSIS,0,8973,GA
130281,DOCSIS,0,29702,GA
130317,DOCSIS,1,5465828,GA
130334,DOCSIS,0,73728,GA
130334,DSL,0,3760,GA
130334,FTTH,0,14376,GA
130360,DOCSIS,1,279035,GA
130360,FTTH,1,6668,GA
130391,DOCSIS,0,12020,GA
130391,DSL,0,4340,GA
130391,FTTH,0,3650,GA
130471,DSL,0,325,GA
130545,DSL,0,1603,GA
130589,DOCSIS,0,26967,GA
130589,FTTH,0,20336,GA
130623,DSL,1,98,GA
130623,FTTH,0,2402,GA
130623,FTTH,1,586,GA
130746,DOCSIS,0,19087,GA
130746,DSL,0,18983,GA
130746,FTTH,0,726,GA
130804,DOCSIS,1,667184,GA
131023,FTTH,0,10700,GA
131041,DSL,0,2149,GA
131041,FTTH,1,41967,GA
131051,DOCSIS,0,20355,GA
131051,DOCSIS,1,5105,GA
131051,DSL,0,22990,GA
131052,DSL,0,11353,GA
131052,FTTH,0,42143,GA
131073,DSL,0,7860,GA
131073,FTTH,0,8195,GA
131076,DOCSIS,0,23109,GA
131076,DSL,0,27556,GA
131076,Other,0,32773,GA
131113,DSL,0,26647,GA
131113,FTTH,1,22781,GA
131310,DSL,0,89219,GA
131310,FTTH,0,5299,GA
131310,FTTH,1,20821,GA
131310,Other,0,333,GA
131365,DSL,0,14495,GA
131365,FTTH,0,8120,GA
131365,FTTH,1,505,GA
131413,DOCSIS,0,105,GA
131413,DSL,0,1440933,GA
131413,FTTH,0,63313,GA
131480,DOCSIS,0,85098,GA
131480,DOCSIS,1,404942,GA
131480,DSL,0,5768,GA
131480,FTTH,1,374588,GA
131485,FTTH,0,20311,GA
140030,DSL,0,17873,GA
140030,FTTH,0,4706,GA
140030,FTTH,1,3444,GA
150206,DOCSIS,1,65952,GA
150235,DOCSIS,0,11194,GA
150236,DOCSIS,0,19603,GA
150258,DOCSIS,0,35054,GA
150258,DOCSIS,1,31873,GA
150258,DSL,0,29542,GA
150258,FTTH,0,195,GA
150258,FTTH,1,161,GA
150292,DOCSIS,0,68617,GA
160151,Other,0,352,GA
180012,DOCSIS,1,13752,GA
190025,Other,0,561,GA
190058,FTTH,1,102599,GA
190134,FTTH,1,28911,GA
190215,DOCSIS,0,32113,GA
200010,DOCSIS,0,2727,GA
200010,FTTH,0,6726,GA
210069,FTTH,1,650,GA
220066,Other,0,30762,GA
230039,DOCSIS,0,541,GA
230076,DOCSIS,0,14351,GA
240041,FTTH,1,42593,GA
250045,Other,0,16,GA
270106,DSL,0,78,GA
290125,Other,0,30,GA
300186,Other,0,0,GA
300192,DSL,0,7937,GA
300192,FTTH,0,7937,GA
310013,FTTH,0,25448,GA
310041,FTTH,1,19473,GA
310041,Other,0,1961,GA
310054,FTTH,1,6283,GA
310054,Other,0,1135,GA
320042,Other,0,6753,GA
320121,DSL,0,98502,GA
330057,Other,0,295,GA
340032,Other,0,4323,GA
340088,Other,0,19,GA
350035,Other,0,973,GA
350060,Other,0,16143,GA
130235,DOCSIS,1,1303970,HI
130595,DSL,0,1254055,HI
130595,FTTH,1,611572,HI
131161,DSL,0,8966,HI
131161,FTTH,0,8807,HI
240021,DSL,0,836,HI
240021,FTTH,0,1546,HI
250004,Other,0,7299,HI
320116,DSL,0,3258,HI
320116,FTTH,0,3258,HI
320116,FTTH,1,0,HI
320116,Other,0,3258,HI
320116,Other,1,0,HI
130032,DSL,0,6555,ID
130032,FTTH,1,5935,ID
130032,Other,0,4,ID
130132,DSL,0,9814,ID
130132,FTTH,0,1857,ID
130132,FTTH,1,2563,ID
130183,DOCSIS,1,968478,ID
130193,DSL,0,3038,ID
130193,FTTH,0,173,ID
130193,Other,0,86,ID
130228,DSL,0,1091520,ID
130228,FTTH,0,4166,ID
130228,FTTH,1,32413,ID
130235,DOCSIS,0,143700,ID
130258,DSL,0,238567,ID
130317,DOCSIS,1,961,ID
130360,DOCSIS,1,11292,ID
130370,DOCSIS,0,27485,ID
130378,DOCSIS,0,3403,ID
130378,DSL,0,2871,ID
130378,FTTH,0,5291,ID
130378,Other,0,5684,ID
130479,DSL,0,7116,ID
130479,FTTH,0,3082,ID
130500,FTTH,0,33,ID
130500,Other,0,97204,ID
130651,DSL,0,934,ID
130784,DOCSIS,0,1090,ID
130784,DSL,0,483,ID
130784,FTTH,0,58,ID
130831,DSL,0,5464,ID
130831,FTTH,0,272,ID
130831,Other,0,2484,ID
130874,DSL,0,2256,ID
130874,FTTH,0,934,ID
130874,Other,0,3147,ID
130986,DOCSIS,0,118455,ID
130986,DSL,0,118455,ID
130986,FTTH,0,118455,ID
131075,DSL,0,31638,ID
131075,FTTH,0,708,ID
131075,FTTH,1,16,ID
131075,Other,0,28492,ID
131123,DSL,0,76,ID
131190,DOCSIS,0,3054,ID
131190,DSL,0,8732,ID
131190,FTTH,1,18511,ID
131190,Other,0,13719,ID
131310,DSL,0,3941,ID
131497,DOCSIS,0,2398,ID
131497,Other,0,45021,ID
140033,DSL,0,3216,ID
140033,FTTH,1,3252,ID
140033,Other,0,23858,ID
140048,Other,0,1076683,ID
140055,Other,0,66,ID
150292,DOCSIS,0,14257,ID
160157,DOCSIS,0,18801,ID
170071,DOCSIS,0,84,ID
170071,Other,0,46233,ID
220076,Other,0,2232,ID
240046,Other,0,8,ID
260010,DOCSIS,0,3260,ID
260010,FTTH,1,234,ID
260050,Other,0,64954,ID
270032,DSL,0,3760,ID
270032,Other,0,3760,ID
290015,Other,0,7618,ID
290062,Other,0,15491,ID
300164,Other,0,28,ID
300171,DSL,0,590,ID
300179,Other,0,502,ID
300187,Other,0,953,ID
310017,Other,0,2279,ID
310036,DOCSIS,0,2943,ID
310036,Other,0,10490,ID
310040,Other,0,340,ID
310058,Other,0,69629,ID
320059,DSL,0,0,ID
320059,Other,0,4270,ID
320105,Other,0,9686,ID
