HocoNum,HighSpeed,population
130196,0,9659
130196,1,19846
130199,0,7458
130201,0,1225
130201,1,1830
130202,0,48056
130203,0,2325
130204,1,3878
130206,0,39200
130207,1,1085
130208,0,59681
130208,1,2018
130210,0,2615
130218,0,870
130218,1,40971
130223,0,1108
130224,0,7196
130224,1,1553
130226,0,19773
130227,0,413567
130227,1,9953
130228,0,38103891
130228,1,11570616
130233,0,2279
130234,0,91809
130234,1,21828
130235,0,384337
130235,1,102343845
130237,0,16453
130238,0,8547
130239,0,5699
130239,1,11403
130240,0,16345
130242,0,43412
130242,1,78910
130243,0,6597
130244,0,24412
130244,1,5865
130245,0,70393
130245,1,94
130250,0,4719
130252,0,22216
130254,0,509259
130254,1,1375465
130258,0,33822403
130259,0,1645
130259,1,7094
130263,0,15912
130264,1,20544
130265,0,13829
130266,0,24191
130266,1,3919
130267,1,5380
130268,0,5636
130269,0,11136
130270,0,2622
130271,1,21994
130272,0,8973
130274,0,422
130275,0,136
130275,1,12995
130278,0,28277
130278,1,1498
130279,0,105522
130281,0,29702
130282,1,25738
130283,0,4851
130285,0,4910
130287,0,654
130288,1,34831
130289,0,12222
130290,0,354
130290,1,13460
130291,0,6199
130292,0,448939
130299,0,5457
130300,0,3285
130300,1,20540
130302,0,7657
130303,1,7417
130305,1,3221
130307,0,9411
130309,0,148349
130309,1,1373
130310,0,4623
130311,0,33783
130311,1,2511
130312,0,3296
130314,1,12924
130315,0,54660
130315,1,6537
130316,0,14780
130317,0,72073
130317,1,110511283
130321,0,7821
130322,1,85543
130324,0,5978
130325,0,3751
130326,0,5075
130327,0,3634
130329,0,50653
130329,1,99
130331,0,225717
130335,0,4741516
130335,1,436050
130337,0,23
130337,1,36609
130338,0,10932
130338,1,55662
130340,0,60799
130343,0,6358
130344,1,5646
130345,0,5830
130346,0,3669
130347,0,3377
130349,0,6467
130352,0,2145
130353,0,3605
130360,0,22810
130360,1,20797571
130361,0,5209
130362,0,26127
130363,0,2696
130363,1,10834
130364,0,30950
130364,1,18959
130366,0,24826
130366,1,10
130368,0,736
130369,0,6525
130370,0,821580
130370,1,18437426
130374,0,5940
130375,0,10999
130378,0,9069
130380,0,14860
130380,1,807
130385,0,24567
130385,1,51332
130386,0,19601
130386,1,7467
130387,0,240
130387,1,25520
130390,0,2574
130390,1,13270
130391,0,13648
130393,0,15231
130395,0,9291
130396,0,52391
130398,0,5540
130399,0,12256
130400,0,30033
130401,0,23203
130402,0,8714
130405,1,19276
130416,0,17131
130419,1,3474
130420,0,4877
130421,0,2004
130423,0,18577
130423,1,19458
130425,0,42022
130427,0,173077
130427,1,1462
130429,0,74704
130431,0,485
130432,0,15332
130432,1,147237
130433,0,4636
130437,0,6178
130437,1,28
130439,0,11021
130440,0,77897
130440,1,112
130444,0,10189
130445,0,51201
130446,0,13548
130448,0,26059
130449,0,3594
130450,0,2784
130453,0,40052
130453,1,4522
130454,1,2407
130455,0,27711
130455,1,87730
130458,0,83615
130458,1,64994
130459,1,543270
130460,0,2539
130464,0,27257
130464,1,19294
130472,0,7678
130473,0,1796
130473,1,4014
130475,1,4842
130476,0,5722
130476,1,22
130477,0,10466
130478,0,1235
130479,0,4325
130479,1,3855
130481,0,92170
130482,1,6434
130483,0,320
130483,1,5377
130484,0,5037
130484,1,15486
130485,0,38046
130487,0,1081
130488,0,1102
130489,0,2833
130489,1,1296
130490,0,145127
130490,1,62835
130491,0,130
130492,0,205133
130494,0,430
130494,1,18416
130495,0,586
130497,0,24537
130497,1,390205
130500,0,161490
130502,0,6720
130502,1,10505
130503,0,1242
130507,1,44364
130509,0,1548
130511,0,29769
130513,0,129181
130514,0,1960
130524,0,4051
130524,1,3312
130526,0,4306
130526,1,23454
130527,0,112072
130527,1,10206
130528,0,3692
130528,1,633
130532,0,5640
130534,0,48882
130534,1,535042
130535,0,32360
130538,0,5892
130539,0,18799
130539,1,1338
130540,0,27250
130542,0,18710
130543,0,3074
130544,0,3374
130545,0,1575
130546,0,133387
130546,1,6304
130550,0,97231
130551,0,5575
130552,0,22107
130553,0,148628
130553,1,887
130555,0,1134
130557,0,14861
130558,1,8285
130559,0,13456
130560,0,14186
130560,1,36086
130561,0,6875
130561,1,2531
130565,1,3692
130567,0,14203
130569,0,61873
130570,0,22512
130574,1,3673
130576,1,63923
130578,0,26120
130578,1,109581
130580,0,5992
130581,0,12086
130583,0,7592
130583,1,7397
130584,0,42990
130584,1,8895
130586,0,6085
130586,1,63107
130587,0,1374623
130588,0,16202
130588,1,307
130589,0,300726
130590,0,7379
130592,0,2872
130594,0,87397
130595,0,575345
130595,1,698328
130596,1,1571
130597,0,26684
130598,0,30212
130601,0,371
130602,0,19893
130603,0,3318
130604,0,2895
130605,0,31424
130606,0,258569
130606,1,80666
130607,0,14396
130607,1,3942
130609,1,6545
130610,0,1719
130612,0,21711
130612,1,24685
130613,0,1917
130614,0,41097
130616,0,7760
130617,0,6516
130617,1,98699
130619,0,80777
130620,0,57467
130620,1,260339
130621,0,10161
130622,0,1399
130623,0,58447
130623,1,184266
130624,0,177871
130624,1,6091
130626,0,1437
130630,0,23
130630,1,10062
130631,0,570
130631,1,2974
130634,0,24469
130641,1,7247
130645,0,5088
130647,0,3052
130648,0,16406
130648,1,2569
130651,0,9709
130655,0,84616
130655,1,7249
130657,0,2460
130657,1,3856
130662,0,38610
130663,0,253383
130667,0,22075
130668,0,10372
130673,0,51392
130674,0,2201
130677,0,5273
130678,0,3172
130679,0,1096
130681,0,3785
130682,1,5951
130683,0,8154
130684,0,448622
130685,0,105006
130686,0,7060
130686,1,8248
130690,0,1095
130691,1,1616
130692,0,53698
130692,1,10853
130693,0,3060
130695,0,2214
130696,0,6145
130696,1,1015
130697,0,56260
130697,1,13690
130699,0,186
130705,0,16369
130707,0,29841
130708,0,4597
130709,0,3083
130710,0,2095
130711,0,1346
130712,0,7144
130714,0,6008
130714,1,6309
130718,0,4447
130721,0,9841
130721,1,17292
130724,0,1269
130725,1,7287
130726,0,2758
130726,1,1588
130728,0,18858
130732,1,3685
130733,0,34
130733,1,7684
130734,0,18525
130735,0,327
130736,0,4888
130742,0,102485
130742,1,10235
130743,0,4488
130743,1,783
130744,0,1507
130745,0,33964
130746,0,25203
130747,0,4457
130748,0,17897
130749,0,36974
130754,0,9589
130754,1,10665
130756,0,700
130757,0,808
130757,1,59772
130759,0,3962
130762,0,16408
130764,1,12351
130766,0,2156
130767,0,4055
130768,0,4227
130768,1,5328
130769,0,27405
130771,0,2972
130772,0,2852
130774,0,9930
130774,1,23383
130777,0,1651
130778,0,2288
130778,1,9867
130780,0,1968
130780,1,11716
130781,0,99288
130781,1,288
130782,0,16216
130782,1,2679
130783,0,16622
130783,1,60
130784,0,5971
130785,0,18143
130786,0,17938
130786,1,37705
130787,0,2064
130788,0,170281
130790,0,681
130791,0,173415
130791,1,25650
130794,0,27952
130795,0,64482
130796,0,2441
130797,0,5965
130798,0,9394
130799,0,44234
130802,0,938
130803,1,3502
130804,0,318481
130804,1,7285950
130805,1,7064
130808,0,39065
130810,0,3507
130814,0,159754
130814,1,2970
130817,0,328199
130819,0,9962
130819,1,21614
130821,0,17507
130821,1,1317778
130825,0,1389
130825,1,12053
130826,0,22846
130826,1,42750
130827,0,3302
130828,1,13026
130829,0,10733
130831,0,14835
130833,0,192977
130834,0,522872
130837,0,1924
130838,0,54780
130838,1,32758
130839,0,3594
130844,0,15802
130845,0,14177
130845,1,6355
130846,0,4561
130847,0,11574
130849,0,2908
130850,0,1
130850,1,17166
130851,0,4811
130852,0,3258
130853,0,14082
130854,0,6976
130856,1,6921
130860,1,7373
130861,0,5629
130862,0,26140
130865,1,23902
130868,0,1401
130872,0,161769
130872,1,23460
130874,0,3200
130875,0,7513
130877,0,8806
130877,1,50974
130878,0,11638
130878,1,2890
130880,0,11198
130882,0,9600
130882,1,7858
130885,0,5306
130885,1,25764
130886,0,442449
130887,0,132643
130887,1,1095
130889,0,7604
130889,1,4828
130890,0,39830
130890,1,16831
130901,0,2927
130902,1,17003
130903,0,1269
130903,1,64267
130904,0,68271
130904,1,8506
130905,0,18944
130906,0,93756
130908,0,2059
130914,0,12957
130919,0,47385
130920,0,56126
130920,1,2923
130921,0,351746
130925,0,13780
130925,1,14880
130927,0,179816
130929,0,5639
130929,1,55766
130930,0,1725
130937,0,1584483
130937,1,3536
130938,0,16317
130938,1,5594
130939,1,5483
130940,0,18858
130941,0,17205
130943,0,18206
130943,1,715
130944,0,77
130945,0,3428
130949,0,75288
130949,1,246408
130950,0,3007
130950,1,5388
130953,0,30071
130955,0,2889
130956,0,4942
130962,0,2628
130963,0,1875
130964,0,2381
130967,0,241562
130968,0,6227
130968,1,170
130969,1,3688
130973,0,8207
130974,0,593
130974,1,1377
130976,0,11192
130977,0,1567
130979,0,488
130982,0,55810
130983,0,1491
130986,0,185791
130986,1,7756
130988,0,36347
130988,1,98680
130989,0,1348
130989,1,4071
130993,0,57503
131003,0,567
131005,0,10696
131005,1,61107
131006,0,9035
131007,0,34986
131007,1,13205
131008,0,791
131008,1,6141
131009,0,29258
131010,0,5095
131010,1,3415
131011,0,9575
131013,0,3523
131014,0,24750
131014,1,65444
131016,0,3809836
131017,0,422388
131019,0,1675
131021,0,4137
131023,1,10700
131024,0,5751
131025,0,112330
131026,0,61
131026,1,2028900
131027,0,3393
131029,1,26455
131030,1,7125
131031,0,113823
131032,0,24888
131032,1,31239
131034,0,4246
131034,1,3249
131035,0,895
131036,0,25335
131037,0,4555
131038,0,12252
131039,0,13635
131041,1,43607
131042,0,4306
131043,0,90944
131043,1,8042
131044,0,33756
131045,0,195892
131045,1,1530
131046,0,23886
131047,0,920
131048,0,3327534
131049,0,2552
131050,0,203
131050,1,2104
131051,0,43404
131051,1,5135
131052,0,1470
131052,1,49221
131055,0,19890
131056,0,7970
131056,1,17699
131057,0,28118
131057,1,50
131060,0,5386
131060,1,11442
131066,0,2020
131071,0,2867
131072,0,8120
131072,1,1155
131073,0,16055
131074,0,186
131074,1,3060
131075,0,37038
131075,1,1266
131076,0,69485
131078,0,7738
131078,1,3740
131081,0,299190
131081,1,723144
131085,1,1251
131086,0,3216
131087,0,43038
131089,0,63337
131090,0,39347
131090,1,18457
131096,0,2535
131097,0,16530
131097,1,10236
131100,1,16229
131102,0,1755
131102,1,14461
131103,1,90080
131104,0,4754
131106,0,1896
131106,1,1423
131108,0,77845
131108,1,11995
131109,0,2885
131109,1,3499
131113,0,8920
131113,1,24191
131114,0,2141
131116,0,21015
131117,0,8942
131118,0,13200
131118,1,13178
131122,0,49562
131122,1,948
131123,0,2810
131124,0,44781
131125,0,47876
131125,1,372068
131126,0,11935
131127,0,13796
131128,0,11461
131129,0,39366
131130,0,1680
131131,0,8326
131131,1,14705
131135,0,778
131139,0,3058
131139,1,7539
131141,0,106867
131141,1,72976
131142,0,2731
131145,0,12550
131145,1,6927
131146,0,1693
131148,0,6286
131152,0,20814
131157,0,3320
131158,0,52502
131161,0,15024
131162,0,36335
131162,1,6498
131163,0,42568
131163,1,4954
131165,0,17208
131166,0,3080
131166,1,40
131167,1,201700
131168,1,4098
131169,0,800
131170,0,31645
131171,0,834
131172,0,2019
131173,0,41071
131175,0,22097
131175,1,17859
131177,0,27102
131177,1,1692
131179,0,6438
131179,1,49
131180,0,54091
131181,0,11116
131181,1,440333
131183,0,3139
131186,0,35733
131190,0,9489
131190,1,34499
131191,0,1010864
131194,0,3188
131195,0,7631
131197,0,24805
131199,0,19193
131199,1,62436
131204,0,9323
131204,1,7226
131206,0,29155
131206,1,72583
131207,0,111811
131208,0,15150
131214,0,7767
131214,1,3068
131216,0,32029
131216,1,58097
131218,0,16293
131219,0,60713
131219,1,19005
131221,0,2428
131221,1,11168
131222,0,10475
131222,1,46493
131223,0,6804
131225,0,15360
131225,1,4103
131226,0,303038
131226,1,21114
131230,0,15525
131230,1,2475
131231,0,1555
131232,0,5685
131232,1,15766
131233,0,148963
131234,0,7947
131235,0,519
131239,1,11959
131240,0,2599
131241,0,3100
131242,0,6867
131243,0,1882
131243,1,1276
131245,0,7186
131246,0,50680
131246,1,17864
131247,0,1183
131247,1,2903
131248,0,2100
131249,0,18430
131250,0,5741
131252,0,61532
131255,0,24385
131257,0,20430
131259,0,18691
131259,1,284
131260,0,9287
131261,0,103
131265,0,171
131267,0,3879
131272,0,5945
131276,0,2014
131283,0,24804
131283,1,54265
131285,0,8321
131285,1,3976
131286,0,7082
131286,1,181
131290,0,5933
131295,0,0
131296,0,1326
131296,1,22838
131299,0,5266
131299,1,910
131302,0,29645
131302,1,1088878
131303,0,10068
131310,0,3209404
131310,1,1020525
131311,0,378593
131315,0,2051
131320,0,2258
131321,0,1462
131328,0,58006
131328,1,5430
131329,0,37878
131330,0,12332
131330,1,25906
131332,0,23323
131337,0,2489
131339,0,19032
131339,1,2358
131340,0,17776
131341,0,4057
131341,1,18635
131342,0,3706
131344,0,6633
131347,1,4380
131349,0,11137
131354,0,1531
131357,0,5528
131358,0,1284
131359,0,26588
131361,0,35608
131362,0,65682
131363,0,3013
131365,0,4531
131365,1,9263
131366,0,69368
131366,1,3358
131367,0,23652
131367,1,23101
131368,0,31223
131370,0,12834
131378,0,21003
131379,0,21676
131379,1,8593
131383,0,35574
131384,0,17696
131384,1,63921
131387,0,34004
131387,1,26740
131388,0,2116
131389,0,9083
131394,0,37347
131395,0,144373
131395,1,0
131396,0,274836
131396,1,23936
131397,0,11549
131397,1,7447
131400,0,56410
131400,1,1293
131401,0,3483
131404,0,72421
131404,1,7522
131407,0,1706
131407,1,21684
131408,0,89372
131408,1,8367
131409,1,4802
131411,0,20798
131411,1,17598
131412,0,5009
131413,0,8172586
131413,1,369562
131414,0,3841
131415,0,5535
131416,0,2967
131418,0,1071
131421,0,29160
131421,1,6049
131422,1,26153
131423,0,3542
131425,0,21090600
131425,1,34765005
131426,1,29635
131427,0,1408
131427,1,21307
131431,0,4773
131441,0,42138
131444,0,58147
131444,1,23277
131445,0,3457
131445,1,31162
131448,0,59
131448,1,20161
131451,0,10186
131451,1,874
131453,0,26850
131453,1,1120
131454,0,45365
131454,1,1946392
131457,0,9689
131458,0,7470
131459,0,3755
131459,1,32003
131460,1,10639
131461,0,2929
131461,1,9431
131463,0,33641
131463,1,7895
131465,0,3271
131465,1,30498
131466,0,28602
131467,0,14059
131467,1,17472
131469,0,41029
131472,0,4051
131472,1,5240
131473,0,3532
131475,0,2193
131476,0,35092
131476,1,3189
131478,0,8957
131478,1,9835
131480,0,69172
131480,1,7111517
131481,0,10230
131482,0,34550
131482,1,5747
131485,0,20080
131485,1,231
131486,0,9696
131486,1,65437
131487,0,189
131492,0,2065
131493,0,2184
131493,1,42680
131494,0,28218
131497,0,723085
131505,0,2549
131506,0,5654
131507,0,46836
131510,1,1170
131512,0,14622
131516,0,16810
131516,1,68831
131517,0,25916
131518,0,20699
131518,1,23897
131520,0,2232
131611,1,63022
131612,0,11532
131613,0,10928
131900,0,16846
140001,0,40434
140012,0,22430
140016,0,14019
140018,0,92194
140018,1,52385
140020,1,62845
140030,0,40306
140030,1,10264
140032,0,748
140033,0,30099
140033,1,4610
140036,0,7620
140043,0,9596
140048,0,17598678
140048,1,1071
140050,0,13033
140055,0,15431
140059,0,9045
140063,0,123714
140064,0,535934
140076,0,2214
140078,0,45215
140078,1,48
140080,1,969100
140084,0,27048
140092,0,5413
140092,1,17884
140097,0,7943
140101,0,6776
140105,0,2395988
140106,0,4571
150119,0,11242
150120,0,16891
150120,1,1504
150206,0,73295
150206,1,524361
150221,0,85873
150221,1,3043
150225,1,3021
150229,0,1539
150235,0,11194
150236,0,19603
150237,1,4208
150244,0,354
150245,0,749
150249,0,42418
150250,0,81716
150258,0,41307
150258,1,33048
150262,0,8140
150262,1,7409
150266,0,104727
150266,1,811
150270,0,63381
150270,1,4105
150272,0,18
150281,0,8209
150287,0,5162
150287,1,3091
150292,0,551531
150296,0,189142
150296,1,4232
150312,0,4811
150312,1,9943
150313,0,42398
150316,0,141320
150316,1,26231
150317,0,17704
150317,1,33658
150323,0,2216
150325,0,93780
150327,0,2332
150327,1,27324
150330,0,12220
150334,0,365917
150335,0,23927
150336,0,156898
150340,0,140698
150340,1,723
150341,0,1282
150344,0,15183
160101,0,11916
160103,0,3222
160108,1,156823
160110,0,41098
160113,0,26794
160115,0,1033737
160116,0,979972
160118,0,5395
160127,0,318533
160127,1,3571
160129,0,1529
160135,0,2268
160141,0,14505
160141,1,2508
160146,0,10518
160151,0,5712
160157,0,82299
160157,1,204841
160160,0,66319
160160,1,32282
160162,0,1587
170014,0,2608
170025,0,231723
170025,1,460
170040,0,7647
170044,0,236
170047,0,20547
170050,0,5124
170054,0,192250
170058,1,76235
170062,0,4375
170064,0,6457
170064,1,13939
170066,1,18637
170071,0,43912
170102,0,0
180006,0,5288
180009,0,2232
180010,1,14840
180012,1,13752
180026,0,1808
180026,1,130
180039,0,16621
180048,0,68442
180057,0,5830
180061,0,1087
180064,0,16373
190002,0,181178
190008,0,51061
190008,1,2178
190013,1,1867
190015,0,33402
190015,1,4989
190025,0,10272
190036,0,9906
190045,0,2126
190046,0,3839
190047,0,31148
190053,0,13505
190056,0,22910
190058,1,102599
190059,0,16663
190066,1,51913
190069,0,1999
190070,0,9002
190070,1,22999
190071,0,6642
190075,0,3714
190080,0,3525
190081,1,189200
190083,0,2436
190084,1,264
190085,0,2553
190089,0,13999
190093,0,39836
190096,0,15751
190101,0,11710
190101,1,5184
190102,0,8232
190103,0,29227
190104,0,2275
190104,1,11571
190107,0,211725
190108,1,1392
190118,0,7076
190123,0,282851
190126,0,14681
190126,1,113544
190130,0,28244
190130,1,772
190131,1,19628
190134,1,359879
190142,0,16436
190150,0,108663
190150,1,7879
190155,0,1760
190163,0,1349
190166,0,20452
190166,1,259
190169,0,100627
190172,0,13916
190180,0,2502
190181,0,18834
190181,1,9269
190182,0,16093
190184,0,35308
190185,0,2600
190187,0,27902
190187,1,6243
190188,0,815238
190189,0,800647
190192,0,76358
190193,0,4224
190204,0,1584
190207,0,89419
190208,0,31829
190211,0,26841
190211,1,4162
190215,0,32113
190218,0,131
190219,1,117911
190220,0,4642
190223,0,2871
190227,0,10780
190232,0,47872
190233,0,9721
190233,1,318
190236,0,1727018
190239,1,108004
190244,0,311372
190265,0,177
190265,1,48257
190281,0,3635
190282,1,11867
190285,0,11845
190303,0,2117
190303,1,30182
190304,1,197
190305,0,230848
190305,1,794
190307,1,13385
190308,1,83932
190311,0,1316602
190312,0,22989
190313,0,34308
190320,0,47096
190323,0,20005
190335,0,1564
190336,0,7757
190337,0,4730
190341,0,1542
190342,0,425363
190365,0,10910
190367,0,38382
190370,0,735
190380,0,15421
190380,1,127050
190405,1,23057
190406,0,72
190407,0,57584
190410,0,1734
190410,1,8138
190416,0,20747
190419,0,106315
190425,0,2413595
190425,1,441617
190428,0,9983
190429,0,9407
190435,0,18574
190435,1,4654
190438,0,63277
190443,1,16587
190448,0,234778
190501,0,25445
190503,0,16835
190504,0,21439
190504,1,122012
190506,0,55803
190508,0,30207
200006,0,47681
200010,0,7178
200020,0,1088462
200022,1,27456
200025,0,264
200026,0,5142
200027,0,489894
200027,1,11469
200029,0,9241
200029,1,127966
200032,0,2590584
200039,0,143
200039,1,379
200041,0,820487
200046,0,97821
200048,0,7369
200057,0,6199
200065,0,48881
210001,0,1177
210006,0,74302
210017,0,283
210018,0,254176
210018,1,4727
210019,1,53630
210020,0,14256
210040,0,20041
210042,0,47960
210046,0,7555
210061,1,834
210063,0,13738
210063,1,0
210075,0,621
210080,0,495
210087,0,13246
210087,1,15890
210090,0,1260
210092,0,94945
210095,0,42715
210101,0,72476
210101,1,2655548
210103,0,21273
210105,0,2662
220002,0,3155
220002,1,2
220007,0,12605
220007,1,5420
220008,0,5979
220012,0,2219
220013,0,17283
220016,1,20791
220017,0,207
220017,1,2199
220027,0,189301
220028,0,4271
220031,1,6527
220036,0,5047
220046,0,21418
220048,0,249468
220052,1,10405
220056,0,41149
220058,0,9307
220061,0,274442
220064,0,12860
220066,0,30762
220071,0,2770
220073,0,43292
220075,0,11100
220076,0,2232
220078,0,3249
220079,0,48027
220079,1,13996
230006,1,9479
230010,0,433510
230010,1,80130
230017,0,275015
230018,0,12803
230021,0,69687
230025,0,12422
230026,0,1020
230028,0,44946
230036,0,7412
230043,0,59725
230043,1,9732
230044,0,101490
230050,0,263
230051,1,250374
230052,0,124101
230052,1,456330
230062,0,243096
230064,0,55767
230074,0,6894
230074,1,318
240003,0,250353
240004,0,176365
240008,1,25253
240009,0,175072
240010,0,5008202
240011,0,793
240012,0,8947
240014,0,19141
240016,0,7713
240017,0,3466
240021,0,2349
240022,0,16125
240025,0,2220
240031,0,18702
240032,1,31768
240035,0,7089
240036,0,64682
240041,0,64773
240041,1,2406864
240044,1,9978
240046,0,4021
240051,0,3978
240055,0,302
240055,1,1542
240056,0,77931
240056,1,514
240058,0,115666
240058,1,66726
240060,0,5254
240061,1,40558
240062,0,112
240063,0,198
240064,1,1346
240065,0,23334
240066,0,518797
240066,1,27309
240068,0,16914
240074,0,842172
240077,0,3511
240080,0,2841
240081,0,3132
240085,0,14570
240086,0,4
240088,0,17421
240089,0,50725
240089,1,18934
240090,0,6186
240094,0,38
240099,0,154291
240101,0,3300
240102,0,28070
240103,0,686
240105,0,11809
240106,0,1120
240106,1,3
240109,0,306560
240109,1,5090
240110,0,4408
240110,1,73622
240300,0,11723
250004,0,7299
250007,0,67491
250009,0,297047
250014,0,150057
250020,0,13873
250025,0,5683
250027,0,34962
250028,0,23215
250035,0,1220
250035,1,736
250045,0,16
250052,0,689
250053,0,24918
250057,0,5181
250066,0,3543
250069,0,2941
250078,0,7521
250081,0,10630
250085,0,32409
250090,0,252268
250090,1,485
250092,0,1902
250099,0,4129
250100,0,18208
250102,0,1210
260000,0,13579
260000,1,80792
260004,0,47778
260007,1,1503
260008,0,10845
260009,0,32002
260010,0,5797
260010,1,234
260016,0,198330
260019,0,8316
260021,0,336
260025,0,61934
260026,0,16660
260027,0,396
260038,1,196411
260049,0,74
260050,0,453920
260051,0,6042
260052,0,22073
260052,1,1417
260056,0,753265
260056,1,929
260059,0,16142
260059,1,5075
260062,0,153365
260068,0,192
260069,1,43511
260070,0,4282
270001,0,19338
270001,1,105
270002,0,1122
270006,0,80986
270009,0,114611
270011,0,633469
270011,1,533
270012,0,212891
270016,0,2969
270018,0,5623
270020,0,538165
270023,0,32464
270025,0,9898
270027,0,221065
270028,0,42079
270032,0,364485
270032,1,316
270033,1,1453225
270038,0,159926
270044,0,6593
270045,0,237307
270051,0,19273
270052,0,56446
270061,0,141
270062,0,3604
270063,0,99894
270064,1,33033
270065,0,239596
270068,0,462
270073,0,37222
270074,0,16582
270077,0,35956
270078,0,76531
270083,0,4831
270083,1,21
270084,0,5307
270085,0,186784
270090,0,56519
270090,1,2438
270096,0,1345
270099,0,113147
270101,0,54955
270115,0,4056
280001,0,673
280001,1,1632749
280004,0,1279
280005,0,16531
280007,0,5095
280009,0,28959
280010,0,7797
280011,0,21544
280014,1,84282
280015,0,385303
280017,1,67188
280018,0,764
280020,0,26420
280020,1,1383
280024,0,913
280027,0,177246
280028,0,1304
280031,0,6227
280035,0,29513
280042,0,87142
280047,0,8039
280051,0,14253
280054,0,5918
280057,0,469278
280057,1,1086
280063,0,559
280067,0,34540
280068,0,35623
280069,0,14938
280071,0,7291
280072,0,29739
280073,1,34877
280074,1,23197
280075,0,623
280078,0,2985
290002,0,3138
290003,0,140038
290004,0,25416
290004,1,2128
290005,1,44512
290006,0,98274
290007,0,41896
290008,0,69389
290009,0,1829797
290010,0,3964682
290010,1,804
290014,0,68400
290015,0,2028
290016,0,2017
290017,0,609
290018,0,229936
290019,0,469
290021,0,890
290023,0,35824
290024,0,38
290025,0,1064735
290028,1,26401
290031,1,14868
290037,1,1691
290039,0,142797
290042,0,57143
290048,0,354
290050,0,1100252
290051,0,6367
290052,0,21857
290053,0,4372
290053,1,117
290054,0,3077
290057,0,11251
290058,0,587060
290061,0,17266
290062,0,15546
290065,0,9960
290066,0,167
290074,1,34406
290077,0,60761
290077,1,1582
290079,0,21625
290081,0,89595
290083,0,6522
290086,0,12085
290087,0,360608
290088,0,1072654
290089,0,31612
290091,0,3190
290092,1,100907
290093,0,244776
290093,1,1348
290099,0,32937
290103,0,13281
290105,0,3503
290106,0,599107
290108,0,8309
290108,1,61
290109,0,9582
290113,1,0
290114,0,1136
290118,0,175276
290121,0,3858
290127,0,1732
290128,0,13890
300004,0,44195
300005,0,42826
300005,1,5923
300008,0,26766
300010,0,11037
300015,0,1647
300016,0,35727
300017,0,0
300019,0,41850
300020,0,275446
300023,0,10307
300024,0,9535
300025,0,335429
300026,0,8554
300027,0,253040
300029,0,1918117
300031,1,11663
300037,0,137034
300040,0,12823
300043,0,3024653
300047,0,12219
300049,1,31724
300053,0,170778
300059,0,16685
300061,0,16797
300063,0,3560311
300065,0,38998
300067,0,11371
300069,0,266
300073,0,42834
300074,0,17863
300074,1,2489
300076,0,522
300077,0,30926
300078,0,653321
300083,0,41239
300085,0,118008
300087,1,13711
300088,0,403
300090,0,1001
300091,1,76847
300092,0,58775
300093,0,1831
300095,0,4275
300101,0,131491
300105,0,32784
300106,0,2908
300107,0,4661
300110,0,6223
300111,0,27271
300112,0,29069
300116,0,5523
300117,0,16483
300119,0,5956
300120,0,243514
300122,0,1984
300123,0,21669
300124,0,12561
300125,0,47622
300126,0,465
300128,0,1081
300131,0,42581
300132,0,47641
