HocoNum,TechType,HighSpeed,population,state
190008,DSL,1,0,FL
190192,DSL,0,0,FL
190204,Other,0,1422,FL
190275,DOCSIS,0,22553,FL
200022,FTTH,1,27029,FL
200046,Other,0,97821,FL
210069,Other,0,380,FL
230021,Other,0,0,FL
240010,Other,0,5008202,FL
240041,DSL,0,14902,FL
240041,DSL,1,31891,FL
280001,DOCSIS,1,236127,FL
290009,Other,0,25839,FL
290017,DSL,0,741,FL
290048,DOCSIS,0,354,FL
290050,Other,0,79,FL
300119,DOCSIS,0,2842,FL
300119,Other,0,119,FL
300164,Other,0,2095,FL
310015,Other,0,146,FL
310028,Other,0,6786,FL
310044,FTTH,1,82,FL
320052,DSL,0,2,FL
320121,DSL,0,183494,FL
330013,FTTH,0,65457,FL
350077,Other,0,37937,FL
350122,DSL,0,9,FL
350123,DOCSIS,1,184177,FL
350137,DSL,1,89,FL
360074,Other,0,68445,FL
360089,Other,0,69736,FL
360131,Other,0,187,FL
360131,Other,1,109,FL
130044,DOCSIS,0,29329,GA
130044,DSL,0,17840,GA
130044,FTTH,0,309,GA
130077,DSL,0,7011309,GA
130077,FTTH,1,2161981,GA
130127,DSL,0,3683,GA
130132,DSL,0,566,GA
130151,FTTH,1,17591,GA
130176,FTTH,1,69736,GA
130228,DSL,0,89628,GA
130228,FTTH,0,6181,GA
130235,DOCSIS,0,420171,GA
130235,DOCSIS,1,1409759,GA
130242,DOCSIS,0,40295,GA
130242,FTTH,0,652,GA
130258,DSL,0,51801,GA
130265,DOCSIS,0,3926,GA
130265,DSL,0,11340,GA
130265,FTTH,0,3318,GA
130272,DOCSIS,0,8973,GA
130281,DOCSIS,0,29702,GA
130317,DOCSIS,0,25820,GA
130317,DOCSIS,1,5461245,GA
130317,FTTH,1,137,GA
130334,DOCSIS,0,73728,GA
130334,DSL,0,3760,GA
130334,FTTH,0,14376,GA
130360,DOCSIS,1,284818,GA
130360,FTTH,1,9505,GA
130391,DOCSIS,0,11992,GA
130391,DSL,0,3758,GA
130391,FTTH,0,3650,GA
130471,DSL,0,325,GA
130545,DSL,0,1571,GA
130589,DOCSIS,0,29724,GA
130589,FTTH,0,24511,GA
130623,DSL,1,507,GA
130623,FTTH,0,3134,GA
130623,FTTH,1,1420,GA
130746,DOCSIS,0,19087,GA
130746,DSL,0,18996,GA
130746,FTTH,0,726,GA
