HocoNum,TechType,HighSpeed,population
130423,DOCSIS,0,10944
130423,DSL,0,17817
130423,FTTH,0,14952
130425,DSL,0,34569
130427,DOCSIS,0,118642
130427,DSL,0,83808
130427,FTTH,0,8685
130429,DOCSIS,0,69886
130429,Other,0,5929
130431,DSL,0,485
130431,FTTH,0,384
130432,DOCSIS,0,37474
130432,DSL,0,130670
130432,FTTH,1,123170
130433,DSL,0,3265
130437,Other,0,6206
130439,DSL,0,11021
130440,DSL,0,77347
130444,DSL,0,10189
130445,DOCSIS,0,51201
130446,DOCSIS,0,13548
130448,DSL,0,5503
130448,Other,0,18415
130449,DSL,0,3594
130449,FTTH,0,141
130450,FTTH,0,3605
130453,DOCSIS,0,38528
130453,DSL,0,32084
130453,FTTH,0,19334
130453,FTTH,1,4522
130454,FTTH,0,2407
130455,DSL,0,25161
130455,FTTH,0,6200
130455,FTTH,1,64612
130458,DSL,0,11572
130458,FTTH,0,16071
130458,FTTH,1,11470
130458,Other,0,83049
130459,DOCSIS,1,503308
130459,FTTH,1,503308
130460,FTTH,0,2508
130464,DSL,0,33414
130464,FTTH,0,17882
130464,Other,0,10354
130471,DOCSIS,0,95647
130471,DSL,0,3525636
130471,FTTH,0,122500
130471,FTTH,1,203615
130471,Other,0,11661
130472,FTTH,0,6253
130472,Other,0,6388
130473,DSL,0,4072
130473,FTTH,1,3123
130475,DSL,0,8678
130475,FTTH,1,8678
130475,Other,0,8678
130476,DOCSIS,0,1039
130476,DSL,0,4310
130476,FTTH,0,3535
130477,DOCSIS,0,229
130477,DSL,0,8895
130477,FTTH,0,4285
130477,Other,0,1194
130478,FTTH,0,1056
130479,DSL,0,7037
130479,FTTH,0,1128
130481,DSL,0,721
130481,FTTH,0,622
130481,Other,0,70635
130482,DSL,0,5875
130482,FTTH,1,5875
130483,DSL,0,1088
130483,FTTH,0,5377
130484,DOCSIS,1,4951
130484,DSL,0,4951
130484,FTTH,1,11950
130485,DOCSIS,0,35638
130485,DSL,0,35638
130485,FTTH,0,35638
130485,Other,0,35638
130487,DSL,0,6802
130487,FTTH,0,1155
130488,DSL,0,1102
130489,DSL,0,769
130489,Other,0,3212
130490,DSL,0,191647
130490,FTTH,1,52690
130490,Other,0,15983
130491,DOCSIS,0,130
130492,DSL,0,8220
130492,Other,0,111577
130494,DSL,0,299
130494,FTTH,0,15494
130494,FTTH,1,2404
130494,Other,0,675
130495,FTTH,0,510
130497,DOCSIS,0,382136
130497,DSL,0,26727
130497,FTTH,0,346
130500,FTTH,0,70
130500,Other,0,160646
130502,DSL,0,2093
130502,FTTH,0,10158
130502,Other,0,15650
130503,DSL,0,1242
130507,DSL,0,3984
130507,FTTH,0,40380
130509,FTTH,0,7904
130511,DSL,0,1710
130511,Other,0,29769
130513,Other,0,118560
130514,DSL,0,1953
130514,FTTH,0,1144
130520,DOCSIS,1,49612
130524,DSL,0,3167
130524,FTTH,0,2306
130526,DSL,0,10709
130526,FTTH,1,15971
130527,DSL,0,5307
130527,FTTH,1,3464
130527,Other,0,120973
130528,FTTH,0,58
130528,FTTH,1,753
130528,Other,0,7041
130532,DSL,0,1553
130532,FTTH,0,644
130532,Other,0,4228
130534,DOCSIS,0,51335
130534,DOCSIS,1,502345
130534,DSL,0,13557
130534,Other,0,26579
130535,DSL,0,17271
130538,DSL,0,5621
130538,FTTH,0,3377
130539,DSL,0,5359
130539,FTTH,0,17081
130539,FTTH,1,1338
130540,DOCSIS,0,27250
130542,DSL,0,7006
130543,DSL,0,2825
130543,FTTH,0,1946
130544,DSL,0,3363
130544,FTTH,0,127
130545,DSL,0,2755
130546,DOCSIS,0,2040
130546,DSL,0,2471
130546,FTTH,0,21514
130546,Other,0,137695
130550,DOCSIS,0,52372
130550,DSL,0,78432
130550,DSL,1,28
130550,FTTH,0,47278
130551,FTTH,0,5575
130552,DSL,0,21367
130553,Other,0,221638
130555,FTTH,0,1134
130557,DSL,0,13625
130557,FTTH,0,614
130558,DSL,0,3884
130558,FTTH,0,5365
130559,DSL,0,818
130559,FTTH,0,15451
130559,Other,0,15149
130560,DSL,0,28851
130560,FTTH,0,24387
130561,DSL,0,6629
130561,FTTH,0,2091
130565,DSL,0,339
130565,FTTH,0,3353
130567,Other,0,12611
130569,DOCSIS,0,23355
130569,DSL,0,48970
130569,FTTH,0,1534
130570,DSL,0,7492
130570,FTTH,0,3672
130570,Other,0,12280
130574,FTTH,0,3673
130575,Other,0,1773
130576,DOCSIS,1,63923
130578,DOCSIS,0,14509
130578,DSL,0,100754
130578,FTTH,1,105166
130580,DSL,0,5819
130580,FTTH,0,1527
130581,DSL,0,954
130581,FTTH,0,1202
130583,DSL,0,3332
130583,FTTH,0,3436
130583,FTTH,1,2568
130583,Other,0,10023
130584,DSL,0,7105
130584,FTTH,0,1637
130584,Other,0,40736
130586,DSL,0,8372
130586,FTTH,1,57195
130586,Other,0,3099
130587,DSL,0,1374623
130587,FTTH,0,1371638
130587,Other,0,1371638
130588,DSL,0,10274
130588,FTTH,0,12257
130588,Other,0,5471
130588,Other,1,307
130589,DOCSIS,0,133700
130589,DSL,0,64094
130589,FTTH,0,52367
130590,DSL,0,2128
130590,Other,0,5251
130591,DOCSIS,0,458707
130592,FTTH,0,2872
130594,Other,0,328
130595,DSL,0,1235577
130595,FTTH,1,509768
130596,DSL,0,3527
130596,FTTH,0,72
130597,DSL,0,26684
130598,DSL,0,6269
130598,FTTH,0,14212
130598,Other,0,16957
130601,DSL,0,284
130602,DOCSIS,0,997
130602,DSL,0,14350
130602,FTTH,0,1877
130602,Other,0,18229
130603,FTTH,0,1667
130603,Other,0,3318
130604,DSL,0,2853
130605,DSL,0,1142
130605,FTTH,0,682
130605,Other,0,29761
130606,DOCSIS,1,37978
130606,FTTH,1,38051
130606,Other,0,197884
130607,DSL,0,15595
130607,FTTH,0,2743
130609,DSL,0,1459
130609,FTTH,0,4393
130610,DSL,0,1719
130612,DSL,0,28772
130612,FTTH,0,4209
130612,FTTH,1,2104
130613,DSL,0,1279
130613,FTTH,0,638
130614,DSL,0,8835
130614,Other,0,40863
130616,DOCSIS,0,434
130616,FTTH,0,6459
130617,DOCSIS,0,40962
130617,DSL,0,35825
130617,FTTH,1,41480
130619,DSL,0,78204
130620,DOCSIS,0,204356
130620,DSL,0,229251
130620,FTTH,0,201227
130621,DOCSIS,0,9217
130621,FTTH,0,2832
130622,DSL,0,1073
130623,DOCSIS,0,35495
130623,DSL,0,34219
130623,DSL,1,1321
130623,FTTH,0,62291
130623,FTTH,1,4709
130623,Other,0,5598
130624,DSL,0,42285
130624,FTTH,0,3524
130624,Other,0,198715
130626,DSL,0,1242
130627,DSL,0,9908398
130630,DSL,0,1575
130630,FTTH,0,7482
130630,Other,0,702
130631,FTTH,0,3176
130631,Other,0,891
130634,Other,0,13946
130641,DOCSIS,0,6959
130645,DSL,0,5442
130647,Other,0,3020
130648,DOCSIS,0,18975
130651,DOCSIS,0,2604
130651,DSL,0,5624
130651,FTTH,0,984
130651,Other,0,671
130653,DSL,0,48323
130653,FTTH,0,1744
130655,DOCSIS,0,85756
130655,DSL,0,18208
130657,DSL,0,6256
130657,FTTH,0,6256
130661,FTTH,0,4971
130662,DSL,0,14209
130662,FTTH,0,25116
130663,Other,0,202241
130667,DSL,0,34812
130668,DOCSIS,0,10956
130672,DOCSIS,0,622
130673,DSL,0,34122
130673,FTTH,0,5458
130673,Other,0,49539
130674,DSL,0,1877
130674,FTTH,0,113
130677,DSL,0,5319
130677,FTTH,0,4343
130678,DSL,0,3172
130678,FTTH,0,857
130679,DSL,0,941
130679,FTTH,0,181
130681,DSL,0,3785
130682,FTTH,0,4228
130683,DSL,0,8154
130684,FTTH,0,6533
130684,Other,0,436186
130685,DSL,0,68340
130685,FTTH,0,68340
130685,Other,0,68340
130686,DSL,0,15308
130686,FTTH,1,8248
130690,DOCSIS,0,1095
130691,DSL,0,1616
130691,FTTH,0,1612
130692,DOCSIS,0,411
130692,FTTH,0,5518
130692,Other,0,63454
130693,FTTH,0,5131
130695,DSL,0,677
130696,DSL,0,4965
130696,FTTH,1,5489
130696,Other,0,1806
130697,DSL,0,9021
130697,FTTH,1,9821
130697,Other,0,53564
130699,DSL,0,186
130707,Other,0,8494
130708,DSL,0,3008
130708,FTTH,0,1565
130708,Other,0,24
130709,DSL,0,2983
130709,FTTH,0,454
130710,DSL,0,2095
130710,FTTH,0,240
130711,FTTH,0,800
130712,DSL,0,12911
130712,FTTH,0,495
130714,DOCSIS,0,4074
130714,DSL,0,7935
130714,FTTH,1,2434
130718,DSL,0,4439
130721,DSL,0,4125
130721,FTTH,0,18396
130721,Other,0,219
130724,DOCSIS,0,1269
130725,FTTH,1,7171
130726,DSL,0,4344
130726,FTTH,1,1588
130728,DSL,0,571
130728,FTTH,0,1974
130728,Other,0,15901
130732,FTTH,0,8172
130733,DSL,0,3437
130733,FTTH,0,4247
130733,Other,0,53
130734,DOCSIS,0,16820
130734,DSL,0,4571
130735,DSL,0,327
130736,DSL,0,4429
130736,Other,0,1413
130742,DSL,0,6885
130742,FTTH,0,9526
130742,Other,0,112199
130743,DSL,0,4485
130743,DSL,1,783
130743,FTTH,0,3935
130744,DSL,0,1450
130744,FTTH,0,57
130745,DSL,0,20230
130745,FTTH,0,14821
130746,DOCSIS,0,20157
130746,DSL,0,17188
130747,DSL,0,4457
130748,FTTH,0,981
130749,Other,0,23244
130754,DSL,0,17891
130754,FTTH,0,5252
130756,Other,0,1754
130757,DOCSIS,0,40598
130757,DSL,0,17142
130759,FTTH,0,4742
130761,DSL,0,4720
130762,DSL,0,16408
130764,DOCSIS,0,12351
130766,DSL,0,791
130767,DSL,0,4064
130768,DSL,0,7366
130768,FTTH,0,2461
130769,DOCSIS,0,19248
130769,DSL,0,6640
130771,FTTH,0,2063
130772,DSL,0,2852
130774,FTTH,1,9599
130774,Other,0,2879
130776,DSL,0,5225
130776,FTTH,0,294
130777,FTTH,0,1651
130778,DSL,0,9752
130778,FTTH,0,7177
130778,Other,0,402
130780,DOCSIS,0,8141
130780,DSL,0,4249
130780,FTTH,0,4964
130781,DSL,0,10579
130781,Other,0,85187
130782,DSL,0,1464
130782,FTTH,0,2067
130782,Other,0,9396
130783,DSL,0,2047
130783,FTTH,0,14842
130784,DOCSIS,0,1090
130784,DSL,0,4686
130785,DOCSIS,0,18003
130785,DSL,0,18003
130786,DOCSIS,0,42843
130786,DSL,0,16081
130787,DSL,0,1837
130787,Other,0,1837
130788,DOCSIS,0,165750
130790,Other,0,681
130791,DSL,0,123763
130791,FTTH,0,346
130791,FTTH,1,8641
130794,DSL,0,36022
130794,FTTH,0,14453
130795,DSL,0,40150
130795,FTTH,0,683
130796,FTTH,0,1920
130797,FTTH,0,5863
130798,DSL,0,8986
130798,FTTH,0,2921
130799,DSL,0,15979
130799,FTTH,0,14599
130799,FTTH,1,17186
130799,Other,0,33889
130802,DSL,0,908
130803,DSL,0,4539
130803,Other,0,2806
130804,DOCSIS,0,93221
130804,DOCSIS,1,6362860
130805,DSL,0,6343
130805,FTTH,0,6343
130808,Other,0,40575
130809,DOCSIS,0,12321
130810,DSL,0,3507
130814,DSL,0,3190
130814,FTTH,0,3914
130814,FTTH,1,185
130814,Other,0,31434
130817,Other,0,328199
130819,DSL,0,11416
130819,FTTH,0,7
130821,DOCSIS,0,2172
130821,DOCSIS,1,1070327
130825,DSL,0,6219
130825,FTTH,0,4401
130826,DOCSIS,0,32743
130826,DSL,0,64114
130826,FTTH,0,6631
130826,Other,0,1034
130827,DSL,0,3360
130828,DSL,0,3087
130828,FTTH,0,10345
130829,Other,0,23899
130831,DSL,0,10615
130831,FTTH,0,4539
130831,Other,0,2865
130833,Other,0,172674
130834,Other,0,522850
130837,DSL,0,2181
130837,FTTH,0,373
130838,DOCSIS,0,3916
130838,DSL,0,22220
130838,FTTH,0,23554
130838,Other,0,132751
130839,DOCSIS,0,3478
130841,DOCSIS,0,70808
130841,DSL,0,68988
130841,FTTH,0,22178
130841,Other,0,83390
130844,DSL,0,16157
130845,DSL,0,2825
130845,FTTH,0,1397
130845,Other,0,17513
130846,DSL,0,4324
130847,DSL,0,10938
130847,FTTH,0,9373
130849,DSL,0,7853
130850,DSL,0,3802
130850,FTTH,1,14717
130851,DSL,0,3863
130851,FTTH,0,681
130852,DSL,0,2039
130852,FTTH,0,2039
130853,DSL,0,3919
130853,FTTH,0,3996
130853,Other,0,10087
130854,DSL,0,5331
130854,FTTH,0,1789
130856,DOCSIS,0,1671
130856,DSL,0,1194
130856,FTTH,0,33
130856,FTTH,1,3786
130860,DSL,0,7675
130861,DSL,0,5459
130861,FTTH,0,308
130862,DSL,0,17070
130862,FTTH,0,2271
130862,Other,0,13970
130865,FTTH,0,36796
130868,DOCSIS,0,1401
130872,DSL,0,215601
130872,FTTH,1,10809
130874,DSL,0,2256
130874,Other,0,3147
130875,DSL,0,7513
130875,FTTH,0,2855
130877,DOCSIS,0,24131
130877,DOCSIS,1,6030
130877,DSL,0,6574
130877,FTTH,0,23840
130877,Other,0,1149
130878,DSL,0,14228
130878,Other,0,14228
130880,FTTH,0,9634
130880,Other,0,9256
130882,DSL,0,14735
130882,FTTH,0,5004
130885,DSL,0,9099
130885,FTTH,1,22117
130885,Other,0,77
130887,DSL,0,10889
130887,Other,0,191435
130889,DOCSIS,0,3764
130889,DSL,0,5888
130889,FTTH,0,2821
130890,DSL,0,49150
130890,FTTH,0,12613
130890,FTTH,1,7105
130890,Other,0,40722
130901,DSL,0,2927
130902,DSL,0,7487
130902,FTTH,0,5415
130903,DOCSIS,1,8342
130903,DSL,0,1824
130903,FTTH,1,19232
130903,Other,1,28619
130904,DSL,0,2649
130904,FTTH,1,159
130904,Other,0,37520
130905,DOCSIS,0,13727
130905,DSL,0,4213
130905,Other,0,2572
130906,DOCSIS,0,9490
130906,DSL,0,69203
130906,Other,0,51175
130908,DSL,0,1274
130908,FTTH,0,376
130912,DSL,0,7971
130914,Other,0,10476
130919,DOCSIS,0,1668
130919,DSL,0,6002
130919,FTTH,0,9222
130919,Other,0,47171
130920,DSL,0,5590
130920,FTTH,0,33265
130921,DSL,0,31634
130921,FTTH,0,2575
130921,Other,0,305309
130925,DOCSIS,0,6795
130925,DSL,0,5039
130925,FTTH,1,7786
130925,Other,0,11639
130927,Other,0,212066
130929,DSL,0,38873
130929,FTTH,0,629
130929,FTTH,1,45571
130930,DSL,0,1639
130930,FTTH,0,4
130937,DSL,0,56541
130937,FTTH,0,9469
130937,Other,0,1588601
130938,DSL,0,9171
130938,FTTH,0,2159
130938,Other,0,16708
130939,FTTH,1,4770
130940,DSL,0,6814
130940,FTTH,0,8577
130940,Other,0,3267
130941,FTTH,0,17422
130943,Other,0,5066
130944,DSL,0,77
130945,DSL,0,2240
130945,FTTH,0,2236
130949,DSL,0,222400
130949,FTTH,1,171111
130950,DSL,0,5627
130950,FTTH,0,139
130950,FTTH,1,2629
130950,Other,0,3667
130953,DSL,0,3998
130953,Other,0,23417
130955,DOCSIS,0,2928
130956,DSL,0,4676
130962,DSL,0,2327
130962,FTTH,0,14
130962,Other,0,254
130963,DSL,0,16
130963,FTTH,0,1875
130964,DOCSIS,0,2034
130964,DSL,0,2381
130967,Other,0,361891
130968,Other,0,434098
130969,DSL,0,39
130969,FTTH,0,3611
130973,DSL,0,8207
130974,DSL,0,2277
130974,FTTH,0,1989
130974,Other,0,1989
130976,DSL,0,7990
130976,FTTH,0,712
130977,DSL,0,485
130977,FTTH,0,1107
130979,DSL,0,488
130983,FTTH,0,1479
130986,DOCSIS,0,118648
130986,DSL,0,158323
130986,FTTH,0,151344
130986,Other,0,5717
130988,DOCSIS,0,45369
130988,DOCSIS,1,8534
130988,DSL,0,12278
130988,DSL,1,467
130988,FTTH,0,9941
130988,FTTH,1,56844
130989,DOCSIS,1,4019
130989,Other,0,955
130993,DSL,0,57503
130993,FTTH,0,129283
131003,DSL,0,1163
131005,DSL,0,17110
131005,FTTH,1,21499
