HocoNum,HighSpeed,population
130283,0,4851
130285,0,4515
130287,0,654
130288,0,34831
130289,0,10515
130290,0,11770
130291,0,6199
130292,0,269391
130299,0,4246
130300,0,3285
130300,1,20540
130302,0,9030
130303,0,7414
130305,0,2430
130307,0,9400
130309,0,117973
130310,0,3597
130311,0,36010
130312,0,3296
130314,0,8958
130315,0,59229
130316,0,269895
130317,0,785852
130317,1,107904567
130321,0,6832
130322,1,584
130324,0,4304
130325,0,3751
130326,0,8863
130327,0,3634
130329,0,49162
130331,0,225717
130334,0,91709
130335,0,1427206
130335,1,165319
130337,0,36610
130338,0,58010
130340,0,60799
130343,0,6358
130344,0,5120
130345,0,5830
130346,0,5460
130347,0,3241
130348,0,40930
130349,0,6569
130352,0,2109
130353,0,3043
130360,0,17190
130360,1,20755274
130361,0,5209
130362,0,17752
130363,0,13449
130364,0,33397
130366,0,14151
130367,0,2744
130368,0,802
130369,0,3828
130370,1,12624472
130374,0,6180
130375,0,7861
130378,0,9078
130380,0,11258
130385,0,40358
130385,1,41258
130386,0,27063
130387,0,24817
130390,0,5210
130390,1,11820
130391,0,12423
130393,0,15057
130395,0,6574
130396,0,51302
130398,0,6085
130399,0,8543
130400,0,14746
130401,0,32189
130402,0,799
130405,0,18473
130405,1,19270
130410,0,4904
130416,0,17131
130418,0,2647599
130419,0,159
130419,1,2548
130420,0,4877
130421,0,2061
130423,0,33716
130425,0,33895
130427,0,147158
130427,1,8685
130429,0,74704
130431,0,485
130432,0,33985
130432,1,171106
130433,0,3264
130437,0,6122
130439,0,10824
130440,0,77347
130444,0,10189
130445,0,51201
130446,0,13548
130448,0,23108
130449,0,3594
130450,0,3590
130453,0,36780
130453,1,4522
130454,0,2407
130455,0,27711
130455,1,64612
130458,0,108839
130458,1,8361
130459,1,495254
130460,0,2508
130464,0,45683
130471,0,3338238
130471,1,203009
130472,0,9817
130473,0,2573
130473,1,2871
130475,1,8516
130476,0,5772
130477,0,10787
130478,0,1074
130479,0,7939
130481,0,71488
130482,1,5391
130483,0,5697
130484,0,3536
130484,1,11950
130485,0,35594
130487,0,7353
130488,0,1102
130489,0,3840
130490,0,142963
130490,1,50266
130491,0,130
130492,0,62906
130494,0,16056
130494,1,2401
130495,0,497
130497,0,408990
130500,0,160646
130502,0,16795
130503,0,1231
130507,0,44364
130509,0,14815
130511,0,29769
130513,0,118560
130514,0,1936
130520,0,49612
130524,0,5430
130526,0,10709
130526,1,15971
130527,0,104782
130527,1,3282
130528,0,7780
130528,1,863
130532,0,5794
130534,0,79020
130534,1,500049
130535,0,14351
130538,0,5892
130539,0,21647
130540,0,27250
130542,0,6118
130543,0,2746
130544,0,3320
130545,0,2486
130546,0,139684
130550,0,97359
130551,0,5575
130552,0,21375
130553,0,147624
130555,0,1134
130557,0,12740
130558,0,8935
130559,0,16163
130560,0,50292
130561,0,8585
130565,0,3692
130567,0,11676
130569,0,67796
130570,0,22062
130574,0,3673
130575,0,33
130576,1,63923
130578,0,31511
130578,1,103658
130580,0,5992
130581,0,1202
130583,0,13228
130583,1,2568
130584,0,44626
130586,0,12493
130586,1,41725
130587,0,1374623
130588,0,14544
130588,1,307
130589,0,175186
130590,0,7379
130591,0,599206
130592,0,2756
130594,0,328
130595,0,814011
130595,1,422866
130596,0,1897
130597,0,26684
130598,0,29235
130601,0,284
130602,0,60957
130603,0,3318
130604,0,2649
130605,0,31424
130606,0,130265
130606,1,74339
130607,0,18338
130609,0,4769
130610,0,1719
130612,0,30869
130613,0,1917
130614,0,41097
130616,0,6682
130617,0,33571
130617,1,41480
130619,0,78204
130620,0,313410
130621,0,9866
130622,0,1073
130623,0,128647
130623,1,7241
130624,0,220369
130626,0,1262
130627,0,515521
130630,0,9061
130631,0,3872
130634,0,13946
130641,0,6959
130645,0,5442
130647,0,3328
130648,0,19064
130651,0,8378
130653,0,53565
130655,0,29793
130657,0,6256
130661,0,9514
130662,0,36507
130663,0,202241
130667,0,34730
130668,0,10956
130672,0,622
130673,0,45651
130674,0,1890
130677,0,5319
130678,0,2717
130679,0,1096
130681,0,3785
130682,0,4228
130683,0,8154
130684,0,438848
130685,0,66570
130686,0,7060
130686,1,8248
130690,0,1095
130691,0,1616
130692,0,63470
130693,0,2981
130695,0,677
130696,0,7141
130697,0,66665
130699,0,186
130705,0,16369
130707,0,8494
130708,0,4597
130709,0,2919
130710,0,2095
130711,0,3236
130712,0,12257
130714,0,9842
130714,1,2434
130718,0,4439
130721,0,22740
130724,0,1269
130725,1,7171
130726,0,2758
130726,1,1588
130728,0,18413
130732,0,8135
130733,0,7718
130734,0,17883
130735,0,327
130736,0,5575
130742,0,112199
130743,0,6407
130744,0,1507
130745,0,22213
130746,0,23505
130747,0,4457
130748,0,981
130749,0,21638
130754,0,17773
130756,0,1754
130757,0,46678
130759,0,4705
130761,0,4720
130762,0,16408
130764,0,12351
130766,0,791
130767,0,4064
130768,0,9555
130769,0,24692
130771,0,2665
130772,0,2852
130774,0,12478
130776,0,5519
130777,0,1532
130778,0,10182
130780,0,9217
130781,0,89142
130782,0,11712
130783,0,16682
130784,0,10511
130785,0,17708
130786,0,54384
130787,0,1655
130788,0,165160
130790,0,681
130791,0,115144
130791,1,8641
130794,0,36000
130796,0,1920
130797,0,5863
130798,0,9149
130799,0,37540
130799,1,17186
130802,0,908
130803,1,4539
130804,0,441740
130804,1,6014341
130805,0,6343
130808,0,40575
130809,0,12176
130810,0,3507
130814,0,26856
130817,0,328199
130819,0,11416
130821,0,2062
130821,1,1051958
130825,0,7267
130826,0,65410
130827,0,3360
130828,0,13026
130829,0,23899
130831,0,16103
130833,0,172674
130834,0,522850
130837,0,2554
130838,0,149386
130839,0,3478
130841,0,152703
130844,0,16157
130845,0,19674
130846,0,4056
130847,0,11574
130849,0,7359
130850,0,2789
130850,1,14183
130851,0,4544
130852,0,2918
130853,0,14082
130854,0,6897
130856,0,2822
130856,1,3761
130859,0,150887
130860,0,7675
130861,0,5450
130862,0,25233
130862,1,744
130865,0,36796
130868,0,1401
130872,0,204792
130872,1,10809
130874,0,3200
130875,0,7513
130877,0,48021
130878,0,13395
130880,0,9730
130882,0,17423
130885,0,31073
130887,0,201447
130889,0,12432
130890,0,57320
130901,0,2927
130902,0,12902
130903,0,41096
130904,0,40169
130904,1,159
130905,0,17388
130906,0,93629
130908,0,1650
130912,0,7971
130914,0,10476
130919,0,47385
130920,0,34221
130921,0,338969
130925,0,23732
130925,1,1343
130927,0,210043
130929,0,57806
130929,1,160
130930,0,1611
130937,0,1796024
130938,0,21667
130939,0,2608
130940,0,18059
130941,0,17422
130943,0,5066
130944,0,77
130945,0,3429
130949,0,81539
130949,1,165550
130950,0,9621
130953,0,23352
130955,0,2928
130956,0,4673
130960,0,143553
130960,1,1404
130962,0,2333
130963,0,1875
130964,0,2381
130967,0,361891
130968,0,85158
130969,0,3611
130973,0,8207
130974,0,2264
130976,0,8702
130977,0,1567
130979,0,488
130983,0,1479
130986,0,161832
130988,0,69604
130988,1,29745
130989,1,4019
130993,0,173735
131003,0,2662
131005,0,38627
131006,0,9777
131007,0,69426
131008,0,957
131008,1,6624
131009,0,27867
131010,0,8510
131011,0,12049
131013,0,3523
131014,0,67458
131014,1,18583
131016,0,3526400
131017,0,353618
131019,0,1675
131021,0,875
131023,0,10523
131024,0,5651
131025,0,666323
131026,0,61
131026,1,1818381
131027,0,130
131029,0,206
131029,1,19880
131030,0,3667
131031,0,137533
131032,0,28422
131034,0,5637
131035,0,895
131036,0,25335
131037,0,4555
131038,0,12367
131039,0,13635
131041,0,5246
131041,1,38362
131042,0,5456
131043,0,16614
131043,1,0
131044,0,33721
131045,0,197422
131046,0,23128
131047,0,541
131048,0,3327534
131049,0,2552
131050,0,2305
131051,0,40725
131052,0,36375
131055,0,22609
131056,0,19936
131056,1,13434
131057,0,27049
131060,0,8089
131060,1,4379
131066,0,1422
131071,0,2867
131072,0,9275
131073,0,16055
131074,0,1333
131074,1,1863
131075,0,33381
131076,0,116980
131078,0,7929
131078,1,1842
131081,0,216900
131081,1,169376
131085,0,2662
131086,0,3216
131087,0,43035
131089,0,40347
131090,0,62837
131096,0,3287
131097,0,29427
131100,0,11070
131102,0,2269
131102,1,13067
131103,0,85818
131104,0,3747
131105,0,97032
131106,0,3295
131108,0,70809
131108,1,7658
131109,0,2885
131109,1,3499
131111,0,281
131113,0,36507
131113,1,81
131114,0,2130
131116,0,19086
131117,0,7599
131118,0,21056
131122,0,50515
131123,0,2809
131124,0,42172
131125,0,412275
131126,0,11559
131127,0,13350
131128,0,10444
131129,0,3
131130,0,1603
131131,0,22835
131132,0,10810
131133,0,507
131135,0,754
131139,0,9335
131141,0,120695
131141,1,58177
131142,0,3022
131145,0,16153
131146,0,1622
131148,0,0
131152,0,20837
131157,0,3320
131158,0,55644
131161,0,15680
131162,0,23936
131163,0,32233
131163,1,15226
131165,0,17509
131166,0,2998
131167,0,307669
131168,0,4094
131169,0,798
131170,0,25360
131171,0,894
131172,0,418
131173,0,41071
131175,0,39749
131176,0,9240
131177,0,26490
131177,1,1692
131179,0,5412
131179,1,994
131180,0,11092
131181,0,54313
131181,1,370027
131183,0,3139
131184,0,2038
131186,0,35710
131190,0,21474
131191,0,1010864
131194,0,3188
131195,0,7639
131197,0,23697
131199,0,9489
131199,1,48500
131204,0,7020
131204,1,7002
131206,0,26249
131206,1,3259
131207,0,178097
131208,0,8336
131214,0,7767
131216,0,87019
131218,0,15087
131219,0,68864
131221,0,12249
131222,0,10322
131222,1,40960
131223,0,6804
131225,0,28395
131226,0,217871
131230,0,17802
131231,0,1555
131232,0,20380
131233,0,148963
131234,0,8165
131239,0,11878
131240,0,2599
131241,0,3100
131242,0,6867
131243,1,9545
131245,0,3800
131246,0,59148
131246,1,7802
131247,0,3790
131248,0,1821
131249,0,18067
131250,0,2466
131251,0,13527
131252,0,62236
131255,0,24689
131257,0,27
131259,0,19137
131260,0,9284
131261,0,103
131265,0,171
131267,0,3879
131269,0,780640
131269,1,5342181
131272,0,2710
131276,0,1965
131283,0,72650
131285,0,2411
131286,0,7424
131290,0,5523
131295,0,14
131296,0,14704
131299,0,6176
131302,0,41635
131303,0,9166
131306,0,586070
131310,0,10099085
131310,1,307588
131311,0,79729
131315,0,864
131320,0,42284
131321,0,1454
131328,0,62122
131329,0,41435
131330,0,12459
131330,1,56142
131332,0,15074
131337,0,2716
131339,0,12987
131340,0,17776
131341,0,22692
131342,0,3190
131344,0,6363
131347,1,87417
131349,0,11001
131352,0,42864232
131352,1,22922706
131354,0,1488
131357,0,7870
131358,0,1183
131359,0,23003
131361,0,35608
131362,0,66440
131363,0,3091
131365,0,13124
131366,0,277650
131367,0,46634
131368,0,31219
131370,0,11741
131378,0,21585
131379,0,26250
131383,0,34842
131384,0,57843
131384,1,24610
131387,0,50568
131388,0,2116
131389,0,9558
131394,0,35391
131395,0,142415
131396,0,57300
131396,1,15998
131397,0,19677
131400,0,54960
131401,0,2819
131404,0,182622
131406,0,3237
131407,0,26379
131408,0,106363
131408,1,2404
131409,0,4802
131411,0,1271424
131412,0,50770
131413,0,7939077
131413,1,169
131414,0,5112
131415,0,5259
131416,0,2359
131418,0,1206
131421,0,35209
131422,0,25760
131423,0,209
131425,0,69832059
131426,1,29635
131427,0,22715
131431,0,3663
131441,0,41623
131444,0,69392
131445,0,17685
131447,0,7235
131448,0,17218
131451,0,10424
131453,0,129
131454,0,11740
131454,1,1723995
131457,0,9689
131458,0,10241
131459,0,35652
131460,0,7791
131461,0,12401
131462,1,51571
131463,0,38165
131465,0,33688
131466,0,27110
131467,0,31550
131469,0,63801
131470,0,25880
131472,0,9294
131473,0,3787
131475,0,28239
131476,0,37491
131478,0,15048
131480,0,7169703
131481,0,8836
131482,0,39860
131485,0,20712
131486,0,8
131486,1,45912
131487,0,189
131492,0,2107
131493,0,25086
131493,1,33423
131494,0,24415
131497,0,708875
131505,0,2549
131506,0,2773
131507,0,41425
131510,0,577
131512,0,15885
131513,0,98021
131516,0,84886
131517,0,25945
131518,0,22790
131520,0,1985
131611,0,62742
131612,0,12848
131613,0,27958
131900,0,14582
131902,0,40180
140001,0,39810
140012,0,22121
140016,0,14019
140018,0,146568
140020,0,60997
140030,0,61044
140032,0,741
140033,0,31855
140036,0,5164
140043,0,4986
140048,0,21437344
140050,0,8646
140055,0,16061
140059,0,8805
140063,0,123714
140064,0,863014
140076,0,2004
140078,0,43535
140080,0,1345366
140084,0,12029
140092,0,22854
140097,0,12585
140101,0,4274
140105,0,2442563
140106,0,3482
150119,0,799
150120,0,16891
150120,1,1504
150200,0,1520
150200,1,7794
150206,0,232565
150206,1,376958
150225,0,2889
150227,0,11246
150229,0,1539
150235,0,11984
150236,0,18632
150237,1,4208
150241,0,37371
150244,0,354
150245,0,972
150249,0,43568
150250,0,173365
150258,0,79014
150261,0,6358
150262,0,19545
150266,0,49490
150270,0,38188
150271,0,19107
150272,0,148
150281,0,10511
150286,0,2181
150287,0,8855
150292,0,493527
150295,0,43018
150296,0,245108
150296,1,0
150299,0,10052
150308,0,164633
150309,0,3272
150312,1,14754
150313,0,73213
150316,0,189163
150316,1,9347
150317,0,12185
150317,1,33658
150323,0,121
150325,0,95557
150327,0,3238
150327,1,17886
150330,0,12274
150334,0,406850
150335,0,23927
150336,0,158710
150340,0,191459
150341,0,1552
150344,0,15183
160101,0,11916
160103,0,3597
160108,1,86864
160110,0,41098
160113,0,26794
160115,0,2965092
160116,0,54321
160118,0,5395
160127,0,292984
160127,1,30064
160129,0,1529
160135,0,1337
160141,0,10629
160146,0,9531
160151,0,3178
160157,0,234239
160160,0,91644
160160,1,13320
160162,0,1574
170005,0,16128
170014,0,2509
170016,0,165339
170025,0,274410
170033,1,7560
170040,0,12951
170044,0,236
170047,0,20547
170048,0,14513
170050,0,4923
170054,0,187608
170058,0,76235
170062,0,4375
170064,0,1979
170064,1,22924
170066,0,18637
170071,0,47518
170086,0,985
170098,0,51966
170098,1,127
170102,0,408
170105,0,7992
180006,0,5288
180009,0,1817
180010,0,14760
180012,0,13752
180032,0,8369
180038,0,69034
180039,0,3739
180041,0,28125
180048,0,85504
180057,0,1077
180064,0,5899
190002,0,181178
190008,0,90545
190008,1,143
190013,0,1867
190014,0,1292853
190015,0,49819
190019,0,52506
190025,0,3208
190036,0,9906
190045,0,2126
190046,0,19760
190047,0,8772
190051,0,42516
190051,1,22198
190053,0,33492
190056,0,23349
190058,0,102599
190059,0,16104
190066,1,46381
190069,0,1821
190070,0,27037
190071,0,6642
190073,0,27276
190074,1,2870
190075,0,3714
190079,0,59364
190080,0,2996
190081,1,72011
190083,0,2436
190084,0,39
190085,0,2553
190089,0,16400
190093,0,39836
190094,0,12759
190096,0,15868
190101,0,16894
190102,0,8232
190103,0,23882
190104,0,10616
190107,0,211725
190108,1,1392
190109,0,2220
190118,0,6966
190123,0,232659
190126,0,48565
190130,0,30253
190131,0,16103
190134,1,359640
190142,0,16446
190145,0,10473
190150,0,108663
190150,1,7879
190155,0,1314
190158,0,29637
190163,0,1205
190166,0,28020
190166,1,39
190169,0,100627
190172,0,16737
190180,0,2502
190181,0,24708
190182,0,13338
190184,0,35308
190185,0,2684
190187,0,36161
190188,0,449341
190189,0,800647
190192,0,76358
190193,0,4224
190204,0,1470
190207,0,80979
190208,0,24126
190211,0,19415
190215,0,32113
190218,0,92
190219,1,114680
190220,0,4642
190223,0,1847
190232,0,47872
190233,0,3068
190236,0,1439628
190239,0,100265
190244,0,306814
190248,0,44458
190249,0,456
190263,0,88021
190265,1,18544
190268,0,5082
190274,0,90449
190275,0,22553
190281,0,3247
190285,0,11330
190289,0,43995
190303,0,32758
190304,0,199
190305,0,38584
190305,1,4278
190308,0,83932
190309,0,3294333
190311,0,1259999
190312,0,116709
190313,0,37512
190320,0,37781
190323,0,20005
190325,0,371707
190326,0,364
190328,0,17343
190334,0,5615
190335,0,3073
190336,0,4976
190337,0,4730
190341,0,0
190342,0,4371647
190347,0,41611
190349,0,19171
190365,0,10910
190367,0,38382
190370,0,1342
190380,1,104885
190399,0,193172
190406,0,72
190407,0,27318
190410,0,5800
190410,1,294
190414,0,27135
190416,0,19743
190419,0,104113
190425,0,3183947
190425,1,3353
190428,0,9983
190429,0,9407
190433,0,183
190438,0,63277
190442,0,7844
190443,0,11948
190448,0,234778
190501,0,11022
190503,0,10456
190504,1,90727
190506,0,56469
200006,0,5131
200010,0,14367
200012,0,6875
200019,0,6156
200020,0,727860
200022,1,19229
200025,0,264
200026,0,5611
200027,0,482259
200027,1,3702
200029,0,9241
200029,1,123961
200032,0,2719295
200039,1,305
200041,0,486672
200044,0,862
200046,0,97821
200048,0,7369
200057,0,5402
200065,0,48881
200066,0,2423
200070,0,5649
210001,0,234
210006,0,74302
210017,0,283
210018,0,207402
210019,1,51017
210020,0,14256
210023,0,187996
210028,0,100416
210040,0,20041
210042,0,38083
210046,0,6664
210060,0,59429
210063,0,13671
210069,0,51472
210069,1,2828
210075,0,506
210080,0,495
210087,0,20028
210087,1,2803
210092,0,94945
210095,0,5557
210101,0,103244
210101,1,2651070
210105,0,2647
210109,0,88
220007,0,2838
220008,0,6046
220012,0,1944
220013,0,17283
220015,0,1453267
220016,1,20791
220027,0,3841
220028,0,3679
220030,0,5433
220032,0,400125
220036,0,3
220045,0,7006
220046,0,21383
220048,0,310346
220052,1,6438
220056,0,24961
220058,0,5213
220061,0,212735
220064,0,12536
220066,0,30762
220071,0,2595
220073,0,16769
220075,0,4809
220076,0,33
220078,0,4657
220079,0,47487
220079,1,13996
220082,0,759
230006,1,9479
230010,0,468451
230010,1,45287
230011,0,97162
230013,0,92
230017,0,275015
230018,0,3181
230021,0,57599
230025,0,7609
230026,0,1020
230028,0,38636
230029,0,19884
230033,0,9415
230034,0,384
230036,0,7412
230038,0,329
230039,0,541
230043,0,23874
230043,1,1084
230044,0,74480
230050,0,263
230051,1,184370
230052,1,303811
230054,0,13127
230062,0,208147
230064,0,55671
230074,0,15955
230076,0,8969
240003,0,195733
240004,0,176365
240008,0,11569
240009,0,90688
240010,0,39423
240011,0,793
240012,0,8947
240014,0,19141
240016,0,7713
240017,0,16503
240017,1,327
240021,0,1223
240022,0,8173
240024,0,17073
240025,0,2220
240027,0,2253
240031,0,18702
240032,1,22649
240033,0,19586
240035,0,6939
240036,0,64682
240041,1,1067401
240042,0,12839
240044,1,8767
240046,0,4021
240047,0,3147
240051,0,3460
240055,0,1811
240056,0,2779856
240058,0,62456
240060,0,5237
240061,0,13075
240061,1,11273
240062,0,298
240063,0,198
240064,0,1346
240065,0,22029
240066,0,483012
240066,1,3932
240068,0,16914
240070,0,6
240072,0,38869
240074,0,842172
240077,0,3511
240080,0,2841
240081,0,1638
240085,0,14570
240086,0,4
240088,0,17314
240089,0,677
240089,1,2
240090,0,6186
240094,0,38
240099,0,175361
240101,0,3300
240102,0,26517
240105,0,254163
240106,0,1473
240109,0,216452
240110,0,2701
240110,1,70694
240115,0,3
240300,0,11724
250003,0,4798
250004,0,7299
250007,0,67491
250008,0,5908
250009,0,297020
250012,0,2855
250014,0,113714
250018,0,2398
250020,0,7123
250025,0,5291
250026,0,44055
250027,0,56640
250028,0,23240
250035,0,1284
250035,1,631
250045,0,16
250050,0,19734
250052,0,689
250053,0,10186
250055,0,1217
250056,0,23
250057,0,1272
250062,0,49877
250066,0,929
250069,0,2941
250080,0,8088
250081,0,9867
250086,0,20134
250087,0,964
250090,0,252752
250092,0,279
250099,0,2943
250100,0,12996
250102,0,976
260000,0,27049
260000,1,57964
260003,0,1403796
260004,0,47778
260007,1,1048
260008,0,10845
260009,0,32002
260010,0,5797
260010,1,234
260015,0,116976
260016,0,198330
260019,0,552
260021,0,336
260025,0,25636
260026,0,131293
260027,0,396
260032,0,17449
260038,0,196411
260046,0,2444
260049,0,41
260050,0,644500
260051,0,6845
260052,0,328575
260056,1,74063
260059,0,945
260059,1,610
260062,0,127173
260063,0,76028
260068,0,491
260069,1,39591
260070,0,4009
270001,0,19443
270006,0,80986
270009,0,10295
270011,0,509784
270012,0,23568
270015,0,43875
270016,0,1383
270018,0,6548
270020,0,172948
270023,0,32464
270025,0,780555
270027,0,226430
270028,0,42079
270032,0,542705
270033,0,16718
270035,0,303710
270038,0,159926
270044,0,8261
270045,0,237307
270051,0,15628
270052,0,56446
270061,0,171
270062,0,3604
270063,0,9
270064,0,16277
270065,0,239596
270068,0,387
270072,0,14779
270073,0,37222
270074,0,16582
270075,0,95223
270076,0,127975
270077,0,24204
270078,0,72801
270081,0,31087
270083,0,3304
270084,0,5307
270085,0,173566
270090,0,175697
270096,0,1345
270099,0,61578
270101,0,53487
270105,0,73
270113,0,150
270115,0,798316
280001,0,741133
280001,1,317483
280004,0,513
280005,0,60263
280007,0,15995
280009,0,28959
280010,0,7797
280011,0,5054
280013,0,4562
280014,1,11432
280015,0,385303
280017,1,50874
280018,0,720
280020,0,38714
280020,1,1226
280024,0,237
280026,0,13593
280027,0,177246
280028,0,1302
280031,0,5184
280035,0,22042
280037,0,3909
280042,0,83358
280051,0,132296
280052,0,3805
280054,0,103
280057,0,470364
280063,0,559
280066,0,12616
280067,1,39646
280068,0,35623
280069,0,10440
280071,0,6456
280073,1,34877
280074,0,15196
280075,0,623
280078,0,2985
290002,0,77
290003,0,125618
290004,0,25606
290004,1,2064
290005,0,1690
290005,1,3012
290006,0,66989
290007,0,797873
290008,0,46248
290009,0,147597
290010,0,2583551
290011,0,36285
290014,0,45047
290015,0,1329
290016,0,3954
290017,0,589
290018,0,49117
290019,0,29563
290023,0,24548
290024,0,38
290025,0,1054458
290028,1,26430
290031,1,6613
290035,0,4903
290039,0,140481
290040,0,20407
290042,0,145
290048,0,354
290050,0,1093317
290051,0,14573
290052,0,14978
290053,0,4614
290055,0,690658
290057,0,3676
290058,0,50658
290061,0,3412
290062,0,56532
290065,0,52539
290066,0,126
290074,0,24752
290077,0,49489
290077,1,1
290078,0,10
290079,0,21625
290081,0,89595
290083,0,4724
290086,0,15962
290087,0,1075
290088,0,42191
290089,0,21803
290090,0,153
290091,0,3071
290092,0,994
290092,1,37
290093,0,238940
290099,0,32937
290100,0,13228
290103,0,13281
290105,0,3342
290106,0,82543
290108,0,7243
290109,0,7233
290112,0,65539
290113,0,882
290113,1,0
290114,0,872
290118,0,175276
290121,0,969
290123,0,579
290125,0,30
290127,0,1126
290128,0,279
300004,0,19634
300005,0,42969
300005,1,5647
300008,0,25578
300010,0,10769
300011,0,102884
300015,0,1647
300016,0,35718
300017,0,6301425
300019,0,31637
300020,0,215582
300023,0,10938
300025,0,55696
300026,0,30305
300027,0,253040
300029,0,1916843
300031,0,11629
300036,0,182327
300037,0,133159
300040,0,5862
300043,0,3024653
300045,0,12203
300047,0,3416
300049,1,11323
300053,0,198696
300056,1,2205
300059,0,18088
300061,0,16797
300063,0,3023649
300065,0,38998
300067,0,133667
300069,0,266
300070,0,432147
300073,0,41399
300074,0,12538
300076,0,180
300077,0,30363
300078,0,653725
300079,0,9603129
300080,0,30606
300081,0,561
300082,0,9062
300083,0,41239
300087,0,13608
300088,0,429
300090,0,8468
300091,0,6932
300092,0,8799
300093,0,1109
300095,0,34482
300096,0,1176
300101,0,113169
300105,0,32784
300106,0,350
300107,0,41673
300110,0,754
300111,0,16534
300116,0,10797
300117,0,2659
300119,0,2150
300120,0,156735
300122,0,3663
300123,0,95620
300124,0,12292
300125,0,47622
300126,0,1152
300128,0,723
300129,0,8603
300131,0,1094
300132,0,46276
300133,0,33839
300136,0,240234
300137,0,21220
300138,0,4224
300139,1,9237
300143,0,381108
300144,0,14490
300146,0,36554
300147,0,1208
300149,0,8151
300158,0,315113
300159,0,10781
300160,0,134485
300162,0,10076
300164,0,40375
300168,0,44827
300169,0,198189
300170,0,32938
300171,0,40293
300173,0,556
300175,1,378817
300176,0,1095
300178,0,3580
300179,0,502
300180,0,1603
300181,0,19720
300182,0,3311
300183,0,11624
300184,0,20331
300185,0,25723
300186,0,31446
300187,0,910
300190,0,5417
300192,0,70242
300194,0,1979
300196,0,8814
300197,0,16414
300198,0,6545
300199,0,1057360
310000,0,63441
310001,0,671390
310005,0,3543
310006,0,249
310010,0,5361
310013,0,37752
310014,0,0
310016,0,165
310017,0,7948
310019,0,19642
310020,0,47
310021,1,37743
310023,0,32575
310023,1,268088
310024,0,47617
310027,0,18091
310028,0,4329
310030,0,3572
310031,1,1372
310035,0,11276
310036,0,6888
310040,0,67955
310041,1,43433
310042,0,245520
310045,0,3429
310050,0,543
310052,0,10482
310053,0,44100
310054,1,232310
310055,0,369562
310056,0,405987
310058,0,527206
310059,0,6358
310059,1,12
310060,0,2694
310062,1,1901
310063,0,7344
310064,0,6
310065,0,47329
310066,0,115328
310067,0,7348
310071,0,63215
310075,0,349
310079,0,8121
310079,1,1797
310081,0,2656
310082,0,187
310083,0,7082
