HocoNum,HighSpeed,population,state
280026,0,972,CA
280042,0,82593,CA
280057,0,470364,CA
280075,0,623,CA
280078,0,2985,CA
290088,0,42191,CA
290108,0,2214,CA
290114,0,1022,CA
290123,0,619,CA
290123,1,164,CA
290128,0,364,CA
300043,0,3024653,CA
300095,0,34482,CA
300117,0,10888,CA
300136,0,325222,CA
300164,0,384,CA
300173,0,32272,CA
300199,0,12290,CA
310015,0,1719,CA
310015,1,108739,CA
310027,0,26429,CA
310065,0,179731,CA
310067,0,9260,CA
320031,0,15,CA
320045,1,79694,CA
320062,0,11779,CA
320081,0,10007,CA
320117,0,936,CA
320121,0,1575579,CA
330003,0,119958,CA
330032,1,81,CA
330062,1,20198,CA
330063,0,99646,CA
330066,0,8197,CA
340041,0,31243,CA
340042,0,404,CA
340045,0,4370,CA
340066,1,10316,CA
340071,0,4172,CA
340076,1,517771,CA
340085,0,219989,CA
340093,1,9,CA
340098,0,3668275,CA
350005,0,4988,CA
350030,0,78,CA
350032,1,28199,CA
350072,0,6823,CA
350080,0,110409,CA
350094,0,51635,CA
350095,0,1593991,CA
350110,0,240124,CA
350117,0,14125,CA
350125,0,35245,CA
350132,0,13385,CA
350134,0,452,CA
350135,0,1982,CA
350136,0,15552,CA
360126,0,71,CA
130017,0,385,CO
130126,0,23550,CO
130127,0,9176,CO
130132,0,0,CO
130133,0,35934,CO
130133,1,1129,CO
130228,0,4166043,CO
130228,1,509856,CO
130235,0,367498,CO
130317,1,3867952,CO
130429,0,3447,CO
130439,0,11021,CO
130471,0,7231,CO
130487,0,1129,CO
130569,0,0,CO
130623,0,68,CO
130663,0,41119,CO
130674,0,2201,CO
130692,0,47333,CO
130692,1,6744,CO
130868,0,1401,CO
130886,0,160610,CO
130962,0,2489,CO
130963,0,1875,CO
130986,0,2235,CO
131017,0,353572,CO
131021,0,3226,CO
131034,0,4124,CO
131034,1,3249,CO
131043,0,12083,CO
131044,0,26,CO
131049,0,2552,CO
131090,0,92,CO
131128,0,10532,CO
131145,1,108,CO
131265,0,171,CO
131310,0,82796,CO
131310,1,50630,CO
131362,0,2825,CO
131404,0,12214,CO
131481,0,9511,CO
131487,0,189,CO
140048,0,3221114,CO
150206,0,5747,CO
150244,0,354,CO
170098,0,0,CO
180026,0,141,CO
190145,0,10473,CO
190166,0,25393,CO
190166,1,298,CO
190192,0,70253,CO
190313,0,34982,CO
190328,0,18840,CO
200057,0,5,CO
220012,0,2219,CO
230043,0,131758,CO
230043,1,1736,CO
230054,0,21893,CO
250092,0,279,CO
270033,0,2125472,CO
280014,1,58523,CO
280068,0,35623,CO
290008,0,53415,CO
290051,0,14573,CO
290092,0,900,CO
290092,1,57,CO
300037,0,10071,CO
300078,0,653321,CO
300147,0,1739,CO
300164,0,30,CO
300171,0,2815,CO
300192,0,14460,CO
300192,1,19518,CO
310019,0,19898,CO
310024,0,64479,CO
310040,0,187,CO
310079,1,30053,CO
310085,0,13272,CO
320022,0,1833,CO
320080,0,95,CO
320121,0,145691,CO
330023,0,35,CO
330032,0,20502,CO
330032,1,5003,CO
330052,0,2933,CO
330053,0,7331,CO
330054,0,81,CO
340050,0,2971,CO
360114,0,5,CO
130081,0,319,CT
130235,0,203946,CT
130235,1,150861,CT
130258,0,942833,CT
130258,1,2477045,CT
130317,1,1833329,CT
130360,1,441715,CT
130370,1,821597,CT
130576,1,63923,CT
131425,0,5674,CT
131425,1,38467,CT
190192,0,157,CT
280001,1,138400,CT
320121,0,48313,CT
130081,0,190,DE
130127,0,270,DE
130317,1,761766,DE
130804,1,67545,DE
131425,0,329855,DE
131425,1,499131,DE
280001,0,57,DE
280001,1,52033,DE
290009,0,96,DE
290018,0,32238,DE
320121,0,7728,DE
340019,0,27201,DE
130079,1,384521,DC
130317,1,594561,DC
131425,0,251792,DC
131425,1,344143,DC
150249,0,40786,DC
320121,0,63284,DC
130077,0,8717125,FL
130077,1,1545602,FL
130127,0,4282,FL
130228,0,3403127,FL
130228,1,207229,FL
130235,1,6902293,FL
130258,0,2502413,FL
130317,1,10158446,FL
130360,1,721298,FL
130471,0,84693,FL
130587,0,2985,FL
130623,0,40614,FL
130623,1,17258,FL
130804,1,255404,FL
130880,0,9874,FL
130988,0,42456,FL
130988,1,77306,FL
131060,0,5603,FL
131060,1,8618,FL
131204,0,13851,FL
131204,1,2636,FL
131310,0,27632,FL
131362,0,25274,FL
131413,0,224032,FL
131480,1,810890,FL
150221,0,784,FL
160110,0,41098,FL
160151,0,3647,FL
160162,0,1574,FL
170064,0,7517,FL
170064,1,17605,FL
180032,0,8369,FL
180048,0,58867,FL
180061,0,2932,FL
190192,0,0,FL
190204,0,1470,FL
190275,0,22553,FL
200022,1,24388,FL
200046,0,97821,FL
210069,0,380,FL
240010,0,4979682,FL
240041,0,10157,FL
240041,1,26883,FL
280001,1,232924,FL
290009,0,25839,FL
290017,0,797,FL
290048,0,352,FL
300119,0,2898,FL
300164,0,2095,FL
310015,1,0,FL
310028,0,6035,FL
310044,1,82,FL
320052,0,2,FL
320121,0,202632,FL
330013,0,65403,FL
350123,1,176491,FL
350137,1,89,FL
130044,0,38382,GA
130077,0,5368198,GA
130077,1,1676405,GA
130127,0,3660,GA
130132,0,566,GA
130151,1,17285,GA
130176,0,30751,GA
130176,1,39466,GA
130228,0,90323,GA
130235,0,1823744,GA
130235,1,1303,GA
130242,0,40318,GA
130258,0,51801,GA
130265,0,14934,GA
130272,0,8973,GA
130281,0,29702,GA
130317,1,5465828,GA
130334,0,91709,GA
130360,1,279035,GA
130391,0,13500,GA
130471,0,325,GA
130545,0,1603,GA
130589,0,37665,GA
130623,0,2402,GA
130623,1,684,GA
130746,0,23597,GA
130804,1,667184,GA
131023,0,10700,GA
131041,0,1640,GA
131041,1,41967,GA
131051,0,43247,GA
131051,1,5105,GA
131052,0,46483,GA
131073,0,16055,GA
131076,0,64420,GA
131113,0,9255,GA
131113,1,22781,GA
131310,0,72691,GA
131310,1,20821,GA
131365,0,14843,GA
131365,1,505,GA
131413,0,1451472,GA
131480,0,85204,GA
131480,1,410506,GA
131485,0,20311,GA
140030,0,15207,GA
140030,1,3444,GA
150206,1,65952,GA
150235,0,11194,GA
150236,0,19603,GA
150258,0,36779,GA
150258,1,31873,GA
150292,0,68617,GA
160151,0,352,GA
180012,1,13752,GA
190025,0,561,GA
190058,1,102599,GA
190134,1,28911,GA
190215,0,32113,GA
200010,0,9453,GA
210069,1,650,GA
220066,0,30762,GA
230039,0,541,GA
230076,0,14351,GA
240041,1,42593,GA
250045,0,16,GA
270106,0,78,GA
290125,0,30,GA
300186,0,0,GA
300192,0,7937,GA
310013,0,25448,GA
310041,0,1238,GA
310041,1,19473,GA
310054,0,1135,GA
310054,1,6283,GA
320042,0,6753,GA
320121,0,98502,GA
330057,0,295,GA
340032,0,4323,GA
340088,0,19,GA
350035,0,973,GA
350060,0,16143,GA
130235,1,1303970,HI
130595,0,645789,HI
130595,1,611572,HI
131161,0,15312,HI
240021,0,2350,HI
250004,0,7299,HI
320116,0,3258,HI
320116,1,0,HI
130032,0,5283,ID
130032,1,5935,ID
130132,0,11359,ID
130132,1,2563,ID
130183,1,968478,ID
130193,0,3180,ID
130228,0,1059214,ID
130228,1,32413,ID
130235,0,143700,ID
130258,0,238567,ID
130317,1,961,ID
130360,1,11292,ID
130370,0,27485,ID
130378,0,9066,ID
130479,0,8100,ID
130500,0,97204,ID
130651,0,934,ID
130784,0,1631,ID
130831,0,7913,ID
130874,0,3200,ID
130986,0,118455,ID
131075,0,38288,ID
131075,1,16,ID
131123,0,76,ID
131190,0,5913,ID
131190,1,18511,ID
131310,0,3941,ID
131497,0,45021,ID
140033,0,25972,ID
140033,1,3252,ID
140048,0,1076683,ID
140055,0,66,ID
150292,0,14257,ID
160157,0,18801,ID
170071,0,46242,ID
220076,0,2232,ID
240046,0,8,ID
260010,0,3028,ID
260010,1,234,ID
260050,0,64954,ID
270032,0,3760,ID
290015,0,7618,ID
290062,0,15491,ID
300164,0,28,ID
300171,0,590,ID
300179,0,502,ID
300187,0,953,ID
310017,0,2279,ID
310036,0,10490,ID
310040,0,340,ID
310058,0,69629,ID
320059,0,4270,ID
320105,0,9686,ID
320111,0,40,ID
320127,0,1094158,ID
330054,0,6018,ID
330076,0,2121,ID
330085,0,4133,ID
340028,0,48377,ID
340048,0,10909,ID
340058,0,36581,ID
350057,0,3423,ID
350089,0,1376,ID
360124,0,3159,ID
130012,0,64270,IL
130012,1,40915,IL
130036,0,3295,IL
130077,0,9529639,IL
130077,1,409524,IL
130079,1,621334,IL
130116,0,33505,IL
130119,0,403,IL
130127,0,1083,IL
130132,0,0,IL
130192,0,5809,IL
130208,0,61588,IL
130228,0,131329,IL
130235,0,45123,IL
130235,1,619913,IL
130258,0,1654557,IL
130287,0,654,IL
130317,1,9815440,IL
130335,0,130874,IL
130368,0,806,IL
130370,1,647,IL
130401,0,28892,IL
130402,0,799,IL
130444,0,10189,IL
130471,0,15361,IL
130503,0,1242,IL
130513,0,125612,IL
130528,0,5106,IL
130528,1,483,IL
130535,0,15361,IL
130544,0,3374,IL
130557,0,14343,IL
130559,0,195,IL
130584,0,44500,IL
130584,1,3182,IL
130604,0,2895,IL
130624,0,183962,IL
130699,0,186,IL
130705,0,16369,IL
130735,0,327,IL
130749,0,79,IL
130769,0,26490,IL
130799,0,43924,IL
130802,0,940,IL
130804,1,893320,IL
130819,0,11184,IL
130819,1,673,IL
130872,0,191430,IL
130872,1,21643,IL
130908,0,1676,IL
130955,0,2928,IL
130977,0,1567,IL
131030,1,0,IL
131074,0,270,IL
131074,1,2976,IL
131081,0,0,IL
131081,1,10980,IL
131104,0,4754,IL
131106,0,3018,IL
131179,0,473,IL
131179,1,49,IL
131180,0,53019,IL
131226,0,3752,IL
131261,0,103,IL
131306,0,229833,IL
131310,0,164551,IL
131358,0,1443,IL
131379,0,482,IL
131431,0,4509,IL
131445,0,7286,IL
131445,1,10997,IL
131480,1,1221875,IL
131505,0,2549,IL
140048,0,4099461,IL
140078,0,43535,IL
140105,0,706293,IL
150262,0,0,IL
150316,0,0,IL
160115,0,2654107,IL
160157,0,6841,IL
170016,0,44133,IL
190051,1,12554,IL
190103,0,25332,IL
190169,0,7979,IL
190211,0,6841,IL
190365,0,10910,IL
190501,0,12384,IL
200006,0,22067,IL
200019,0,6156,IL
200026,0,4836,IL
200065,0,48624,IL
200070,0,5939,IL
210069,0,0,IL
240041,0,5609,IL
240041,1,11822,IL
240044,1,10160,IL
250007,0,51794,IL
250081,0,10625,IL
260050,0,5895,IL
270025,0,654418,IL
270061,0,173,IL
270065,0,239596,IL
270076,0,12506,IL
280005,0,571,IL
280051,0,132296,IL
280063,0,793,IL
280069,0,12397,IL
290009,0,127,IL
290021,0,17358,IL
290031,1,12764,IL
290055,0,731690,IL
290109,0,8309,IL
300026,0,9712,IL
300074,0,18256,IL
300074,1,852,IL
300088,0,321,IL
300133,0,34088,IL
300164,0,107,IL
300175,0,64494,IL
300186,0,2387,IL
310015,1,0,IL
310040,0,34,IL
310066,0,101951,IL
320031,0,381,IL
320052,0,186,IL
320053,0,26852,IL
320117,0,351,IL
320121,0,227174,IL
330032,1,32,IL
330045,0,439,IL
330071,0,501,IL
330086,0,2268,IL
330089,0,10444,IL
330090,0,26691,IL
350047,0,57635,IL
350063,0,99223,IL
350068,0,78925,IL
350085,0,6073,IL
350085,1,56861,IL
350088,0,321486,IL
350129,1,537,IL
350139,0,35966,IL
360086,0,462,IL
360122,0,1466,IL
130077,0,3294751,IN
130077,1,96904,IN
130116,0,1594536,IN
130127,0,120,IN
130139,0,2802,IN
130228,0,504787,IN
130235,0,99313,IN
130235,1,1119506,IN
130254,0,12414,IN
130254,1,335,IN
130258,0,1671427,IN
130268,0,5599,IN
130279,0,105522,IN
130288,1,34831,IN
130310,0,0,IN
130316,0,15748,IN
130317,1,3762167,IN
130363,0,2815,IN
130363,1,10758,IN
130393,0,15101,IN
130437,0,6209,IN
130437,1,28,IN
130471,0,0,IN
130532,0,5794,IN
130586,0,7959,IN
130586,1,57232,IN
130742,0,112199,IN
130804,1,252154,IN
130834,0,522850,IN
130838,0,147362,IN
130838,1,26359,IN
130853,0,14082,IN
130875,0,7513,IN
130904,0,36330,IN
130904,1,4828,IN
130905,0,17388,IN
130921,0,338969,IN
131016,0,716778,IN
131032,0,50333,IN
131078,0,7468,IN
131078,1,2757,IN
131081,0,35050,IN
131081,1,341976,IN
131108,0,68502,IN
131108,1,15055,IN
131124,0,44271,IN
131225,0,25468,IN
131285,0,11469,IN
131286,0,7488,IN
131306,0,68933,IN
131310,0,191262,IN
131310,1,17893,IN
131444,0,6629,IN
131451,0,10432,IN
131480,1,273216,IN
131520,0,2148,IN
140048,0,101764,IN
140064,0,151508,IN
170016,0,201619,IN
170102,0,408,IN
170105,0,7992,IN
180010,0,14616,IN
190056,0,23394,IN
190192,0,66,IN
190211,0,16225,IN
190236,0,983388,IN
190289,0,39073,IN
190320,0,6770,IN
200070,0,57,IN
210063,0,14299,IN
210063,1,0,IN
210087,0,22682,IN
210087,1,4565,IN
